org.gjt.sp.jedit.Abbrevs,3.723607704373407E-6,5.6960035814511394E-6,0.01622687543003457,3.343052850184355E-5,1.6262240572343247E-5,0.028749423768719896,1.979730240517745E-5,1.0753523399359108E-5,6.845378634326175E-6,1.2689710724189289E-6,7.0592318866088955E-6,1.763654073172546E-5,3.7313782052571325E-6,8.378297986203418E-6,8.692937278612607E-6,1.4878792849085198E-5,1.1202253460481587E-5,1.4542626617428819E-5,0.055622135496619915,3.024252104008198E-5,1.1322969033034338E-5,2.9170017439341827E-6,4.889338296244757E-6,0.022440052226666753,1.390098991135745E-6,8.356215839446235E-6,2.2473813781410822E-5,6.552784670654139E-6,1.6804323083378438E-5,3.0250984979748785E-5,1.2072639023102526E-5,1.3916141483596957E-5,9.44352450944952E-6,1.8364487060789072E-5,5.021666198237956E-6,0.03588574109761009,1.6292158262491802E-5,0.054717896708183444,2.4938135899767143E-6,0.06215045069522447,9.141655325386976E-6,1.8760459735213858E-6,3.4634339242918867E-6,3.7461892465194004E-5,8.426504828224481E-6,6.027550907035451E-6,0.03865964942359024,1.87720935330527E-6,2.2526322033603777E-6,1.1885368037102903E-5,1.542571129738329E-5,9.804426921864908E-6,5.71063425023651E-6,1.337447320233419E-5,1.754571120076943E-6,0.038593996184991854,4.095953500915033E-6,2.9215062861312033E-6,6.257939060205307E-6,6.158227509348144E-6,9.290709008052675E-6,1.0806669625396175E-5,6.509819207261605E-6,1.9976538339829783E-5,2.1175649219892934E-6,1.2087368287061224E-6,3.0337300087635963E-6,6.351307562497473E-6,7.62217761566095E-6,1.314690618238302E-5,4.901035831698307E-6,9.543055593800518E-6,1.2582018798540723E-5,7.080228209497601E-6,1.863534494509961E-5,1.8830826411419407E-6,1.4489214548673652E-6,0.06370007559748543,4.38951868879711E-6,3.676131985424585E-6,9.23800127483004E-6,1.1636961606319469E-5,1.0983305621195658E-5,6.851974870764503E-6,0.050307072661292036,3.294351389991729E-6,7.076229754530477E-6,3.9762780773256235E-6,4.587172753941477E-6,7.250453728014848E-6,3.888894877665137E-6,1.7408016907145924E-5,4.329590838977557E-6,0.043067529028940274,2.9899494272384976E-6,1.4985972202870619E-5,1.1614905948231875E-5,1.058952058154896E-5,1.1534842391923222E-5,5.484698721888983E-6,7.007403347437306E-6,1.087076601136704E-5,4.528961868362656E-6,1.1908017064255377E-5,3.745809824240702E-5,2.433176188404601E-5,8.487973140238605E-6,2.746486319456517E-5,0.45023902267483523,7.788337867483349E-6,5.215367596145311E-6,7.396102773939623E-6,0.03857307552693432,2.162714546003964E-5,3.3271003849396415E-5,6.0416527749327486E-6,7.032940547944487E-6,6.274112945928936E-6,1.6952103682416276E-6,2.0593088717273603E-6
org.gjt.sp.jedit.AbstractOptionPane,4.449992718611324E-6,6.807154908630985E-6,9.915152329629692E-5,0.003255483908722457,1.94346069405318E-5,5.872798453070412E-5,2.3659273088224216E-5,1.2851273449230613E-5,8.18074499177539E-6,1.5165163681878447E-6,8.436315795969329E-6,2.1076999530721787E-5,4.459279054632148E-6,1.0012699508912154E-5,1.0388717250675183E-5,0.0010896252489034945,1.3387539797125355E-5,1.737953825829549E-5,1.833113041856589E-5,3.614209903550002E-5,1.3531804032654732E-5,3.4860376149286035E-6,5.843128907366445E-6,2.1459757270843386E-5,1.661273388557443E-6,0.003225518209424757,2.685790653221724E-5,7.831073084522397E-6,0.001091926403107254,3.615221408329193E-5,1.442771634727549E-5,1.6630841159888567E-5,1.1285725737359729E-5,2.1946950428091632E-5,6.001270754491542E-6,1.2414979165033638E-5,1.9470360842094084E-5,9.541382633618758E-6,2.9802957771132275E-6,0.08177739504016815,1.0924969240515627E-5,2.2420167710322993E-6,4.139065381777065E-6,0.011835053426105968,1.0070310329657052E-5,7.203379028318029E-6,0.11372737369960811,2.2434070978277843E-6,2.692065786331241E-6,1.4203913360960174E-5,1.843489121373683E-5,1.1717031405110783E-5,6.8246396639361275E-6,1.5983506612618466E-5,2.096845137434256E-6,3.345265811517138E-5,4.894974095535022E-6,3.4914208834060746E-6,7.478710289142318E-6,7.359547447483495E-6,1.110309966004546E-5,1.291478720730154E-5,7.77972610749687E-6,2.3873473580714225E-5,2.5306501737472365E-6,1.4445318931266743E-6,3.625536716280483E-6,7.590292708219331E-6,9.109078501963497E-6,1.571154681927359E-5,5.857108346589556E-6,1.140467290790007E-5,1.5036463689012254E-5,8.461407989183616E-6,2.2270646077218338E-5,2.2504261208244324E-6,1.7315706798078212E-6,2.5484559467626034E-5,5.245806689145426E-6,4.3932556452120605E-6,1.1040109934038675E-5,1.3907048896171308E-5,1.312588057630203E-5,8.18862799300732E-6,9.74930127573496E-5,3.936998970324448E-6,8.456629533207038E-6,4.751952916654092E-6,5.482018240019411E-6,8.664840353187455E-6,4.647523386722297E-6,2.0803896283509745E-5,5.1741883779506615E-6,2.0442781379907424E-5,3.5732156114620467E-6,1.7909369750675127E-5,1.3880690717306573E-5,1.2655277683019867E-5,1.37850087145593E-5,6.554629626401499E-6,8.374376773322299E-6,1.2991387234346454E-5,5.41245183089811E-6,1.423098066071728E-5,4.476525930375591E-5,2.907829497930678E-5,1.0143769609636227E-5,3.282258791384619E-5,3.99980524824176E-6,9.30765256492503E-6,6.232758569188072E-6,8.838901974414819E-6,8.450890094540635E-6,0.0021695340070455446,3.976136495174042E-5,7.2202318265835625E-6,0.7803108125684884,7.498039305358841E-6,2.025904551204349E-6,2.4610297894150794E-6
org.gjt.sp.jedit.ActionContext,2.563237283812951E-5,3.9209846761138654E-5,0.2104844412152325,2.3012729556030532E-4,1.1194514745580664E-4,3.3827866486771916E-4,1.3627961824300134E-4,7.402453292063584E-5,4.7121853670871736E-5,8.735275633585169E-6,4.859396532450247E-5,1.214054818609084E-4,2.568586299917863E-5,5.76740824440457E-5,5.983997968480101E-5,1.0242184353660957E-4,7.711347706930618E-5,1.001077602954333E-4,1.0558901983544974E-4,2.0818185920979095E-4,7.794445251266616E-5,2.007990159172175E-5,3.365696713805133E-5,1.2361020212043691E-4,9.569089563556756E-6,5.7522074535671894E-5,0.3891117366789099,4.510771089256051E-5,1.1567670623831851E-4,2.0824012282788482E-4,8.310499095188347E-5,9.579519522337612E-5,6.500683217727873E-5,1.264164801169253E-4,3.456787891771957E-5,7.151143717715075E-5,1.1215109326138725E-4,5.495925331142804E-5,1.716678146626457E-5,0.27347994091903777,6.29288411297403E-5,1.2914225577064049E-5,2.3841402396768997E-5,2.5787818457942305E-4,5.8005926141377576E-5,4.149213462215055E-5,0.10560129030341671,1.2922233988996874E-5,1.5506549853759814E-5,8.181586489027698E-5,1.0618669168706396E-4,6.749119302505184E-5,3.9310560581431096E-5,9.206648789375897E-5,1.2078023436250975E-5,1.9269042882886697E-4,2.8195507045434868E-5,2.0110909719920518E-5,4.307806834782254E-5,4.239167927283027E-5,6.395488894957269E-5,7.439037808717193E-5,4.481194751889821E-5,1.3751343304513618E-4,1.4576780879904185E-5,8.320638347639059E-6,2.0883429418066426E-5,4.3720793482180726E-5,5.246914121850096E-5,9.049997413501917E-5,3.373749001098461E-5,6.569197896652607E-5,8.661143238095759E-5,4.8738498696232516E-5,1.2828099722721065E-4,1.2962664215692983E-5,9.974008513492155E-6,1.4679343792129224E-4,3.0216335485351088E-5,2.5305562006949526E-5,6.35920622565705E-5,8.010589790268277E-5,7.560629556839557E-5,4.716726049273353E-5,5.615688406988538E-4,2.2677481032413893E-5,4.871097434441279E-5,2.737169172423389E-5,3.157693603540417E-5,4.991028807460158E-5,2.6770167898065093E-5,1.1983238170131366E-4,2.9803807337405207E-5,1.1775232619744119E-4,2.058205497751958E-5,0.0062770807919954145,0.006253875225254469,7.289557903871208E-5,7.940293508136645E-5,3.775527759789293E-5,4.823719078078739E-5,7.483160138275493E-5,3.117622703465698E-5,8.197177505979115E-5,2.5785206611023186E-4,1.6749368943670887E-4,5.842905844111633E-5,1.890611657410832E-4,2.3039251047321716E-5,5.361294633002947E-5,3.590127030709626E-5,5.091289923696352E-5,4.867791464272754E-5,1.488757946238809E-4,2.290291682351321E-4,4.158920831099082E-5,4.84129824045595E-5,4.318940528286606E-5,1.1669399047272671E-5,1.4175760976911489E-5
org.gjt.sp.jedit.ActionListHandler,1.1630383749657523E-5,1.7791000758187573E-5,0.003060482966513916,1.044175182508199E-4,5.079377676210635E-5,1.5348991338331615E-4,6.183525292146133E-5,3.358774976444892E-5,2.138097961700214E-5,3.963527232504239E-6,2.204893273871234E-5,5.5086290772660616E-5,1.1654654272865065E-5,2.6168927686469548E-5,2.7151677751451313E-5,4.647269108485221E-5,3.4989321365219876E-5,4.542270338790767E-5,4.7909759591578064E-5,9.44600380002794E-5,3.536636657105591E-5,9.111016082743782E-6,1.527144779522154E-5,0.005658772970382826,4.341860367817952E-6,2.609995590931358E-5,0.12332929402642005,2.0467086331105695E-5,5.248692709583039E-5,9.448647442274229E-5,3.770789939682982E-5,4.346592837335328E-5,2.9496075503656275E-5,0.49029241245203603,1.5684763161166346E-5,3.244746251593934E-5,5.088722221741636E-5,2.4937106316419696E-5,7.789222537453349E-6,0.21092990237662385,2.855321182638977E-5,5.859675974573477E-6,1.0817752252415448E-5,1.1700915347416466E-4,2.631949781001011E-5,1.8826561680244232E-5,2.924935006722089E-4,5.863309696062794E-6,7.035912225970219E-6,3.7122973807113636E-5,4.818094607261667E-5,3.062332463563068E-5,1.783669845407754E-5,4.17740718524034E-5,5.480259217047454E-6,0.016895489928244,1.2793375354886176E-5,9.125085651432866E-6,1.954616021088246E-5,1.9234719346856894E-5,2.901876879864162E-5,3.375374764949227E-5,2.0332887224510732E-5,6.239508168626026E-5,6.61404063285807E-6,3.775390504667002E-6,9.475607259414523E-6,1.9837789082128286E-5,2.380724762548634E-5,4.1063284900359675E-5,1.530798408933497E-5,2.9806952695327686E-5,3.929890541384458E-5,2.2114513033929946E-5,5.8205973944083994E-5,5.881654429674889E-6,4.5255875164903384E-6,6.660577332179376E-5,1.3710302180072075E-5,1.1482097229163656E-5,2.8854140509997296E-5,3.6347096661811553E-5,3.430545571818545E-5,2.140158242137144E-5,2.5480517002555324E-4,1.0289636802185338E-5,2.2102024187261497E-5,1.2419578969162491E-5,1.432765846725798E-5,2.264619850176662E-5,1.214664470056842E-5,5.437251531971003E-5,1.3523122448470752E-5,5.342871491998123E-5,9.338862198080048E-6,4.6807457019808426E-5,3.6278207619845965E-5,3.3075500392712764E-5,3.602813565787793E-5,1.71310073324599E-5,2.1887050540691917E-5,3.395394746241343E-5,1.4145841532865581E-5,0.14570703788182718,1.169973025299869E-4,7.599826579055943E-5,2.6511489049132395E-5,8.578425117379262E-5,1.0453785635735322E-5,2.4326235565694027E-5,1.6289773615909386E-5,2.3101121369953582E-5,2.2087023741548695E-5,6.755061786301982E-5,1.0391925606189173E-4,1.8870607709862203E-5,2.1966813895312124E-5,1.959667801850972E-5,5.294850769561958E-6,6.43208263027637E-6
org.gjt.sp.jedit.ActionSet,5.222471862622758E-6,7.988816436970168E-6,0.0013742698884828982,4.688732227308176E-5,2.2808281794162934E-5,6.892264013768052E-5,2.7766312397903707E-5,1.5082140181214051E-5,9.600849537608119E-6,1.7797701171383933E-6,9.900785159576334E-6,2.4735779125512275E-5,5.233370223955527E-6,1.1750815059874638E-5,1.2192106136147947E-5,2.0867954729193434E-5,1.571149759589893E-5,2.0396471472800077E-5,2.151325156570221E-5,4.241604586893035E-5,1.5880804819185817E-5,4.091182729326018E-6,6.857444098902186E-6,2.5184980203892898E-5,1.9496556683294194E-6,0.028943570330915807,0.37237185689895197,9.190477698314804E-6,2.3568568829173667E-5,4.2427916799024554E-5,1.693223954062155E-5,1.9517807219327405E-5,1.3244827315365011E-5,0.06543689697662938,7.043037963687596E-6,1.4570109091025461E-5,2.2850242254931125E-5,1.1197681768374072E-5,3.4976486080912868E-6,0.08716787743883767,1.2821446700348045E-5,2.631210935081803E-6,4.857570306459342E-6,5.2541431550453105E-5,1.1818426606532793E-5,8.453821538597346E-6,0.14227477973267172,2.632842610239136E-6,3.159384455314722E-6,1.6669586347074883E-5,2.1635024311746767E-5,0.00630328371831648,8.009336390233025E-6,1.875810115403822E-5,2.4608387974947204E-6,3.9259741933002636E-5,5.7446980475456735E-6,4.0975004853158096E-6,8.776947856656584E-6,8.63709940588708E-6,1.3030498975867734E-5,1.5156679362599129E-5,9.130217342915787E-6,2.8017696190131148E-5,2.9699485285136903E-6,1.6952897776582094E-6,4.254897633537973E-6,8.907899990927701E-6,1.0690333485707733E-5,1.8438931560216602E-5,6.873850244398246E-6,1.3384422656428708E-5,1.764666000481025E-5,9.930233134285382E-6,2.6136632092512275E-5,2.6410800731791954E-6,2.0321559439002666E-6,0.021414319681576182,6.156432058021328E-6,5.1558857380756415E-6,1.2956574793850779E-5,1.6321188852425446E-5,1.5404416662343595E-5,9.61010095771822E-6,0.0026302300181716503,0.11573202237388894,9.924625180865571E-6,5.576849664481829E-6,6.433647832534064E-6,1.0168979546726347E-5,5.454292097271716E-6,2.4415267584405557E-5,6.072381445196968E-6,2.3991466346405917E-5,4.193494050428091E-6,2.1018276998303853E-5,1.629025512822061E-5,1.4852121293779055E-5,1.6177963581086803E-5,7.692455012483185E-6,9.828094073674196E-6,1.52465764728225E-5,6.352005313727185E-6,0.1547392061291566,5.2536110038812046E-5,3.412602827580902E-5,1.190463776394329E-5,3.852029715051214E-5,4.694135852750802E-6,1.0923378239270142E-5,7.314710003449927E-6,1.037325671675868E-5,9.917889426710923E-6,3.03327223491479E-5,4.666358414733309E-5,8.473599832701089E-6,9.863910765895095E-6,8.7996322181165E-6,2.377583556659345E-6,2.888242664879573E-6
org.gjt.sp.jedit.Autosave,1.8873875371350764E-5,2.8871371596102926E-5,0.004966575078644887,0.050175900777429165,8.242852797324403E-5,2.4908460101683564E-4,1.0034671961963258E-4,5.450645625317326E-5,3.4697216643481126E-5,6.4320421946045104E-6,3.5781176059131035E-5,8.939445241811575E-5,1.8913261761351022E-5,4.246713525431702E-5,4.406194954823049E-5,7.541623720993839E-5,5.678093732674528E-5,7.371230917453144E-5,7.774832293297703E-5,1.5329046944326572E-4,5.739280915982423E-5,1.4785426324143627E-5,2.478262184905019E-5,9.101785325071966E-5,7.04600408945374E-6,4.2355207328790004E-5,1.139131708023658E-4,3.321414365534936E-5,8.517618523645423E-5,1.5333337067108152E-4,6.119266647174526E-5,7.0536839770475E-5,4.7866456084594284E-5,9.308419886365085E-5,2.5453353174328787E-5,0.10915764049813076,8.25801719701665E-5,4.0468126148639657E-5,1.2640409686906515E-5,0.3513907348847645,4.633636972459559E-5,9.509126821705672E-6,1.7555130785452408E-5,1.8988334585637973E-4,4.2711481598128515E-5,3.055188775129118E-5,0.0050207017028596175,9.515023652627145E-6,1.141793197327951E-5,6.024344476767704E-5,7.81884064208214E-5,4.969576456549241E-5,2.8945530165205216E-5,6.779128211649342E-5,8.89340641647321E-6,1.4188367038568567E-4,2.0761187010200098E-5,1.4808258527421031E-5,3.1719657730082556E-5,3.121424912279241E-5,4.709187912666528E-5,5.4775838885909546E-5,3.299636432258276E-5,1.0125521400498968E-4,1.0733315537356115E-5,6.1267324790864566E-6,1.5377087663794635E-5,3.219291528452425E-5,3.863458285557835E-5,6.66378116345886E-5,2.4841913225540512E-5,4.8370949960092976E-5,6.377456315946977E-5,3.588760026192571E-5,9.44570980403876E-5,9.54479362611796E-6,7.344157906302506E-6,0.013746211420065367,2.2249182849006068E-5,1.8633234875964282E-5,4.6824719085401525E-5,5.8984345424171535E-5,5.5671154943747295E-5,3.473065103140302E-5,0.009505581813901156,1.6698101008630007E-5,3.586733326638834E-5,2.0154587387155165E-5,2.3251033336046937E-5,3.675042349052324E-5,1.9711667576347807E-5,8.823613217416717E-5,2.1945426154271875E-5,0.009178786568086596,1.5155176736276823E-5,7.595949792006959E-5,5.88725517619419E-5,5.367517406942883E-5,5.846673307653586E-5,2.7800329235745578E-5,3.5518472394656705E-5,0.4410210797807176,2.2955979429487383E-5,6.03582460436697E-5,1.8986411405386505E-4,1.23330564824402E-4,4.3023046443930954E-5,1.3921133647258109E-4,1.6964482986513257E-5,3.947680043958562E-5,2.643516875040732E-5,3.7488675787485586E-5,3.584299042878365E-5,1.0962165739732534E-4,1.6864096059198287E-4,3.062336598378174E-5,3.5647912974323474E-5,3.180163841324091E-5,8.592524175099195E-6,1.0438032704264036E-5
org.gjt.sp.jedit.BeanShell,2.9634554003662275E-6,0.001432113867415014,7.798199070698407E-4,0.03571612261029522,1.2942401152936431E-5,0.04072515873990425,1.5755801196887603E-5,8.55825573498696E-6,5.447935414254153E-6,1.0099181965521272E-6,5.618131800575615E-6,0.012862262167058193,2.969639599840404E-6,6.66791842328892E-6,6.918325980766655E-6,1.184137603103699E-5,8.91538023050732E-6,1.157383613056552E-5,0.03641551460453292,2.4068690746250743E-5,9.01145243891144E-6,2.321513235883182E-6,3.891209044713838E-6,1.4291042164822883E-5,1.1063185731102892E-6,6.6503442150869145E-6,1.7885918739271176E-5,5.215072763137589E-6,1.337382075250503E-5,2.4075426823116336E-5,9.608081771789544E-6,1.1075244200238745E-5,7.515685305181278E-6,1.4615486559266598E-5,3.996522994762953E-6,8.267707247740013E-6,1.2966211325080259E-5,6.354046777267932E-6,1.984716419520566E-6,0.05445933921332236,7.275440914596414E-6,1.4930623773920915E-6,0.0028579177325294197,2.9814270553669796E-5,6.706284126033099E-6,4.797062339691975E-6,7.452818950747041E-5,1.4939882601318815E-6,1.79277077449557E-6,9.459041040635002E-6,0.03141905136216076,7.802911642644654E-6,4.544842328181694E-6,1.0644154267905137E-5,1.396385890761713E-6,0.03499800405829135,3.259789023338636E-6,2.3250982026572764E-6,4.980418125504138E-6,4.901062093041455E-6,7.394066176951882E-6,8.60055247596041E-6,5.18087844283626E-6,1.589844718450367E-5,1.6852766730299917E-6,9.619804144361326E-7,2.414412121654049E-6,5.054726004934307E-6,6.066155516638138E-6,1.0463043697791245E-5,3.900518598072556E-6,7.5948977122986664E-6,1.001347470418323E-5,5.634841849375678E-6,7.286213849179056E-4,1.4986625512869472E-6,1.1531327817079294E-6,1.6971343585447112E-5,3.4934246290354667E-6,2.925671566279755E-6,7.3521184131001134E-6,9.261345301117044E-6,8.741129286733534E-6,5.453185068365755E-6,6.492509390979433E-5,0.00642673483966565,5.63165965514197E-6,3.1645446236907873E-6,3.6507287956555052E-6,5.770316843569504E-6,3.0950001830583855E-6,1.3854274082782083E-5,3.445730692326854E-6,1.3613791012605961E-5,2.379569084725281E-6,1.1926675359000599E-5,9.243792174080716E-6,8.427733114265144E-6,9.180073115266671E-6,4.3650301903913235E-6,5.576883748553178E-6,8.651563967027588E-6,3.6044013151784266E-6,0.7137998115623276,2.981125089883476E-5,1.936457781817674E-5,6.755204048767092E-6,2.18580751830166E-5,2.6636547996451948E-6,6.198395144086262E-6,4.150681407587387E-6,5.886232505468318E-6,5.627837498211266E-6,1.7212092705895126E-5,2.6478926852927127E-5,0.026415050661744544,5.597207681889217E-6,4.993290208923748E-6,1.3491432823662168E-6,1.6389132479704812E-6
org.gjt.sp.jedit.BeanShellAction,1.0618972616357247E-5,1.624384490961857E-5,2.3660427720476168E-4,9.53370749272216E-5,4.6376605976914E-5,1.4014199549971647E-4,5.645788407608286E-5,3.066686385169753E-5,1.952162903227711E-5,3.6188476710743193E-6,2.013149505743383E-5,5.02958308034162E-5,1.0641132506079988E-5,2.3893203567787352E-5,2.479049090184217E-5,4.2431294156824964E-5,3.194655081377985E-5,4.147261636584542E-5,4.374339111331624E-5,8.624552538041311E-5,3.229080709990794E-5,8.318696302062748E-6,1.3943399413141645E-5,5.1209201727384455E-5,3.964279884682508E-6,2.3830229771850283E-5,0.09725784658251801,1.868721049664686E-5,4.792251515894946E-5,8.626966281665343E-5,3.4428713594861474E-5,3.9686008052380525E-5,2.6931013181104625E-5,5.237178583096254E-5,1.432077170345982E-5,2.96257392140809E-5,4.6461925150590374E-5,2.276850487526242E-5,7.11184966965217E-6,0.1746827273393571,2.6070143601444737E-5,5.3501019445342475E-6,9.877009857247335E-6,0.002664564122491246,2.4030679686644205E-5,0.048614067266422,0.0028247878535053003,5.353419667304285E-6,6.42404935786156E-6,3.389465479220281E-5,4.399099444937641E-5,2.7960233533752164E-5,1.628556860435912E-5,0.005153602113422448,5.003680343572496E-6,7.982773971374515E-5,1.1680827175484765E-5,8.331542341183145E-6,1.7846370721895092E-5,1.7562013638080078E-5,2.6495214419924148E-5,3.081842609019207E-5,1.8564681724703846E-5,5.696902854484762E-5,6.038864914140274E-6,3.447071846300395E-6,8.651581596698538E-6,1.811263871997295E-5,2.1736901898298923E-5,3.74923052652872E-5,1.3976758407569072E-5,2.7214855611110944E-5,3.5881361219462576E-5,2.0191372304313918E-5,5.3144217484554805E-5,5.370169090889466E-6,4.132029599793234E-6,6.0813546501959005E-5,1.2518015445230308E-5,1.0483581511954039E-5,2.6344902673844116E-5,3.3186250122420284E-5,3.132215606159982E-5,1.9540440158386704E-5,0.07696455908907447,9.39482082333572E-6,2.017996952314721E-5,1.1339537182864359E-5,1.3081684679992758E-5,2.067682089698301E-5,1.109033805180806E-5,4.9644127286811816E-5,1.2347113393587337E-5,4.878240244472978E-5,8.526728273455818E-6,4.273694789729539E-5,3.3123351866786956E-5,3.0199161137126944E-5,3.289502687137694E-5,1.564124638272264E-5,1.998369059415417E-5,3.1001215959982234E-5,1.2915679061514368E-5,0.5883119550693056,1.0682288551228415E-4,6.938924120576456E-5,2.420597482347751E-5,7.832420956497161E-5,9.54469480909527E-6,2.221075717632854E-5,1.4873168734358767E-5,2.1092182383225825E-5,2.0166273558707336E-5,6.167622468403444E-5,9.488214303040003E-5,1.7229566180991014E-5,2.0056517501394072E-5,1.7892495357795267E-5,4.834395540158527E-6,5.872730495162135E-6
org.gjt.sp.jedit.BeanShellFacade,5.914365766317026E-6,9.047206704236506E-6,0.06708605352945365,5.309914175141623E-5,2.5830013943658333E-5,0.037116588286340485,3.144490421831652E-5,1.7080282271883685E-5,1.087280838010554E-5,2.0155611613828837E-6,1.1212480669651765E-5,0.1695505361619032,5.926707986030415E-6,1.3307609910518979E-5,1.38073649887936E-5,2.3632624609568023E-5,0.007140588115605615,2.3098677370720836E-5,2.4363412944929872E-5,4.80354928142684E-5,1.7984757186798012E-5,4.633198936168418E-6,7.765945646016675E-6,2.8521586838855833E-5,2.2079538280331746E-6,1.3272535890053804E-5,3.569612199245541E-5,1.0408068842656306E-5,2.669102683769122E-5,4.80489364525321E-5,1.9175490174079933E-5,2.210360417214252E-5,1.499955486891513E-5,2.916910217495106E-5,7.976127726303468E-6,1.6500415260483353E-5,2.5877533493640483E-5,1.2681195314228884E-5,3.961031047070626E-6,0.04030930574779889,1.4520083101245127E-5,2.9798042551045015E-6,5.501120596478068E-6,5.950232997889795E-5,1.3384178904566543E-5,9.573817536534102E-6,0.047159188517400905,2.9816521010950845E-6,3.5779523100701694E-6,1.887803963778425E-5,2.45013186300961E-5,1.5572791644224142E-5,9.070445222757371E-6,2.1243249217017252E-5,2.786860537151515E-6,4.446102914308117E-5,6.50577855926816E-6,4.640353693671927E-6,9.939752918092264E-6,9.781376786738969E-6,1.475683145609091E-5,0.018536431946661117,1.0339824955008235E-5,3.172959233805495E-5,3.363419156066752E-6,1.919888529554186E-6,4.818603443914446E-6,1.0088054113451944E-5,1.210663150737008E-5,2.0881794762306248E-5,7.784525343108691E-6,1.5157644357579193E-5,1.9984559911036254E-5,1.1245830029512E-5,2.9599317365617306E-5,2.990980895982938E-6,2.3013840691877705E-6,3.387084330601636E-5,6.972060733771381E-6,5.838958046391962E-6,1.4673113503572443E-5,1.848348505335985E-5,1.7445255226725886E-5,1.0883285465253784E-5,1.2957534395407187E-4,5.232559557845441E-6,1.1239479112054198E-5,6.315692952904373E-6,7.286003159846567E-6,1.1516206518982013E-5,6.176898470334089E-6,2.7649899621318215E-5,6.8768747604999604E-6,2.7169951504855016E-5,4.749064869188281E-6,2.3802862172493877E-5,0.012839479626155061,1.681978956474468E-5,1.8321284726779E-5,8.711582136110541E-6,1.1130159178739968E-5,1.7266503739305955E-5,7.193544314493439E-6,0.591210906993544,5.949630345216831E-5,3.8647180623286216E-5,1.3481811659988827E-5,4.3623619766317726E-5,5.316033694436806E-6,0.0071351656470978264,8.283791961535732E-6,1.1747547143318589E-5,1.1231850978321644E-5,3.435132239676721E-5,5.284576190632438E-5,9.596216137932134E-6,1.117072100921149E-5,9.965442594241501E-6,2.6925753099227488E-6,3.270888573711004E-6
org.gjt.sp.jedit.browser.AbstractBrowserTask,1.9047052737505947E-5,2.913628105385478E-5,0.12429373042412213,1.7100432966379305E-4,8.31848514674705E-5,2.5137007839258366E-4,0.18361139745707325,0.004642759830733718,3.5015581180334784E-5,6.491059439571137E-6,3.6109486472649025E-5,9.021469179736657E-5,1.9086800517583672E-5,4.2856792729891E-5,4.4466240252725E-5,0.004663861469521571,5.730193118627846E-5,7.438865694651252E-5,7.846170317543393E-5,1.5469698714207239E-4,5.791941725333916E-5,1.4921090099490123E-5,2.5010014956919973E-5,9.185298815486257E-5,7.110654745777477E-6,4.274383780895575E-5,1.1495838184152967E-4,3.3518900246360036E-5,8.595771987775982E-5,1.5474028201038287E-4,6.175414018072582E-5,7.118405100229775E-5,4.8305655063543535E-5,9.393829353539703E-5,2.56869005818336E-5,5.313913479059046E-5,8.333788687487247E-5,4.0839441703170384E-5,1.2756391848154845E-5,0.22615783185300276,4.676152938620269E-5,9.596377876670158E-6,1.771620800208748E-5,1.9162562173057865E-4,4.3103381075168454E-5,3.083221679594878E-5,4.7901593383325346E-4,9.60232881400208E-6,1.1522697282320016E-5,6.079620888674173E-5,0.14229925657889567,5.0151748376299145E-5,2.921112006538992E-5,6.841330146621519E-5,8.975007924857135E-6,1.431855249255922E-4,2.095168141656558E-5,1.4944131799797114E-5,3.2010701655771374E-5,0.19271713716141775,4.752397096970209E-5,5.527843495166514E-5,3.329912267791001E-5,1.0218428187927904E-4,1.0831799143838613E-5,6.182948352773751E-6,1.551818023160906E-5,3.248830158798016E-5,3.898907472170507E-5,0.11476108050073057,2.506985036182069E-5,4.881477792587621E-5,6.435972707829159E-5,3.621688717140823E-5,9.532378975745414E-5,9.632371942078174E-6,7.41154427491082E-6,1.0908012189365032E-4,2.24533303708629E-5,1.8804204243689813E-5,4.725435959974311E-5,5.95255566690254E-5,5.6181965987811384E-5,3.504932234570039E-5,4.1729384134971435E-4,1.6851314542976916E-5,3.6196434215921564E-5,2.0339515934736336E-5,2.3464373343559912E-5,3.7087627240148336E-5,1.9892532110325815E-5,8.904574337849025E-5,2.2146786554601667E-5,8.750008363292571E-5,1.5294233158933326E-5,7.66564647869927E-5,5.941273724332129E-5,5.4167670978006194E-5,5.900319496592937E-5,2.8055411337357904E-5,3.5844372368993656E-5,5.5606301725180704E-5,2.316661216796279E-5,6.09120635225885E-5,1.9160621346653496E-4,1.2446218522363072E-4,4.3417804686238806E-5,1.4048867099529703E-4,1.712014071042979E-5,3.9839020078629036E-5,2.667772481311251E-5,3.7832653375860305E-5,3.61718680204522E-5,1.1062749162734525E-4,1.7018832682210697E-4,3.090435087742619E-5,3.597500063154056E-5,3.209343455322095E-5,8.671364936521574E-6,1.0533806941192078E-5
