net.jforum.dao.BookmarkDAO,2.170063703871221E-5,5.024826706504045E-5,5.9828484536434776E-5,3.7340633312114785E-5,1.3163622420694327E-5,2.251970254625585E-4,0.13834126419297035,3.8930161514978246E-5,6.39321657836154E-5,0.2483431115018918,1.9234277634500618E-4,5.8926893769928745E-5,8.46365106534679E-6,5.7897989745573874E-5,2.66079593691865E-5,2.969029901622926E-5,1.3989028681467718E-5,5.161957784945167E-5,5.1964351186127934E-5,1.0904062220762695E-4,2.057016343146852E-4,8.225291288064243E-5,9.320541432232065E-5,1.1064917855899957E-4,1.6269260103787068E-4,0.3339921533422786,6.177106030875735E-5,1.18785359457655E-4,4.9929402997708896E-5,6.221161455715089E-5,0.049734361233143294,1.3404500049698058E-4,1.1128716410146939E-4,1.790962934926284E-5,8.28274789826178E-5,7.664108001290787E-5,1.7415917711845168E-5,5.472794176125861E-5,3.283714045310189E-4,4.287146630802161E-5,5.596574766652359E-5,1.0961382533098119E-4,0.007722360368012837,1.1628950360973886E-4,4.500328509438844E-5,0.0039559387512807164,6.827039620709378E-5,6.142267509997594E-5,0.21389952740633383,1.829845959756019E-4,8.118447522910031E-5,5.234674485028448E-5,7.736529469033789E-5,2.8731539381807563E-5,4.8662451294633787E-5,7.370282668684923E-5,3.0631738192364365E-5,1.9600074900993213E-5,1.4365688789798334E-5,2.096193302694813E-5
net.jforum.view.admin.RankingAction,0.15730787719169145,4.139629117852659E-5,4.928881156109251E-5,3.076252813610636E-5,1.084465551788885E-5,0.0033313252255122933,0.11082460315210736,3.20720374220096E-5,5.266956862465974E-5,1.1679781177341724E-4,1.5845874973872962E-4,4.854604935108744E-5,6.972653673429932E-6,4.7698401997760393E-5,2.192057354510406E-5,2.4459913446616267E-5,1.1524654250329248E-5,4.252602527371961E-5,4.2810061684710045E-5,8.983150287256588E-5,1.6946424717428514E-4,6.776284498491717E-5,7.678590120745476E-5,9.115668821701366E-5,1.3403189161604437E-4,0.2720086926666554,5.0889173862210836E-5,9.78595604399691E-5,4.113359973564478E-5,5.125211795982181E-5,7.751760921787254E-5,1.1043098987704928E-4,9.168228316438936E-5,1.4754583088048104E-5,6.823619276480969E-5,6.313961952845975E-5,1.4347846062185804E-5,4.508680488061491E-5,2.705239219309356E-4,3.531902304690608E-5,4.610655295691223E-5,9.030372778269262E-5,7.03523253503284E-5,9.580338653677297E-5,3.707529040446621E-5,0.4531084400018626,5.6243555555938394E-5,5.060216186384005E-5,5.316069795032397E-5,1.5074915133662757E-4,6.688262843790493E-5,4.312509104573773E-5,6.373625307253503E-5,2.3670053510842454E-5,4.0089840325161217E-5,6.071898301010264E-5,2.5235504179162647E-5,1.614723163830153E-5,1.1834960106242789E-5,1.726917830071877E-5
net.jforum.sso.SSO,2.946355506971405E-5,6.822346188212987E-5,8.123078809770231E-5,5.069841055665073E-5,1.7872614219442568E-5,3.05756229617379E-4,0.0011892440201644713,5.285655695836164E-5,8.680246962019249E-5,1.9248949199519874E-4,0.08839694851844405,8.000667337923077E-5,1.1491333125835628E-5,0.12969007942470157,3.6126362316839324E-5,4.031134010215491E-5,1.8993291127489076E-5,7.008532845969235E-5,7.055343675409905E-5,1.4804746844615928E-4,0.010648204375704658,1.1167705464037462E-4,0.005311006357665765,1.5023144989135184E-4,2.2089224392643836E-4,0.6349264412369221,8.386827694850495E-5,1.612781677152133E-4,6.779053131927052E-5,8.446642963570874E-5,0.062341258932449066,1.8199660438157386E-4,1.510976605067687E-4,2.431639908399146E-5,1.1245715892747652E-4,1.0405771395256129E-4,2.364607313956575E-5,7.430564010901667E-5,4.458389375141207E-4,5.820777547831585E-5,7.59862434198933E-5,0.06236233118911006,1.159446667856819E-4,1.5788947520402287E-4,6.110220480307348E-5,1.8662866086529642E-4,9.269260504613617E-5,8.339526471544962E-5,8.761187891447321E-5,2.4844324665763203E-4,1.1022640729169956E-4,7.107262320756985E-5,1.0504100024930408E-4,3.900960563062721E-5,6.607035595263821E-5,1.000683661501598E-4,4.158955810844478E-5,2.6611563761273057E-5,1.9504692973645302E-5,2.8460596203022585E-5
net.jforum.DBConnection,1.8105574735659045E-5,4.192382707754066E-5,4.991692622494201E-5,3.1154552094635397E-5,1.0982854978160666E-5,1.8788948764438798E-4,0.0708203499208903,3.2480749183690536E-5,5.334076615091316E-5,1.1828623107095874E-4,0.11166658128044732,4.916469858412046E-5,7.06151006658514E-6,4.830624919042086E-5,2.21999195720742E-5,2.4771619690400743E-5,1.1671519311611053E-5,4.3067958000917737E-5,0.3090745559194229,0.06699463819732163,1.7162382406967142E-4,0.0032545150474453774,7.776442653597724E-5,9.231834845518137E-5,1.3573993435193332E-4,0.3264492689144815,5.1537682830507264E-5,9.910663909663387E-5,4.165778801189993E-5,5.190525212606167E-5,7.850545910741492E-5,0.035156613565594186,9.285064135049366E-5,1.4942608923994701E-5,6.910576441653663E-5,6.394424272061254E-5,1.4530688622614428E-5,4.566137104268464E-5,0.07036352194303945,3.576911294735139E-5,4.669411433432329E-5,9.145451827294978E-5,7.12488640533093E-5,9.702426222892882E-5,3.754776139396571E-5,1.1468470655076943E-4,5.6960298379975265E-5,5.124701327904952E-5,5.3838154209980074E-5,1.5267023138539358E-4,0.0032536236138106926,4.367465800034157E-5,6.454847949686381E-5,2.3971694131368156E-5,4.060072739632557E-5,6.149275868849168E-5,2.5557094205834732E-5,1.6353004767158986E-5,1.1985779567158192E-5,1.7489249018185112E-5
net.jforum.dao.SummaryDAO,3.669228047808638E-5,8.49617228010034E-5,1.011603268269765E-4,6.313699400959145E-5,2.225756437961259E-5,0.0068372098637856675,0.6858634446647405,6.582463007037853E-5,1.08098990565078E-4,2.397157577441228E-4,3.2522064144913326E-4,9.96358821195664E-5,1.431067015241817E-5,9.789617120788612E-5,4.4989771792508394E-5,0.08398389526552356,2.3653193363897148E-5,8.728038836987497E-5,8.786334452678981E-5,1.8437012178075358E-4,0.03908643620417361,1.3907642177380232E-4,1.5759533686914235E-4,1.8708993137454946E-4,0.0067315249537979694,0.11923269243942848,1.0444490943903721E-4,2.0084690224233328E-4,8.442257504363384E-5,1.0518981568391066E-4,1.590970939440524E-4,0.006683086477443779,1.8816866212441208E-4,3.0282297343134448E-5,1.400479204689453E-4,1.2958771666290018E-4,2.944751051899154E-5,9.253613087533788E-5,5.552231325993516E-4,7.248874138923019E-5,9.46290612060186E-5,1.8533931589867324E-4,1.4439106969856214E-4,1.966268121757955E-4,7.609330344417284E-5,0.019601730946336826,1.1543423916597724E-4,1.0385584618839531E-4,1.0910698409393241E-4,3.093974663844495E-4,0.025963021790196182,8.85099105954838E-5,1.3081224698536053E-4,4.8580403408610206E-5,8.228036386529417E-5,1.2461960374699423E-4,5.179333340678015E-5,3.31405683794351E-5,2.4290064913571876E-5,3.5443251026020865E-5
net.jforum.exceptions.SmiliesLoadException,4.213284212043201E-5,9.755945409804841E-5,1.1615991220817655E-4,7.249865546387847E-5,2.555781308146363E-5,4.372309763477776E-4,0.0017006172685441595,7.558480176906522E-5,1.2412740891307048E-4,2.752597015834105E-4,3.7344285397211674E-4,1.1440942989032234E-4,1.643259013376154E-5,1.1241176269106515E-4,5.1660647069895085E-5,5.764515938991255E-5,2.716037947655805E-5,1.0022192067331869E-4,1.0089131487292684E-4,2.11707670700724E-4,0.00781314846935148,1.5969803034645907E-4,1.8096284451955567E-4,2.1483076108158697E-4,3.1587559671464007E-4,0.8782888389049335,1.1993151753829823E-4,2.3062755196172544E-4,9.69403640048501E-5,1.2078687503586562E-4,1.8268727518769623E-4,0.08181171105995828,2.1606944103775817E-4,3.477241633330071E-5,1.608135783748001E-4,1.4880238392830475E-4,3.381385117988007E-5,1.0625696036894517E-4,6.375490507162993E-4,8.323703669182639E-5,1.0866022072896282E-4,2.1282057243979E-4,1.6580070968451002E-4,2.2578172645863005E-4,8.737606653667074E-5,2.668787213484587E-4,1.325502942499572E-4,1.1925511071335134E-4,1.2528486306027193E-4,3.552734916932462E-4,0.022398929835642997,1.0163375076782799E-4,1.5020848194335497E-4,5.57836809348575E-5,9.448051566101346E-5,1.430976222074475E-4,5.9473009332904076E-5,3.8054498578959475E-5,2.7891683393998273E-5,4.069861235815068E-5
net.jforum.dao.generic.AutoKeys,1.6970205822563208E-5,3.9294857233899154E-5,4.678672311896286E-5,2.9200904642615624E-5,1.0294139358728572E-5,1.7610726661669533E-4,6.849721884440421E-4,3.044393823260846E-5,4.999586003372786E-5,1.1086870848103864E-4,0.009108736255340215,4.608166635735556E-5,6.618695125542493E-6,4.5277048823141365E-5,2.0807801457993056E-5,2.3218234761496965E-5,1.0939618756755866E-5,4.036724170890994E-5,4.063685934617518E-5,8.527131247726713E-5,1.608615943453886E-4,6.432294400389164E-5,7.288795540911579E-5,8.652922634916352E-5,1.2722792056728805E-4,0.34778370666317265,4.83058449135641E-5,9.289183516168268E-5,3.9045501012587174E-5,4.865036458171513E-5,7.358251912455273E-5,1.0482509079624422E-4,8.70281400883417E-5,1.4005584062837512E-5,6.477226284148132E-5,0.006032148729354068,0.2807076924506143,4.2798026356415476E-5,0.08685389870789212,3.3526094458164595E-5,4.37660081231838E-5,8.571956544625163E-5,6.6780972449725E-5,0.2658544772010207,3.519320697271955E-5,1.074930292620715E-4,5.338841772965173E-5,4.803340274110574E-5,5.0462057757870066E-5,1.4309654829602244E-4,6.348741061273355E-5,4.093589661288787E-5,6.050075728542772E-5,2.2468471134674553E-5,3.8054726818720123E-5,5.763665538247994E-5,2.3954453544380452E-5,1.5327536450388398E-5,1.123417230152585E-5,1.6392528812472376E-5
net.jforum.search.SearchOperation,2.2209475960697006E-5,5.1426493953005416E-5,6.123134941644708E-5,3.821620058541053E-5,1.3472284485776195E-5,0.16045922839074983,0.01652851927376508,3.984300022024932E-5,6.543125423246854E-5,1.4509758700329285E-4,1.9685285090145172E-4,6.0308618050571455E-5,8.662107685604704E-6,5.925558817158639E-5,2.7231865724445996E-5,3.0386480410253482E-5,1.4317044963256781E-5,0.1172933794135447,5.318281700314608E-5,1.1159741869971614E-4,2.105249488408198E-4,8.418158822070882E-5,9.539090511977101E-5,0.007929280322934603,0.03533867227127383,0.4551561691955468,6.321947491895034E-5,1.2157065161964015E-4,5.110015312598284E-5,6.367035933177308E-5,9.629990388516366E-5,1.3718810239895049E-4,0.05873417136483542,1.8329576306348435E-5,0.14468144728694407,7.843816847920262E-5,1.782428806420221E-5,5.601120855377569E-5,3.3607109330946927E-4,4.387672116119323E-5,5.7278038667930846E-5,1.1218406235289656E-4,8.739849226119263E-5,1.1901627266953037E-4,4.605852706873013E-5,1.4067972270343892E-4,6.98712079596484E-5,6.286292073550908E-5,6.604138278692022E-5,1.872752388903674E-4,8.308809772570183E-5,5.357417707596133E-5,7.917936462197357E-5,2.940523967456497E-5,4.980349380014765E-5,7.543101866626746E-5,3.134999455564613E-5,2.005965961114025E-5,1.4702537039199026E-5,2.1453450736088284E-5
net.jforum.JForum,0.003595812891486644,1.5742881590818263E-5,0.023945504642186467,1.1698894371777752E-5,4.1241889756514824E-6,7.055467409199678E-5,0.08641076053090009,1.2196896705879253E-5,2.0030074161030374E-5,4.441784682801221E-5,6.026137277389579E-5,0.011981842042269805,2.6516786414801337E-6,1.813955485730831E-5,8.336326368831948E-6,9.302029484986559E-6,4.382790391912385E-6,1.617251597552758E-5,0.045477125027171446,3.416264289834843E-5,6.444672943371846E-5,2.5770000511734107E-5,2.9201440905418214E-5,0.44626874544623535,5.0971914126435426E-5,0.07233927678088913,0.13879456250056443,3.721568837874791E-5,1.56429808469962E-5,1.9491022054136665E-5,2.9479707200274975E-5,0.03593213695337049,3.486648892308389E-5,5.611122346088843E-6,2.5950013209441432E-5,2.4011802159742118E-5,5.456441512263968E-6,1.714637254537524E-5,0.047956399930371915,1.3431715303501595E-5,1.7534179587034586E-5,0.053869552812419556,0.015579148940558368,3.643373179842174E-5,1.409961835144978E-5,4.306543274704336E-5,2.138925034480014E-5,1.924384575966758E-5,2.0216849125636894E-5,5.7329436329792006E-5,0.01079247737364889,1.640033883708107E-5,0.00600592876492446,9.001648192648257E-6,1.524604236915815E-5,2.3091241573322384E-5,9.596984243439591E-6,6.140742285462473E-6,4.500798749847563E-6,6.56741513355594E-6
net.jforum.cache.JBossCacheListener,2.946355506971405E-5,6.822346188212987E-5,8.123078809770231E-5,0.5392344124572883,1.7872614219442568E-5,3.05756229617379E-4,0.027111537964718872,5.285655695836164E-5,8.680246962019249E-5,1.9248949199519874E-4,2.6114910695907795E-4,8.000667337923077E-5,1.1491333125835628E-5,7.860970192954704E-5,3.6126362316839324E-5,4.031134010215491E-5,1.8993291127489076E-5,7.008532845969235E-5,7.055343675409905E-5,1.4804746844615928E-4,2.792867978828962E-4,1.1167705464037462E-4,1.265475687548837E-4,1.5023144989135184E-4,2.2089224392643836E-4,0.012791386567616464,8.386827694850495E-5,1.612781677152133E-4,6.779053131927052E-5,8.446642963570874E-5,1.2775346551849236E-4,1.8199660438157386E-4,1.510976605067687E-4,2.431639908399146E-5,1.1245715892747652E-4,1.0405771395256129E-4,2.364607313956575E-5,7.430564010901667E-5,4.458389375141207E-4,5.820777547831585E-5,7.59862434198933E-5,1.4882572217949218E-4,1.159446667856819E-4,1.5788947520402287E-4,6.110220480307348E-5,1.8662866086529642E-4,9.269260504613617E-5,8.339526471544962E-5,8.761187891447321E-5,2.4844324665763203E-4,1.1022640729169956E-4,7.107262320756985E-5,0.41486174411311977,3.900960563062721E-5,6.607035595263821E-5,1.000683661501598E-4,4.158955810844478E-5,2.6611563761273057E-5,1.9504692973645302E-5,2.8460596203022585E-5
