freemind.controller.filter.condition.IconNotContainedCondition,0.048983342590133296,1.4655054768476458E-5,5.141378874442942E-5,4.796778816346408E-5,1.0300988835487755E-4,7.543434013416242E-5,4.8012703893574775E-5,1.3358476415064012E-5,1.8161256778478252E-5,1.0133207271888785E-4,3.870497465840158E-6,4.2543260712005176E-5,2.1325474776418026E-5,7.025716079132859E-5,5.134159226347073E-5,2.7774678283218805E-5,2.226486287258701E-5,5.7661206867789645E-5,6.503111485179628E-5,5.013307839443855E-5,3.6012122971846113E-4,8.944780786365642E-5,7.983867120285637E-5,4.904821979485303E-5,1.2126500345338112E-5,3.403655083811617E-5,6.929881162789853E-5,1.5406349027308206E-5,2.1679266207347016E-5,0.003875434703215172,2.9939336956365742E-5,5.165674409374662E-6,9.083162054914744E-6,0.13283357047924146,2.54627333639566E-5,2.1788700019973457E-5,5.4799534367289596E-5,3.731505735163148E-5,5.3537448275485565E-5,3.097020657842361E-5,7.165562444465307E-5,7.117072621428888E-5,1.2670853420781698E-5,7.744574557607585E-5,2.0613974734248067E-4,1.49003542703769E-5,0.38869873309130515,0.21483918661525248,4.863584903542334E-5,1.5289476221177323E-4,1.3371522057937165E-5,9.937391427079544E-5,2.3736027052895454E-5,6.649681370942205E-5,2.396546867574628E-5,4.387695052602614E-5,1.1359287655455937E-5,0.1231800558124723,4.358223326279387E-5,0.08434518918828735,1.804426332947365E-5,7.788614763233245E-6,4.530493492515083E-6,3.8121683390560656E-5,8.433175169302463E-6,9.752797130115232E-6,1.120473250201092E-4,7.607190774773353E-5,2.2299451500813202E-5,8.150837156843656E-5
freemind.controller.filter.condition.IgnoreCaseNodeContainsCondition,0.0369481638738423,2.729513919402225E-5,9.575853126730741E-5,8.934033174461066E-5,1.918566177627036E-4,1.4049697162511767E-4,8.942398759747103E-5,2.488025319110709E-5,3.3825464287806174E-5,1.887316747277069E-4,7.208827858321299E-6,7.923711246713276E-5,3.971884183285477E-5,1.3085443988248422E-4,9.562406483042143E-5,5.1730527233536764E-5,4.1468458551947095E-5,1.073943900187314E-4,1.2112089377109575E-4,9.337319952870347E-5,6.707282399948167E-4,1.6659715059478267E-4,1.4870006820003797E-4,9.135264300746727E-5,2.2585689381000718E-5,6.339330746202171E-5,1.2906950804663972E-4,2.8694429861607674E-5,4.037778077954716E-5,0.0011865073966809633,5.576221873687979E-5,9.621103725806017E-6,1.691745111345862E-5,0.2654979768877711,4.7424514094922284E-5,4.0581601999962964E-5,1.0206450552066242E-4,6.949954814475183E-5,9.971386158961884E-5,5.768222042022278E-5,1.3345908794953752E-4,1.3255596169707237E-4,2.3599550686854534E-5,1.4424322794281743E-4,3.83936681644932E-4,2.7752011184906863E-5,1.7210243852807232E-4,0.40013944646646094,9.058459966296955E-5,2.847675346518776E-4,2.4904550789698407E-5,1.8508459129819952E-4,4.420851184503712E-5,1.2385076786351266E-4,4.463584842832214E-5,8.172111881787371E-5,2.1156750527302306E-5,0.27164430455438043,8.11722059103553E-5,0.01836861830626224,3.360756319321331E-5,1.4506347976833193E-5,8.438074947478819E-6,7.100189462915078E-5,1.5706846117615223E-5,1.8164650996062474E-5,2.0868890502684072E-4,1.416844456423051E-4,4.1532880107299784E-5,1.5180989648869462E-4
freemind.controller.filter.condition.JCondition,0.0013275922516617468,4.7738608294283694E-5,1.6747960076375274E-4,1.5625430856829544E-4,3.3555307627981145E-4,2.4572616564686627E-4,1.5640062084620098E-4,4.3515024888130456E-5,5.916000568927322E-5,0.16911394760994908,1.2608084060061819E-5,1.3858399649659874E-4,6.946739559315096E-5,2.288615861129547E-4,1.672444218729767E-4,9.047557365083624E-5,7.252743740587673E-5,1.8783046613774195E-4,2.118378244159385E-4,1.6330770712687858E-4,0.0011730891897425932,2.913748143453281E-4,2.600732041948896E-4,1.5977379745827063E-4,3.950188239567903E-5,1.1087352410612805E-4,2.257397789245877E-4,5.0185937417424306E-5,7.06198655638073E-5,0.002075175782977054,9.752691491982069E-5,1.6827102395781704E-5,2.9588256220359042E-5,0.07403754493825232,8.294444977294904E-5,7.097634447143726E-5,1.785086133895862E-4,1.215532070354356E-4,1.7439738797814E-4,1.0088495635107853E-4,2.3341705926638534E-4,2.3183751097757648E-4,4.1275103898630226E-5,2.52278286947637E-4,6.714969549914789E-4,4.853766752818006E-5,3.0100344390923667E-4,0.742031205337559,1.5843050625483033E-4,4.980522610652991E-4,4.35575208627213E-5,3.237089484133273E-4,7.731973137201022E-5,2.1661231518018214E-4,7.806713381660845E-5,1.4292846989662832E-4,3.7002699236058766E-5,3.954091398963396E-4,1.419684330895826E-4,4.7934251606795145E-4,5.8778901386132597E-5,2.5371288965556102E-5,1.4758010641093177E-5,1.241807785539836E-4,2.7470934257468015E-5,3.176958184896552E-5,3.6499238276905925E-4,2.478030320282095E-4,7.264010931331159E-5,2.6551222663325755E-4
freemind.controller.filter.condition.NodeCompareCondition,5.886465732202177E-4,2.1167017318425993E-5,7.425946705434048E-5,6.9282238710336E-5,1.4878225467072052E-4,1.089535323647138E-4,6.934711271129624E-5,1.929430535010145E-5,2.623119755112283E-5,1.4635890292040752E-4,5.590350099993496E-6,6.144732657092235E-5,3.080143343353908E-5,1.0147587727971996E-4,7.41551901214375E-5,4.01163356618231E-5,3.215823792280673E-5,8.32829207160126E-5,9.392764176258514E-5,0.2479725158506616,0.005197501320842711,1.2919387392655162E-4,1.1531492462696997E-4,7.084275932348157E-5,1.751490164156891E-5,4.916066657080055E-5,1.0009168638723298E-4,2.225214861538524E-5,3.131243182036825E-5,9.201207011791588E-4,4.3242858786222566E-5,7.461037943016207E-6,1.3119258273671944E-5,0.15443918353624805,3.677707975876532E-5,3.147049246522288E-5,7.914966619498257E-5,5.389597498461997E-5,7.732677309873673E-5,4.473179454851494E-5,1.0349574720424471E-4,1.0279538481038517E-4,1.830113759614465E-5,1.1185870429999303E-4,2.9773778883447074E-4,2.1521315469265842E-5,1.3346315147807935E-4,0.30562545690282955,7.024715192764731E-5,2.208334346586463E-4,1.9313147814560884E-5,1.4353063824055446E-4,3.428311279873147E-5,9.604462280380899E-5,3.461450663390825E-5,6.337364044942891E-5,1.6406778570709827E-5,0.28081695171412935,6.294796579222495E-5,2.1253764409137892E-4,2.6062218151158415E-5,1.1249479867828945E-5,6.5436148640918735E-6,5.50610246964937E-5,1.2180450204929718E-5,1.4086445190249246E-5,1.6183546951223853E-4,1.0987440266723606E-4,3.2208195981937236E-5,1.177265550925784E-4
freemind.controller.filter.condition.NodeCondition,0.0011257146362579516,4.047933392515209E-5,1.4201215592996014E-4,1.3249381495977042E-4,2.845278802559682E-4,2.083603160789626E-4,1.3261787855873788E-4,3.689800113881529E-5,5.016395975658848E-5,2.798935161770184E-4,1.0690861402525257E-5,1.1751050295154192E-4,5.890397738013887E-5,1.9406021452903461E-4,1.418127390388521E-4,7.671758957247258E-5,6.149870015878941E-5,1.5926840835485889E-4,1.7962513652785523E-4,1.3847465281327485E-4,9.947057681876867E-4,2.4706749586321823E-4,2.2052570139230042E-4,1.354781199303916E-4,3.3495108996678616E-5,9.401376718155751E-5,1.9141311860095786E-4,4.255451492309125E-5,5.988119934885081E-5,0.001759618398481374,8.269668297393661E-5,1.4268323296578725E-5,2.5088978221224948E-5,0.2685114243555475,7.033167072864264E-5,6.0183471016476164E-5,1.513640641840449E-4,1.0306946584887605E-4,1.4787800390248808E-4,8.554409066526343E-5,1.9792296892329845E-4,1.965836114321993E-4,3.499868917854614E-5,2.1391610238125745E-4,5.693871363668908E-4,4.115688584194604E-5,2.5523196745728683E-4,0.6381406197538992,1.3433909357152537E-4,4.223169570331475E-4,3.693403504946751E-5,2.74484805602344E-4,6.556226369057001E-5,1.8367360406542932E-4,6.619601390265965E-5,1.2119434284072856E-4,3.1375959040845095E-5,0.08083920522080167,1.203802920780151E-4,4.0645227135288305E-4,4.984080730413232E-5,2.151325551464072E-5,1.25138637709992E-5,1.0529748104898105E-4,2.3293622515952173E-5,2.693860500497069E-5,3.09490558483977E-4,2.1012136799840832E-4,6.159423884179677E-5,2.2513764994664182E-4
freemind.controller.filter.condition.NodeContainsCondition,0.013303542665116293,2.832001495076087E-5,9.935406512771923E-5,9.269487555012787E-5,1.9906043507673753E-4,1.4577234095334267E-4,9.278167250642416E-5,2.5814454996631084E-5,3.509554018163392E-5,1.958181569244882E-4,7.479504364272714E-6,8.221230138352859E-5,4.121020180690992E-5,1.3576775218120075E-4,9.921454975555286E-5,5.3672901033798236E-5,4.302551299805589E-5,1.1142682619564728E-4,1.2566873163988727E-4,9.687916913911103E-5,6.959126916161953E-4,1.7285252740647955E-4,1.5428344675840687E-4,9.478274491927052E-5,2.3433735083617468E-5,6.577359442430738E-5,1.339157998640543E-4,2.9771846075152355E-5,4.189388254175863E-5,0.001231058283833636,5.785597417513379E-5,9.982356177810573E-6,1.7552666247873166E-5,0.21914499124666506,4.9205206049834144E-5,4.210535682545534E-5,1.0589681561031203E-4,7.21091117557498E-5,1.0345790988435592E-4,5.984806793187374E-5,1.3847019937064664E-4,1.3753316260412088E-4,2.4485664774676388E-5,1.496592614109557E-4,3.9835270621046124E-4,2.8794041535511527E-5,1.785645274615352E-4,0.42767982517275904,9.398586314320059E-5,2.954599638238399E-4,2.5839664919558477E-5,1.920341330909354E-4,4.5868449598400666E-5,1.285011068317263E-4,4.6311831782371696E-5,8.478957701091116E-5,2.195114254533414E-5,0.3193919056810291,8.422005356437047E-5,0.012800334757464078,3.486945735374314E-5,1.5051031198801398E-5,8.754907127221229E-6,7.366786822872353E-5,1.629660555010397E-5,1.884669589435556E-5,2.165247397497198E-4,1.470044021522741E-4,4.309235344894244E-5,1.5751004263699992E-4
freemind.controller.filter.condition.NoFilteringCondition,0.014481683060623843,3.08279900409116E-5,1.081527017413923E-4,1.0090378501816814E-4,2.1668890785385417E-4,1.5868170560514772E-4,1.009982685736654E-4,2.810054171692176E-5,3.820354491623443E-5,2.1315949875003862E-4,8.141877271380437E-6,8.949289090060137E-5,4.485971116527408E-5,1.47791126501738E-4,1.0800083111169183E-4,5.842608704174824E-5,4.6835783403198515E-5,1.2129460716112768E-4,1.3679775290317605E-4,1.0545863293451634E-4,0.10294030586874929,1.881600699257465E-4,1.679465412859147E-4,1.0317655274906668E-4,2.5508989067808066E-5,7.159839842574058E-5,1.4577516825847793E-4,3.240839300050198E-5,4.560393756916985E-5,0.1375837645179506,6.297960642956314E-5,1.0866377626192208E-5,1.9107102210987397E-5,0.429293280058962,5.356274015754134E-5,4.583413967616189E-5,1.1527486771016844E-4,7.849497900796526E-5,1.1261997640586575E-4,6.514811681347772E-5,1.5073289807873675E-4,1.4971287883945846E-4,2.665407596469307E-5,1.6291284550268826E-4,4.336301827939659E-4,3.134399565952544E-5,1.9437791554189832E-4,0.2748133043994882,0.013726677669150478,0.02075817827733643,2.8127984190179244E-5,2.090403678365077E-4,4.993048590793773E-5,1.3988095869801596E-4,5.041313330680181E-5,9.229840592281358E-5,2.389510051286222E-5,2.553419436039444E-4,9.167844639353551E-5,3.095432992188371E-4,3.795744055581103E-5,1.6383926375350777E-5,9.530227656883027E-6,8.019177645346765E-5,1.7739806792925874E-5,2.051572904694646E-5,2.356998233306371E-4,1.600228761672569E-4,4.690854313718323E-5,1.714588793190781E-4
freemind.controller.filter.condition.SelectedViewCondition,0.10802326890080712,2.6969801608796576E-5,9.46171614026655E-5,8.827546200401532E-5,1.895698307897999E-4,1.388223531095233E-4,8.83581207418595E-5,2.4583699235640507E-5,3.3422290125831494E-5,0.012105732039012013,7.122904037561027E-6,7.829266552194342E-5,3.9245423031140385E-5,1.2929475311244023E-4,9.448429770484451E-5,5.111393815176005E-5,4.097418563132114E-5,1.0611432944578037E-4,1.1967722356960825E-4,9.22602610291586E-5,6.627336624844602E-4,0.07763973581534507,1.4692767492637814E-4,9.026378802604474E-5,2.2316484905008116E-5,6.263770678812299E-5,1.2753109632520927E-4,2.8352413781226323E-5,3.989650791985548E-5,0.05480898968776773,5.509757491653776E-5,9.50642738614313E-6,1.671580778589386E-5,0.2742526900564451,4.685924945983583E-5,4.009789974420935E-5,1.0084797317300482E-4,6.867116566217996E-5,9.852534715441132E-5,5.699469162000035E-5,1.3186835572826961E-4,1.3097599406330273E-4,2.331826174458918E-5,1.425239568619669E-4,3.793604443889858E-4,2.742122802824757E-5,1.7005110655412016E-4,0.38941045945532654,8.950489918210741E-5,2.8137331924173604E-4,2.4607707225082144E-5,0.0061425034739412045,4.368157954445977E-5,1.223745596105104E-4,4.4103822596215375E-5,8.074706438022606E-5,2.090457793060487E-5,2.2338535701691388E-4,8.020469410282805E-5,0.012190053202133438,3.32069862488395E-5,1.4333443190098864E-5,8.33749942346877E-6,7.015560530338854E-5,1.5519632293531286E-5,1.7948141981416368E-5,0.012125451394095814,1.3999567332714498E-4,4.103783933005636E-5,0.04782700005351546
freemind.controller.filter.DefaultFilter,0.15941845277945385,8.186421317980272E-6,2.8720120317864056E-5,2.6795159062961848E-5,5.7542080825591167E-5,4.213817689104968E-5,2.6820249319961893E-5,7.462143119058818E-6,1.014501153366242E-5,5.660484067827682E-5,2.1620883351251044E-6,2.3764978154725706E-5,1.1912566966398887E-5,3.92461664544631E-5,2.8679790832908824E-5,1.5515139451193204E-5,1.2437316062040387E-5,3.2209974004212946E-5,3.6326858777759053E-5,2.8004706102294173E-5,2.011663660490685E-4,4.996620297296686E-5,4.4598468600757666E-5,2.739869611414014E-5,6.773952230674023E-6,0.1356929831518321,3.871082556727322E-5,8.606099813471548E-6,1.2110197460315964E-5,0.011209777651170925,1.6724333697680705E-5,2.8855836961874557E-6,5.073921091101723E-6,0.07239282261618518,1.422367002497475E-5,1.2171327992459728E-5,3.061142271025507E-5,2.0844465326881196E-5,2.9906412142208932E-5,1.7300185046133233E-5,4.00273585308395E-5,3.975649081503655E-5,7.078031859970609E-6,4.326176275605792E-5,1.1515117812848604E-4,8.323447422854837E-6,5.161736167116366E-5,0.10915683124611997,0.38172327084672797,8.5408138048747E-5,7.469430511061834E-6,5.5510998975417486E-5,1.3259119187186816E-5,3.714560893348122E-5,1.33872869642584E-5,2.4509987088336766E-5,6.345381582587022E-6,6.780645535825645E-5,2.4345355858729137E-5,0.12852022472390184,1.0079658133069507E-5,4.350777458192817E-6,2.530766967031411E-6,2.1295052561459937E-5,4.710833638966792E-6,5.447984166367766E-6,6.259045937790416E-5,4.249432684653259E-5,1.2456637524016746E-5,4.5531175498368674E-5
freemind.controller.filter.Filter,0.13062521233430543,3.90810332590229E-5,1.3710654921710068E-4,1.279170057153592E-4,2.746992717805941E-4,2.0116280711533145E-4,1.280367837148304E-4,3.562341248904548E-5,4.84311175494263E-5,2.7022499517716117E-4,1.0321560893572041E-5,1.1345127077993203E-4,5.686922377078838E-5,1.8735668211056973E-4,1.3691402089713835E-4,7.406749022050774E-5,5.937431556399544E-5,1.5376670909499147E-4,1.7342024322291918E-4,1.3369124408355517E-4,9.603450808099937E-4,2.3853290276237312E-4,2.1290795660120203E-4,1.3079822214119187E-4,3.2338068386555744E-5,9.076619612422834E-5,1.8480102632343953E-4,4.1084530098889645E-5,5.78126890049569E-5,0.0016988348988497051,7.98400443962628E-5,1.3775444485700968E-5,2.4222315369901664E-5,0.00879520589168801,6.790216380514229E-5,5.810451913036286E-5,1.4613540918275645E-4,9.950907863942861E-5,1.4276976986521257E-4,8.258909246341977E-5,1.9108600318173147E-4,1.8979291187859508E-4,3.378970954260403E-5,2.065266767299225E-4,5.49718472511419E-4,3.973518011440102E-5,2.464153443682584E-4,0.5729175038985524,0.27647825086033356,4.0772862207118867E-4,3.565820165981731E-5,2.6500312076963944E-4,6.329750910836828E-5,1.7732886224260366E-4,6.390936732625261E-5,1.1700785769157493E-4,3.0292121433527273E-5,3.237002145506797E-4,1.1622192714758517E-4,3.9241195925601534E-4,4.811912793602194E-5,2.0770110887499564E-5,1.2081590253870857E-5,1.0166013024264703E-4,2.2488977658385006E-5,2.6008049443145198E-5,2.9879965000981505E-4,2.0286302601621507E-4,5.9466553999910355E-5,2.1736059199224845E-4
freemind.controller.filter.FilterComposerDialog,0.00850546981905062,1.8219771861210572E-6,6.391975439484246E-6,5.963554356037728E-6,1.2806616521909832E-5,9.378310006058629E-6,5.969138465879178E-6,1.6607811880673787E-6,2.2578827608921833E-6,0.10388587159816672,4.811962966436089E-7,5.289154606723586E-6,2.65127146501091E-6,8.734661599408486E-6,6.382999673558901E-6,3.453063191051965E-6,0.00966539816005573,0.01007240836783521,8.084937894797703E-6,6.23275221742357E-6,0.06204664823955679,1.1120522430709708E-5,0.038660446274577244,6.0978780972078095E-6,1.5076168138395897E-6,4.231565156255242E-6,8.615515656954305E-6,1.915381204139441E-6,2.6952562829444666E-6,0.0012870292894669665,3.7221825345494996E-6,6.422180656093479E-7,1.1292563762704789E-6,0.20694875525494758,3.1656326106132584E-6,2.708861548373055E-6,6.8129053766503405E-6,4.6391626826065666E-6,6.6559975996058E-6,3.850344521176447E-6,8.908524400484977E-6,8.848239841520761E-6,1.575293045714645E-6,9.628376272278868E-6,2.5628148290421174E-5,1.8524738375010866E-6,0.012089775630732876,1.374658841355148E-4,0.049124416285285355,1.9008510921874573E-5,1.6624030764921356E-6,1.2354577144699525E-5,2.9509613210421094E-6,8.267159655310132E-6,2.9794864551330444E-6,5.454964455468412E-6,1.4122337504562507E-6,1.5091064817680188E-5,0.4923969438347903,1.8294440492062908E-5,2.2433376501178098E-6,9.683128882343917E-7,5.632497398090944E-7,4.739445776998095E-6,1.0484473110317163E-6,1.2125081859236329E-6,1.3930188128103006E-5,9.457575055892146E-6,2.772360290654747E-6,0.004841448508767523
freemind.controller.filter.FilterController,0.049565743075825085,7.445624528941147E-6,2.612121023421591E-5,2.4370440492462956E-5,5.23350450459149E-5,3.83250545358282E-5,2.4393260309047116E-5,6.786886929909612E-6,9.226980115905363E-6,5.148261662092958E-5,1.9664389745477547E-6,0.021410377155046734,1.083458783300888E-5,3.5694744781636924E-5,2.6084530201420297E-5,1.4111160222602285E-5,1.1311851900699447E-5,2.92952638530328E-5,3.303960793967477E-5,2.5470534508535755E-5,0.04625106689554348,4.544471534301144E-5,4.056271218752011E-5,2.4919362921181368E-5,6.160971067517153E-6,1.729255753761854E-5,3.52078473833499E-5,7.827325931657357E-6,1.101433456189319E-5,3.2365794193981E-4,1.5210933370379036E-5,2.6244645754375467E-6,4.61477730822916E-6,0.37680163331007166,1.29365570517259E-5,1.1069933335999423E-5,2.78413669348615E-5,1.8958230501723107E-5,2.7200153421078878E-5,1.5734675401056706E-5,3.6405246069044116E-5,0.004972027202869595,6.437534251685223E-6,3.934696608324668E-5,1.047310421865088E-4,0.00494343856446345,0.03624331409112361,0.09105268207373196,0.07735331343181787,7.767947713981494E-5,6.793514879112579E-6,5.048775765908989E-5,1.205928930574866E-5,0.057618914592199,1.2175859062876612E-5,2.2292055830077275E-5,5.7711821712662035E-6,6.167058689333924E-5,0.046090246581077896,7.476138335241884E-5,9.1675406045971E-6,3.957071607288941E-6,2.301755538207748E-6,0.18593707451688385,4.284545973344289E-6,4.9549910720205336E-6,5.692659118316596E-5,3.8648976154509194E-5,1.1329424945823599E-5,4.141101758073415E-5
freemind.controller.filter.FilterInfo,9.406137352378126E-4,3.382332987145352E-5,1.1866114211901004E-4,1.1070789893919433E-4,2.3774305104223327E-4,1.7409969531341775E-4,1.108115627998862E-4,3.083087450062898E-5,4.191551574545916E-5,2.3387071398064604E-4,0.059801545041321395,9.8188288177854E-5,4.921841503995518E-5,1.621509549311566E-4,1.184945152841328E-4,6.410294062275071E-5,5.1386488374105085E-5,1.3307995442436162E-4,1.500894322327636E-4,1.157053095191412E-4,8.311466138415047E-4,2.0644226578795443E-4,1.8426473017360572E-4,1.1320149558890648E-4,2.7987518835407686E-5,7.855511322690083E-5,1.5993912014794915E-4,3.5557289515306645E-5,5.003495270992997E-5,0.00147028490265581,6.909889359035354E-5,1.1922187417042933E-5,2.0963605480349224E-5,1.3788063082819833E-4,5.876705639139032E-5,5.0287521943005575E-5,1.26475319061505E-4,8.612178623114411E-5,1.2356247056768125E-4,7.147810293703744E-5,0.007639455067203131,1.6425943048093116E-4,2.9243865804296067E-5,1.7874194543406657E-4,4.7576298991256887E-4,3.4389472141213494E-5,2.1326425590426678E-4,0.4958409772601541,0.42613461079243986,3.528755135757077E-4,3.0860983366767985E-5,2.2935135597231776E-4,5.478188144166795E-5,1.5347221153566503E-4,5.5311424307152015E-5,1.0126639544108042E-4,2.6216820035477664E-5,2.8015173149702064E-4,1.0058619878739346E-4,3.3961945313601026E-4,4.164549914838757E-5,1.7975837725640782E-5,1.0456213115452021E-5,8.798344959771792E-5,1.9463459544936355E-5,2.250909871799451E-5,2.5860112399723984E-4,1.7557117802363987E-4,5.1466317661731634E-5,1.8811833748819486E-4
freemind.controller.filter.FilterToolbar,0.01681031436744854,5.029384780692539E-6,1.7644405340960503E-5,1.6461792027672526E-5,3.535137690971032E-5,0.02114179010014019,1.647720640127953E-5,4.58441944002013E-6,6.23265827954483E-6,0.001146138851579018,1.328293981560414E-6,1.4600179346053556E-5,7.318568233007675E-6,2.4111154874606514E-5,1.761962864184272E-5,9.53183365419619E-6,7.64095148361133E-6,1.9788421185639406E-5,2.2317657932648907E-5,1.7204885650008904E-5,0.17905307517435612,3.0697083746385234E-5,0.06115237948525739,0.0166872816991316,4.1616245891551E-6,1.1680810032911637E-5,2.3782264483318974E-5,5.287217178515976E-6,7.439983899230987E-6,0.004664078187921126,1.0274710535798667E-5,1.772778380358298E-6,3.117198654065581E-6,0.12782727884737324,8.738410444632463E-6,7.477539866125119E-6,1.8806340098347944E-5,0.018905981611260322,1.837321196049228E-5,1.0628488810255097E-5,0.010026860557606543,2.4424676189060194E-5,4.348438020848863E-6,2.657816434555675E-5,7.074392585759397E-5,5.1135677196893475E-6,3.171148455776051E-5,3.794607478085434E-4,0.3011961384933589,5.247108265808542E-5,4.58889649989859E-6,3.410356767184855E-5,8.14583193989314E-6,2.2820662775966035E-5,8.224572703694685E-6,1.505788075753037E-5,3.898329235640106E-6,4.165736667651251E-5,0.21006261564948306,0.027834581829595688,6.1925079640966635E-6,2.672930341901058E-6,1.554794259063062E-6,1.3082763407427201E-5,2.89413335667891E-6,3.347006901734201E-6,3.845288332771152E-5,0.002248833234089136,7.652821757938794E-6,2.797239382189934E-5
freemind.controller.filter.util.ExtendedComboBoxModel,3.5773640169364747E-4,1.2863767419313601E-5,4.512948132931613E-5,4.210468540049368E-5,9.041898966743764E-5,6.621400071479494E-5,4.214411108089819E-5,1.172566983846449E-5,1.5941406356481618E-5,8.894625343718587E-5,3.3974065593196394E-6,3.7343197941207734E-5,1.8718861987494244E-5,6.16696280047356E-5,4.506610942424873E-5,2.437977934754117E-5,1.9543428676360047E-5,5.0613277533406695E-5,5.70823616621083E-5,0.1762826104368037,3.1610361169172806E-4,0.0029210727494500452,0.5685817094245823,4.305305587322319E-5,1.0644278204145707E-5,2.9876263217997352E-5,6.082841785986628E-5,1.352323098064166E-5,1.9029409491704617E-5,5.591821709977514E-4,2.6279851790358594E-5,4.534274024620651E-6,7.972927153960066E-6,5.2439081939686106E-5,2.235042345651951E-5,1.9125467209377798E-5,4.8101387263582394E-5,3.275403787928919E-5,4.699356595519398E-5,2.7184718218173844E-5,6.289715744525504E-5,6.247152832574748E-5,1.1122095002999084E-5,6.797955206888284E-5,1.809432859571234E-4,1.307908396301621E-5,8.11091574138845E-5,0.18857939276472788,4.269108919185399E-5,1.342064353764253E-4,1.1737120912404974E-5,8.722744069684674E-5,2.0834772458426333E-5,5.836890814788521E-5,2.1036169431640765E-5,3.8513870848822994E-5,9.970841921599743E-6,1.0654795757224469E-4,0.059731976267466375,1.2916485966401887E-4,1.5838713016787265E-5,6.83661237816586E-6,3.97673127143738E-6,3.3462070017215197E-5,7.402388165589596E-6,8.560712733698923E-6,9.835178044611059E-5,6.67736384387499E-5,1.9573789536546795E-5,7.154560328486334E-5
freemind.controller.filter.util.SortedComboBoxModel,9.621881385291055E-4,3.459911926508457E-5,1.213828154682023E-4,1.132471525879219E-4,2.4319604866573788E-4,1.780929360017788E-4,1.1335319413655676E-4,3.153802738962187E-5,4.287691170107577E-5,2.3923489367781513E-4,9.137857589169086E-6,1.0044038555669477E-4,5.034731407220433E-5,1.6587013312800546E-4,1.2121236679403001E-4,6.557323883480412E-5,5.256511545807594E-5,1.3613234511267343E-4,1.5353196110454555E-4,1.1835918636251804E-4,0.02378672760806865,2.1117733240629544E-4,0.15309860702448677,1.157979436605425E-4,2.862945504775215E-5,8.035689394714713E-5,1.6360756655783918E-4,3.637284990445463E-5,5.1182580272642395E-5,0.009149513913043467,7.068378156450535E-5,1.2195640876006758E-5,2.1444437581911366E-5,1.4104313231430872E-4,6.011496800200427E-5,5.144094256432347E-5,1.2937622241599193E-4,8.809712007830238E-5,1.2639656332204835E-4,7.311756168773315E-5,1.6917176601124372E-4,1.6802696976388426E-4,2.9914618240734623E-5,1.8284166317302758E-4,4.8667533600206113E-4,3.517824686685754E-5,2.1815579521751409E-4,0.5530868772264473,1.1482437752159969E-4,3.6096924892774316E-4,3.1568826848292525E-5,2.346118773359577E-4,5.603838701776346E-5,1.5699232958373916E-4,5.6580075752388056E-5,1.0358909388067854E-4,2.6818142584013105E-5,2.865774365570713E-4,0.25240458453604253,3.4740914062730783E-4,4.2600701863631096E-5,1.8388140840153312E-5,1.0696042229360754E-5,9.00014835190495E-5,1.9909883523170158E-5,2.3025379052071026E-5,2.6453253317370435E-4,1.7959816940076633E-4,5.2646775751546005E-5,1.9243311700651834E-4
freemind.controller.filter.util.SortedListModel,0.0013275922516617468,4.7738608294283694E-5,1.6747960076375274E-4,1.5625430856829544E-4,3.3555307627981145E-4,2.4572616564686627E-4,1.5640062084620098E-4,4.3515024888130456E-5,5.916000568927322E-5,3.3008761847689504E-4,1.2608084060061819E-5,1.3858399649659874E-4,6.946739559315096E-5,2.288615861129547E-4,1.672444218729767E-4,9.047557365083624E-5,7.252743740587673E-5,1.8783046613774195E-4,2.118378244159385E-4,1.6330770712687858E-4,0.0011730891897425932,2.913748143453281E-4,0.16904393319566707,1.5977379745827063E-4,3.950188239567903E-5,1.1087352410612805E-4,2.257397789245877E-4,5.0185937417424306E-5,7.06198655638073E-5,0.012624167032444065,9.752691491982069E-5,1.6827102395781704E-5,2.9588256220359042E-5,1.9460619198322687E-4,8.294444977294904E-5,7.097634447143726E-5,1.785086133895862E-4,1.215532070354356E-4,1.7439738797814E-4,1.0088495635107853E-4,2.3341705926638534E-4,2.3183751097757648E-4,4.1275103898630226E-5,2.52278286947637E-4,6.714969549914789E-4,4.853766752818006E-5,3.0100344390923667E-4,0.742031205337559,1.5843050625483033E-4,4.980522610652991E-4,4.35575208627213E-5,3.237089484133273E-4,7.731973137201022E-5,2.1661231518018214E-4,7.806713381660845E-5,1.4292846989662832E-4,3.7002699236058766E-5,3.954091398963396E-4,1.419684330895826E-4,0.06377329001287002,5.8778901386132597E-5,2.5371288965556102E-5,1.4758010641093177E-5,1.241807785539836E-4,2.7470934257468015E-5,3.176958184896552E-5,3.6499238276905925E-4,2.478030320282095E-4,7.264010931331159E-5,2.6551222663325755E-4
