org.endeavour.mgmt.controller.ActorMaintenance,3.6597045850006235E-5,6.90220196256922E-5,4.9872540572705644E-5,1.0617754039004071E-4,1.528562043782118E-4,7.020724987139093E-6,2.6790758252025413E-5,1.5163296856559088E-5,1.1207469691096967E-4,3.7138650102458454E-5,1.0121830994626294E-4,9.665650713650109E-5,4.9485274912431054E-5,9.226793218611029E-5,0.33062999052553493,1.3629228953065316E-4,2.4249918785468027E-5,2.8481568902253428E-5,2.0669332931676945E-4,3.696608456062265E-5,1.6126551114865537E-5,1.729744900161883E-5,8.287184056800599E-5,3.5805198132552086E-5,5.9070422864864464E-5,2.1366362134833522E-5,1.3056383115962288E-5,0.005575008992410866,2.1230233021515415E-5,2.1265202405466737E-5,7.437066690753008E-5,1.9232521353900645E-5,1.6247756960859956E-4,7.502003961170641E-5,2.136703257572625E-5,1.090907327919956E-4,1.6200035246584437E-5,4.271573527715827E-5,4.086954737773193E-5,5.293414773840586E-4,8.041261812921484E-6,1.4363997028782994E-4,3.9452526745329715E-5,6.539497997864568E-5,4.948450885515094E-5,6.023468729158304E-6,6.075069214560365E-5,6.02821964207947E-6,1.6221737532131792E-4,3.233659249621654E-5,5.8560695459653585E-5,1.82051472989665E-5,2.5541396883113706E-5,1.4114012465059791E-5,5.26154983163638E-5,7.831048433101122E-5,2.4361023678250833E-5,5.2757581014103525E-5,8.829989911498226E-5,1.7153934444690293E-5,4.544329087520244E-5,5.905646156014711E-4,0.2417298251039563,4.5198593854042286E-5,6.136435735739265E-5,1.4325623091962717E-4,7.029588668198265E-6,0.03468351272438326,0.08887160093280337,2.6528806367660365E-5,6.560025891013268E-5,3.9824872714043315E-5,1.16977342118346E-4,8.092150871059618E-6,6.033618282580504E-6,8.064958166323896E-6,6.03805458820772E-6,2.4334541786752016E-5,6.015593968299474E-5,2.4301760602781418E-5,2.1403589122814197E-5,3.7691092962037274E-5,2.3276548205240096E-5,3.604458372668724E-5,6.877739622892628E-5,1.0873127117069365E-4,6.23582977624889E-5,0.29216948091500256,2.1473801592779762E-4,4.687081142088487E-5,2.4462675948535494E-5,1.2086175511090683E-4,2.1224809926180033E-5,4.226843025571062E-5,5.404579786017096E-5,9.960887651341178E-5,1.3112132625987389E-5,1.4467622508523156E-4,1.0820047287832009E-4,4.6330079092059276E-5
org.endeavour.mgmt.controller.ApplicationController,2.5346066554375144E-5,4.7802675394081944E-5,3.4540294256875286E-5,7.353552569067179E-5,1.058638324333128E-4,4.862353194116123E-6,1.8554512418326672E-5,1.0501665431829618E-5,0.006909366834920618,2.5721166159000313E-5,7.010090461765824E-5,6.69415305496516E-5,3.4272085144047615E-5,6.390212913929295E-5,1.2134076501131711E-4,9.439213906636983E-5,1.6794799722190145E-5,1.9725519483956213E-5,1.4314988435623486E-4,2.560165220352182E-5,1.1168787762956689E-5,1.1979718128420087E-5,5.739466499916654E-5,0.43725661252903564,4.091048429056967E-5,1.4797730912870368E-5,9.042477274611597E-6,4.4521811861804273E-4,1.4703451784978733E-5,1.4727670579485488E-5,5.150699542409107E-5,1.3319893858162977E-5,1.1252731463001359E-4,5.195673237406527E-5,1.4798195241044763E-5,7.55531193731858E-5,0.08540805852325929,2.9583695735751286E-5,2.8305078834197905E-5,0.003782480311271128,5.5691477920595205E-6,9.948093246939454E-5,2.7323690899089932E-5,4.529069153980638E-5,3.427155459469984E-5,4.171682051146154E-6,4.207419070538348E-5,4.17497239746502E-6,1.1234711151335938E-4,2.2395398495003737E-5,0.0581104078745711,1.260836399098943E-5,1.7689240490732112E-5,9.774961092621222E-6,3.643998828714048E-5,0.1298574306407992,1.6871747791128043E-5,0.03761114748139273,6.115398299867337E-5,1.1880324053654027E-5,3.147272268077106E-5,0.014072502365703296,3.735446850342004E-5,3.130325252710341E-5,4.2499197668072686E-5,9.92151655655339E-5,4.868491925940635E-6,1.0969340066995293E-4,6.420334909308699E-5,1.8373092040234614E-5,0.010293053522951482,2.7581567060541544E-5,8.101515927917454E-5,5.6043920972896485E-6,4.178711341367846E-6,5.585559208240355E-6,4.1817837996789305E-6,1.6853407190983273E-5,4.166228217149669E-5,1.6830703881157248E-5,1.4823513259315605E-5,2.610377227272224E-5,1.6120671116027695E-5,2.4963447099138096E-5,4.763325623056262E-5,7.530416654200364E-5,4.3187572346233983E-5,0.21259584130108883,1.487214040654459E-4,3.2461382555311146E-5,1.6942149244256203E-5,8.370539254657116E-5,1.4699695904357529E-5,2.9273905079691636E-5,3.743057281624729E-5,6.898625708378153E-5,9.08108778971332E-6,1.0019861288463568E-4,7.493655083606418E-5,3.208688682003547E-5
org.endeavour.mgmt.controller.AttachmentMaintenance,3.082058628572768E-5,5.812761828393516E-5,4.200068350624172E-5,8.94185300805373E-5,1.287294568981365E-4,5.912577237554487E-6,2.256211825814568E-5,1.2769929601943624E-5,9.438488234128139E-5,3.1276703991616714E-5,8.524206211015237E-5,8.140029199316036E-5,4.167454366569527E-5,7.770440753613991E-5,0.29090453029093805,1.1477998215416502E-4,2.0422323632695033E-5,2.3986052194009274E-5,1.7406895674041773E-4,3.113137610930917E-5,1.3581144285907616E-5,1.4567228230998775E-5,6.979139035843412E-5,3.015372341922809E-5,4.9746776619694465E-5,1.799390613350911E-5,1.0995570081101646E-5,0.24560797947322305,1.7879263571915042E-5,1.7908713405648824E-5,6.263203773181743E-5,1.6196869723021485E-5,1.3683219061290202E-4,6.317891377046522E-5,1.799447075234388E-5,9.187190563875498E-5,1.3643029718725242E-5,3.5973504808660235E-5,3.441871829154232E-5,4.4579048115511125E-4,6.772033036957036E-6,1.2096790862518945E-4,3.322535949289487E-5,5.507306877571213E-5,4.167389852251627E-5,5.072727412679249E-6,5.116183303060067E-5,5.076728443861463E-6,1.3661306526286464E-4,2.723260077605107E-5,4.93175043352896E-5,1.5331655879325124E-5,2.1509955468000922E-5,1.18862637383377E-5,4.4310694160189264E-5,6.594999632738515E-5,2.0515891784310703E-5,0.037427470768077675,7.436268683675452E-5,1.4446365940550452E-5,3.827054438401781E-5,4.973501896038868E-4,4.54226937815889E-5,3.8064470219304154E-5,5.1678637629748096E-5,1.2064473848852328E-4,5.920041879591799E-6,1.3338617702554715E-4,7.807068825890908E-5,2.2341512729276725E-5,5.5245946582474666E-5,3.353893455859593E-5,9.851369646091136E-5,6.814889791400386E-6,5.08127496562362E-6,6.791989169692159E-6,5.0850110469711115E-6,2.049358978143064E-5,5.066095600168377E-5,2.0465982763278002E-5,1.802525723217206E-5,3.17419495442596E-5,1.9602589382043797E-5,3.0355324509923815E-5,0.3448126276784593,9.156918126146095E-5,5.2515694974313376E-5,0.0757530775104262,1.8084387400704705E-4,3.947274579484143E-5,2.060149931067469E-5,1.0178499563345379E-4,1.7874696455257457E-5,3.559680218992784E-5,4.551523593345204E-5,8.388666085203918E-5,1.1042520116116985E-5,1.218406014793672E-4,9.112216390827168E-5,3.9017362388586285E-5
org.endeavour.mgmt.controller.ChangeRequestMaintenance,2.1337353054171817E-5,4.0242242701814136E-5,2.907742909823273E-5,6.190520609262511E-5,8.912049384275627E-5,4.09332732376286E-6,1.5619945657781446E-5,8.840730473701878E-6,6.534345384678782E-5,2.1653127207024974E-5,0.27899432256833506,5.635411191950758E-5,2.885163972296723E-5,0.02593439107853058,0.30204243229250055,0.05184065447174992,1.413854770631539E-5,1.6605747187761025E-5,1.2050941378300787E-4,2.155251548261896E-5,9.402341273509524E-6,1.0085015544608773E-5,4.831717094586971E-5,2.087567824080826E-5,3.444011499979094E-5,1.2457333693619795E-5,7.612326341793182E-6,0.0032504245189296636,1.2377965676766072E-5,1.2398354046213002E-5,4.336069045529017E-5,1.1213230158849195E-5,0.011597217044494264,4.373929737098334E-5,1.2457724584023593E-5,6.360369878107887E-5,9.445185083056113E-6,2.4904762212579315E-5,2.382837033177419E-5,3.086245276586619E-4,4.688335856575872E-6,8.374710820331569E-5,2.3002197923145017E-5,3.812755219352282E-5,2.8851193084877573E-5,3.511892173252899E-6,3.541977054401584E-5,3.514662121044424E-6,9.4578382718054E-5,1.8853360281825536E-5,3.4142926159714946E-5,1.061423528317886E-5,1.4891524442310361E-5,8.228961108288782E-6,3.067666904860973E-5,4.565774130683535E-5,1.4203325730559995E-5,3.07595082126501E-5,5.1481918234222975E-5,1.0001341556764295E-5,2.6495022175333695E-5,3.443197507262108E-4,3.1446515809406E-5,2.635235528486397E-5,3.57775587473225E-5,8.352337477921129E-5,4.098495158699437E-6,9.234438064724064E-5,5.404899903977278E-5,1.546721858077062E-5,3.824723696408253E-5,2.3219288598313225E-5,0.10934182798152439,4.718005950838069E-6,3.5178097165868406E-6,4.702151656373374E-6,3.5203962373626457E-6,1.4187885864982637E-5,3.5073009132547374E-5,1.4168773292378247E-5,1.2479038324888194E-5,2.1975220645533686E-5,1.3571038738296761E-5,2.101524838423129E-5,4.0099618736931885E-5,0.03744647673830797,3.635706064005086E-5,0.1703449888138024,1.2519974641622634E-4,2.7327316399303273E-5,1.4262592546485836E-5,7.046661498629773E-5,1.2374803823203034E-5,2.464396779751505E-5,3.151058352532777E-5,0.005809318925869362,7.644830248881149E-6,8.435128086131819E-5,6.308464622787757E-5,2.701205060830899E-5
org.endeavour.mgmt.controller.ci.ChangeProjectDescription,9.304076728252887E-5,1.7547486460203112E-4,1.2679109292677498E-4,2.6993544414895455E-4,3.8860673611559974E-4,1.7848807861712492E-5,6.811021616513241E-5,3.854969004463445E-5,2.8492780090204225E-4,9.441768921819998E-5,0.037874465808030715,2.457300959123114E-4,1.25806546405676E-4,2.345730101099562E-4,4.4541972045572504E-4,3.4649625121647314E-4,6.1650633211931E-5,7.240876859123375E-5,5.254770024507149E-4,9.397897538089376E-5,4.0998573914887595E-5,4.397535073560466E-5,2.1068530132634648E-4,9.10276507182901E-5,1.5017489361233486E-4,5.431975944749497E-5,3.3193277621985424E-5,0.014173360232047714,5.3973678039598907E-5,5.4062580797694815E-5,1.890727448534975E-4,4.8894890338375017E-5,4.130671586046069E-4,1.907236468114457E-4,5.4321463911164865E-5,2.7734166096302207E-4,4.118539281896632E-5,1.0859632773401887E-4,1.0390275931283118E-4,0.6282980500610243,2.0443321356053842E-5,3.6517627960446625E-4,1.0030026397934912E-4,1.6625383203266862E-4,1.2580459885620942E-4,1.5313480616991173E-5,1.5444664668666695E-4,1.5325558875583124E-5,4.1240566597401505E-4,8.220940535696109E-5,1.4887901227043294E-4,4.6282994538123705E-5,6.493396142443245E-5,3.588209153729046E-5,1.33764521714975E-4,1.990889531981855E-4,6.193309547721118E-5,1.3412573893642658E-4,2.244850690489938E-4,4.3610493294718046E-5,1.1553059960634113E-4,0.0015013939975011188,1.371214110691796E-4,1.1490850571674686E-4,1.5600676939147358E-4,3.642006979851074E-4,1.7871342021711993E-5,4.0266437958991994E-4,0.301172784562718,6.744425519078715E-5,1.6677571320774398E-4,1.0124688012879616E-4,2.9739180888995007E-4,2.0572696744298638E-5,1.5339283853729103E-5,2.050356465851586E-5,1.5350562285358466E-5,6.18657704938166E-5,1.5293460591454827E-4,6.178243080236843E-5,5.4414401718336585E-5,9.582216617367968E-5,5.917603058947284E-5,9.163624135279115E-5,1.748529578879307E-4,2.7642780072436706E-4,1.5853366673456194E-4,0.0029795321587630275,5.459290306801305E-4,1.1915978889736268E-4,6.219152631510063E-5,3.0726716240212496E-4,5.395989088986233E-5,1.074591429848621E-4,1.3740077606034167E-4,2.532359124543087E-4,3.333500975002711E-5,3.6781075293998086E-4,2.7507835080982753E-4,1.1778508365545329E-4
org.endeavour.mgmt.controller.ci.CIMaintenance,1.3621057990263254E-5,2.5689312076714565E-5,1.8562065639034765E-5,3.9518228898686284E-5,0.01657820484138406,2.61304430350614E-6,9.971254872581466E-6,5.64362890527495E-6,4.171309214744271E-5,1.3822637728711559E-5,0.018394687203643255,3.5974594622706445E-5,1.8417929195949784E-5,3.434121049277182E-5,6.520891883781306E-5,5.07266402575622E-5,9.025579588850284E-6,1.0600557849977566E-5,7.692920997949394E-5,1.3758410543214117E-5,6.002142599673536E-6,6.437939195975601E-6,3.084407825601771E-5,1.3326340112675363E-5,2.1985426327834442E-5,7.952348363644844E-6,4.859456478932877E-6,2.3926165422955776E-4,7.901682455957414E-6,7.91469771431015E-6,2.7680025619386078E-5,7.15815395958831E-6,6.047254215070455E-5,2.792171570817444E-5,7.952597895104741E-6,4.060249025700614E-5,6.0294926656763935E-6,1.5898373592545245E-5,1.5211240741930086E-5,0.09381779088612963,2.992878002164601E-6,5.346137426034591E-5,1.4683839697417996E-5,2.433936384406518E-5,1.8417644077017533E-5,2.241875401601263E-6,2.26108059119137E-5,2.243643644335147E-6,6.037570041407029E-5,1.2035359449604376E-5,2.1795710836205423E-5,6.77577551195884E-6,9.506254945360887E-6,5.253095647386662E-6,1.958296734362421E-5,0.23316323372684553,9.06693172950664E-6,1.9635849116466143E-5,0.005539968773244173,6.384524499325428E-6,1.6913542771087575E-5,2.198023006849826E-4,2.0074411964041742E-5,1.682246896341119E-5,2.2839206025700036E-5,5.331855026824393E-5,2.6163432778061153E-6,5.894958763992901E-5,0.1523977255220042,9.87375897572086E-6,2.4415766629181323E-5,1.4822423179075923E-5,4.353780813542314E-5,3.0118184055733992E-6,2.245652964858846E-6,0.46259977342771685,2.247304113873947E-6,9.057075431780435E-6,2.238944493605104E-5,9.044874599787519E-6,7.966203879856885E-6,1.4028251489381497E-5,8.663300699629542E-6,1.341543705982002E-5,2.5598265671308508E-5,4.046870220184193E-5,2.3209140800003124E-5,0.0059433043998834804,0.009258430738256137,1.7444851779326262E-5,9.104765697692601E-6,4.498354817812099E-5,7.899664033586584E-6,1.573189109389096E-5,2.011531066744036E-5,3.707343726307685E-5,4.880205894393703E-6,5.384705803236254E-5,4.027114433470737E-5,1.724359656221583E-5
org.endeavour.mgmt.controller.ci.CreateProject,9.667749809185176E-5,1.823337380292261E-4,1.3174703952375784E-4,2.8048654529458215E-4,4.037964011540499E-4,1.8546473104124604E-5,7.077247410637675E-5,4.0056500978915034E-5,2.9606491576295604E-4,9.810824046099244E-5,2.6738587061907973E-4,2.553350705560446E-4,1.3072400954243957E-4,2.4374188218419455E-4,4.628300629085382E-4,3.600399227587268E-4,6.406040221711628E-5,7.52390461920325E-5,5.460165837570483E-4,9.76523783974279E-5,4.2601105592660755E-5,4.569423717153998E-5,2.189204626301901E-4,9.458569383784263E-5,1.5604485447291475E-4,5.644298293873985E-5,3.449071979616395E-5,0.0016981954071971696,5.608337407448901E-5,5.617575181896824E-5,1.964631253984468E-4,5.080606926891918E-5,4.292129203592923E-4,1.9817855698344992E-4,5.6444754025630105E-5,2.881822525938953E-4,4.2795226780287555E-5,1.1284108648208857E-4,1.0796405821441053E-4,0.6267983168344365,2.124239963960547E-5,3.7945010671982854E-4,1.0422075035162147E-4,1.7275227836732962E-4,1.30721985868137E-4,1.5912046260680124E-5,1.6048357968719134E-4,1.592459662818118E-5,4.2852557163679494E-4,8.542276532818647E-5,1.546983203715938E-4,4.809208099668007E-5,6.747206751470716E-5,3.728463272012863E-5,1.3899304219608822E-4,2.068708422672328E-4,6.435390522563857E-5,1.3936837849497734E-4,2.3325962874672703E-4,4.5315118366145765E-5,1.2004640169266833E-4,0.040647577778107805,1.4248114395636478E-4,1.1939999170938032E-4,1.621046836851731E-4,3.784363920558296E-4,1.8569888068059047E-5,4.184035227401993E-4,0.3129448751907203,7.008048238374828E-5,1.732945585718158E-4,1.0520436735796001E-4,3.0901611063873234E-4,2.137683198808544E-5,1.5938858081383616E-5,2.1304997702034736E-5,1.595057735868725E-5,6.428394867708713E-5,1.5891243702434752E-4,6.419735144561234E-5,5.654132453915802E-5,9.956761490672464E-5,6.148907356948898E-5,9.521807275758034E-5,1.8168752253765367E-4,2.8723267184494784E-4,1.6473035112322102E-4,0.003095994616195669,5.672680305999112E-4,1.2381744691301004E-4,6.462243747839897E-5,3.192774670120146E-4,5.606904801956405E-5,1.1165945202627158E-4,1.4277142862607295E-4,2.6313427068745833E-4,3.463799187848347E-5,3.821875550266964E-4,2.8583047530951103E-4,1.2238900788264415E-4
org.endeavour.mgmt.controller.ci.DeleteProject,1.1116082675345136E-4,2.0964929238362508E-4,1.5148416254903978E-4,3.225064454868531E-4,4.6428944354462594E-4,2.132493418123427E-5,8.13749516519101E-5,4.605739550103144E-5,3.404186233453526E-4,1.1280590971240182E-4,3.074431488904387E-4,2.935870094113758E-4,1.5030787167720874E-4,2.802570367749412E-4,5.321669825421478E-4,4.139777742291619E-4,7.36573392274562E-5,8.651066425923943E-5,6.278157386102672E-4,1.1228175461042322E-4,4.898320924474127E-5,5.253972519055889E-5,2.517171016992943E-4,1.0875564773174019E-4,1.7942205142039332E-4,6.489874864097338E-5,3.965780045549562E-5,0.0019526033376825837,6.44852665024512E-5,6.45914834262712E-5,2.2589541389568692E-4,5.8417364697009815E-5,4.93513630597599E-4,2.2786783557592896E-4,6.4900785055722E-5,3.3135505248153824E-4,4.9206411873407304E-5,1.2974589447059626E-4,1.2413823493207603E-4,0.7506615941835612,2.442473949752305E-5,4.362958124401083E-4,1.1983413930451864E-4,1.9863242704739828E-4,1.503055448347377E-4,1.829584187207515E-5,1.845257453956097E-4,1.8310272419565648E-5,4.927233096463044E-4,9.822001401428061E-5,1.7787379203316404E-4,5.529679180160202E-5,7.75801086678274E-5,4.287027157478333E-5,1.5981569432853095E-4,2.3786231865206476E-4,7.399481214231138E-5,1.602472600404969E-4,2.6820442907049845E-4,5.2103810311945024E-5,1.380306433691072E-4,0.001793796449873359,1.6382635123552008E-4,1.3728739422031656E-4,1.8638970820211275E-4,4.3513023242028657E-4,2.135185695851675E-5,4.810848689957672E-4,0.21001663048381872,8.05792921291446E-5,1.992559466569505E-4,1.209651127139615E-4,3.5531004646087997E-4,2.4579311257181582E-5,1.8326670391792674E-5,2.4496715422739802E-5,1.8340145342838544E-5,7.39143753506351E-5,1.8271922866941757E-4,7.381480492281797E-5,6.501182287047356E-5,1.1448391414086067E-4,7.070079790226054E-5,1.0948276381280294E-4,2.0890626686350015E-4,3.302632143267913E-4,1.8940872885276838E-4,0.01854088306689,6.522508806793684E-4,1.4236663170860236E-4,7.430357341371345E-5,3.6710866434590353E-4,6.446879425046903E-5,1.283872384687189E-4,1.6416012366980416E-4,3.025546135771341E-4,3.982713547917183E-5,4.3944335993556754E-4,3.2865095367434977E-4,1.4072419715334E-4
org.endeavour.mgmt.controller.ci.RenameProject,1.0341452303702323E-4,1.9503976544712828E-4,1.4092790486721935E-4,3.000324053936845E-4,4.3193517678476287E-4,1.983889434395363E-5,7.570429312214364E-5,4.284786041247055E-5,3.1669636322749516E-4,1.0494496747977215E-4,2.8601880295495445E-4,2.73128236221946E-4,1.3983358447562118E-4,2.607271701040147E-4,4.950826319213156E-4,3.8512950398246335E-4,6.852448678956142E-5,8.048212075489558E-5,5.840660515013794E-4,1.0445733841608444E-4,4.556978720662806E-5,4.8878465370978585E-5,2.3417605619495958E-4,1.011769502462002E-4,1.6691892649483317E-4,6.037624343413352E-5,3.6894224688511384E-5,0.0018165350937413252,5.999157502720956E-5,6.009039016592447E-5,2.1015376699281426E-4,5.434651831638648E-5,4.591228601935148E-4,2.119887393769485E-4,6.0378137940193654E-5,3.08264392314104E-4,4.577743583661983E-5,1.2070448002737679E-4,1.1548759334645725E-4,0.7122884363176232,2.2722688011687214E-5,4.0589229735234466E-4,1.1148343100411696E-4,1.847906164673719E-4,1.3983141978045517E-4,1.7020886008323112E-5,1.7166696673156652E-4,1.7034310955127465E-5,4.583876131949874E-4,9.137549799359689E-5,1.6547855841963856E-4,5.144340426977528E-5,7.217389587105337E-5,3.988283298042512E-5,1.4867884924490795E-4,2.2128675137008164E-4,6.88384427176247E-5,1.490803410614548E-4,2.4951445503603684E-4,4.8472927461868034E-5,1.2841190161503075E-4,0.0016687947517752637,1.5241002130627937E-4,1.277204461944055E-4,1.734010382585874E-4,4.0480794142110733E-4,1.9863940992605094E-5,4.475602037206095E-4,0.2650670586780262,7.496407957345207E-5,1.8537068576794565E-4,1.1253559190576714E-4,3.305500692839496E-4,2.2866488352751014E-5,1.7049566225587026E-5,2.2789648254731716E-5,1.706210216721372E-5,6.876361120828123E-5,1.6998633812296572E-4,6.86709794008178E-5,6.04814380233882E-5,1.0650603924121169E-4,6.577397368243517E-5,1.0185339684084843E-4,1.9434851807148142E-4,3.0724863950527316E-4,1.762096767848098E-4,0.0033117407140064556,6.067984171756886E-4,1.3244573420803155E-4,6.912568778899477E-5,3.4152649395360435E-4,5.99762506532207E-5,1.194405027207203E-4,1.527205346238076E-4,2.814709279297326E-4,3.705175950737144E-5,4.0882050625907796E-4,3.057487301284438E-4,1.3091775361349437E-4
org.endeavour.mgmt.controller.CommentMaintenance,2.7304725864799438E-5,5.1496706380031795E-5,3.720945275473876E-5,7.92181053419162E-5,1.1404463558033654E-4,5.2380995977561345E-6,1.9988343124190792E-5,1.1313199037207272E-5,8.361792063973355E-5,2.7708811913193283E-5,7.55180682317434E-5,7.211454829518003E-5,0.33490243743282994,6.884027210226906E-5,0.23932037251341723,1.0168644809126649E-4,1.809264571229707E-5,0.0037010906869272384,1.5421202897654486E-4,2.758006231868096E-5,1.2031874352394053E-5,1.2905470706168226E-5,6.182993288296747E-5,2.6713935423943427E-5,4.407190978346767E-5,1.594125010009683E-5,9.741249696171458E-6,0.2359894371812063,1.583968539630617E-5,1.5865775738307135E-5,0.07365230418838489,1.4349210737102952E-5,1.2122304941017318E-4,5.5971774999530164E-5,1.5941750310000645E-5,8.139161192091188E-5,1.208670020036607E-5,3.186982486609505E-5,3.0492400723847306E-5,0.044553027045207354,5.999512919944161E-6,1.0716848644045582E-4,2.943517440915828E-5,4.879060480917653E-5,3.69199457896656E-5,4.494055697253262E-6,4.532554354062022E-5,4.497600310538488E-6,1.2102892079894785E-4,2.412604003967093E-5,4.369160676332497E-5,1.3582696219905124E-5,1.905620587398706E-5,1.0530337415492625E-5,3.9255948790409956E-5,5.84267461303183E-5,1.8175540070822785E-5,3.9361955409846253E-5,6.587975841289458E-5,1.279839578950412E-5,3.390482949982513E-5,4.4061493379925573E-4,4.024109698138185E-5,3.372226325909371E-5,4.578339362090641E-5,1.0688218195852434E-4,5.2447127102588665E-6,1.1817014005092874E-4,6.916476932733982E-5,1.9792903185632088E-5,4.8943761568687774E-5,2.97129783784802E-5,8.727574001533106E-5,6.037480787287185E-6,4.501628187529639E-6,6.01719255551639E-6,4.504938075150079E-6,1.8155782170397703E-5,4.488180409193606E-5,0.025777017241000965,1.59690248201043E-5,2.8120984548618253E-5,1.7366422700556906E-5,2.689253885687165E-5,5.131419506979694E-5,8.112342084699862E-5,4.652496359347555E-5,0.03767281341661907,1.602140971074705E-4,3.496988970512094E-5,1.8251381912949415E-5,9.017386551819923E-5,1.5835639273783652E-5,3.153609462353301E-5,4.0323082381144725E-5,7.431728446187971E-5,9.782843902834236E-6,1.0794162679951923E-4,8.072739702796785E-5,3.456645419108163E-5
