From Class,To Class,References,From Entities,To Entities
net.n3.nanoxml.CDATAReader,net.n3.nanoxml.IXMLReader,12,4,3
net.n3.nanoxml.ContentReader,net.n3.nanoxml.IXMLEntityResolver,2,2,1
net.n3.nanoxml.ContentReader,net.n3.nanoxml.IXMLReader,4,4,2
net.n3.nanoxml.ContentReader,net.n3.nanoxml.XMLParseException,2,2,1
net.n3.nanoxml.ContentReader,net.n3.nanoxml.XMLUtil,5,2,3
net.n3.nanoxml.IXMLEntityResolver,net.n3.nanoxml.IXMLReader,1,1,1
net.n3.nanoxml.IXMLEntityResolver,net.n3.nanoxml.XMLParseException,1,1,1
net.n3.nanoxml.IXMLParser,net.n3.nanoxml.IXMLBuilder,2,2,1
net.n3.nanoxml.IXMLParser,net.n3.nanoxml.IXMLEntityResolver,2,2,1
net.n3.nanoxml.IXMLParser,net.n3.nanoxml.IXMLReader,2,2,1
net.n3.nanoxml.IXMLParser,net.n3.nanoxml.IXMLValidator,2,2,1
net.n3.nanoxml.IXMLParser,net.n3.nanoxml.XMLException,1,1,1
net.n3.nanoxml.IXMLValidator,net.n3.nanoxml.IXMLEntityResolver,3,3,1
net.n3.nanoxml.IXMLValidator,net.n3.nanoxml.IXMLReader,1,1,1
net.n3.nanoxml.NonValidator,net.n3.nanoxml.CDATAReader,4,2,2
net.n3.nanoxml.NonValidator,net.n3.nanoxml.IXMLEntityResolver,11,10,3
net.n3.nanoxml.NonValidator,net.n3.nanoxml.IXMLReader,20,10,7
net.n3.nanoxml.NonValidator,net.n3.nanoxml.IXMLValidator,1,1,1
net.n3.nanoxml.NonValidator,net.n3.nanoxml.XMLEntityResolver,2,1,2
net.n3.nanoxml.NonValidator,net.n3.nanoxml.XMLUtil,85,6,10
net.n3.nanoxml.PIReader,net.n3.nanoxml.IXMLReader,7,4,3
net.n3.nanoxml.StdXMLBuilder,net.n3.nanoxml.IXMLBuilder,1,1,1
net.n3.nanoxml.StdXMLBuilder,net.n3.nanoxml.IXMLElement,30,14,15
net.n3.nanoxml.StdXMLBuilder,net.n3.nanoxml.XMLElement,2,1,2
net.n3.nanoxml.StdXMLBuilder,net.n3.nanoxml.XMLParseException,2,1,2
net.n3.nanoxml.StdXMLParser,net.n3.nanoxml.CDATAReader,2,1,2
net.n3.nanoxml.StdXMLParser,net.n3.nanoxml.ContentReader,2,1,2
net.n3.nanoxml.StdXMLParser,net.n3.nanoxml.IXMLBuilder,19,8,9
net.n3.nanoxml.StdXMLParser,net.n3.nanoxml.IXMLEntityResolver,3,3,1
net.n3.nanoxml.StdXMLParser,net.n3.nanoxml.IXMLParser,1,1,1
net.n3.nanoxml.StdXMLParser,net.n3.nanoxml.IXMLReader,65,11,10
net.n3.nanoxml.StdXMLParser,net.n3.nanoxml.IXMLValidator,12,7,7
net.n3.nanoxml.StdXMLParser,net.n3.nanoxml.PIReader,2,1,2
net.n3.nanoxml.StdXMLParser,net.n3.nanoxml.XMLEntityResolver,2,1,2
net.n3.nanoxml.StdXMLParser,net.n3.nanoxml.XMLException,5,3,2
net.n3.nanoxml.StdXMLParser,net.n3.nanoxml.XMLUtil,45,8,16
net.n3.nanoxml.StdXMLReader,net.n3.nanoxml.IXMLReader,3,3,1
net.n3.nanoxml.StdXMLReader,net.n3.nanoxml.StdXMLReader.StackedReader,62,20,5
net.n3.nanoxml.ValidatorPlugin,net.n3.nanoxml.IXMLEntityResolver,3,3,1
net.n3.nanoxml.ValidatorPlugin,net.n3.nanoxml.IXMLReader,1,1,1
net.n3.nanoxml.ValidatorPlugin,net.n3.nanoxml.IXMLValidator,12,12,9
net.n3.nanoxml.ValidatorPlugin,net.n3.nanoxml.XMLUtil,8,8,8
net.n3.nanoxml.ValidatorPlugin,net.n3.nanoxml.XMLValidationException,8,8,1
net.n3.nanoxml.XMLElement,net.n3.nanoxml.IXMLElement,58,32,14
net.n3.nanoxml.XMLElement,net.n3.nanoxml.XMLAttribute,63,32,8
net.n3.nanoxml.XMLElement,net.n3.nanoxml.XMLWriter,4,2,3
net.n3.nanoxml.XMLEntityResolver,net.n3.nanoxml.IXMLEntityResolver,1,1,1
net.n3.nanoxml.XMLEntityResolver,net.n3.nanoxml.IXMLReader,5,3,4
net.n3.nanoxml.XMLEntityResolver,net.n3.nanoxml.XMLParseException,4,2,2
net.n3.nanoxml.XMLParseException,net.n3.nanoxml.XMLException,3,3,3
net.n3.nanoxml.XMLParserFactory,net.n3.nanoxml.IXMLBuilder,2,2,1
net.n3.nanoxml.XMLParserFactory,net.n3.nanoxml.IXMLParser,7,4,3
net.n3.nanoxml.XMLParserFactory,net.n3.nanoxml.NonValidator,2,1,2
net.n3.nanoxml.XMLParserFactory,net.n3.nanoxml.StdXMLBuilder,2,1,2
net.n3.nanoxml.XMLUtil,net.n3.nanoxml.IXMLEntityResolver,4,3,3
net.n3.nanoxml.XMLUtil,net.n3.nanoxml.IXMLReader,35,20,7
net.n3.nanoxml.XMLUtil,net.n3.nanoxml.XMLParseException,32,18,2
net.n3.nanoxml.XMLUtil,net.n3.nanoxml.XMLValidationException,32,8,10
net.n3.nanoxml.XMLValidationException,net.n3.nanoxml.XMLException,3,3,3
net.n3.nanoxml.XMLWriter,net.n3.nanoxml.IXMLElement,28,6,10
org.jhotdraw.app.AbstractApplication,org.jhotdraw.app.AbstractApplication.OpenRecentMenuHandler,2,1,2
org.jhotdraw.app.AbstractApplication,org.jhotdraw.app.action.file.ClearRecentFilesMenuAction,1,1,1
org.jhotdraw.app.AbstractApplication,org.jhotdraw.app.action.file.LoadDirectoryAction,1,1,1
org.jhotdraw.app.AbstractApplication,org.jhotdraw.app.action.file.LoadFileAction,1,1,1
org.jhotdraw.app.AbstractApplication,org.jhotdraw.app.Application,5,4,4
org.jhotdraw.app.AbstractApplication,org.jhotdraw.app.ApplicationModel,19,15,12
org.jhotdraw.app.AbstractApplication,org.jhotdraw.app.View,50,38,13
org.jhotdraw.app.AbstractApplication,org.jhotdraw.beans.AbstractBean,8,8,4
org.jhotdraw.app.AbstractApplication,org.jhotdraw.gui.URIChooser,19,12,2
org.jhotdraw.app.AbstractApplication,org.jhotdraw.util.prefs.PreferencesUtil,1,1,1
org.jhotdraw.app.AbstractApplication,org.jhotdraw.util.ResourceBundleUtil,3,3,3
org.jhotdraw.app.AbstractApplication.launch.(Anon_3),org.jhotdraw.app.AbstractApplication,2,1,2
org.jhotdraw.app.AbstractApplication.OpenRecentMenuHandler,org.jhotdraw.app.AbstractApplication,7,1,3
org.jhotdraw.app.AbstractApplication.OpenRecentMenuHandler,org.jhotdraw.app.action.file.LoadDirectoryAction,1,1,1
org.jhotdraw.app.AbstractApplication.OpenRecentMenuHandler,org.jhotdraw.app.action.file.LoadFileAction,1,1,1
org.jhotdraw.app.AbstractApplication.OpenRecentMenuHandler,org.jhotdraw.app.action.file.LoadRecentFileAction,3,2,2
org.jhotdraw.app.AbstractApplication.OpenRecentMenuHandler,org.jhotdraw.app.action.file.OpenRecentFileAction,3,2,2
org.jhotdraw.app.AbstractApplication.OpenRecentMenuHandler,org.jhotdraw.app.Disposable,7,3,2
org.jhotdraw.app.AbstractApplication.OpenRecentMenuHandler,org.jhotdraw.app.View,3,3,2
org.jhotdraw.app.AbstractApplication.OpenRecentMenuHandler,org.jhotdraw.beans.AbstractBean,2,2,2
org.jhotdraw.app.AbstractApplication.start.(Anon_1),org.jhotdraw.app.View,2,2,2
org.jhotdraw.app.AbstractApplication.start.(Anon_1),org.jhotdraw.gui.Worker,1,1,1
org.jhotdraw.app.AbstractApplication.start.(for_loop_2).(Anon_2),org.jhotdraw.app.View,3,2,3
org.jhotdraw.app.AbstractApplication.start.(for_loop_2).(Anon_2),org.jhotdraw.gui.Worker,1,1,1
org.jhotdraw.app.AbstractApplicationModel,org.jhotdraw.app.Application,10,10,1
org.jhotdraw.app.AbstractApplicationModel,org.jhotdraw.app.ApplicationModel,1,1,1
org.jhotdraw.app.AbstractApplicationModel,org.jhotdraw.app.View,10,9,1
org.jhotdraw.app.AbstractApplicationModel,org.jhotdraw.beans.AbstractBean,6,6,2
org.jhotdraw.app.AbstractApplicationModel,org.jhotdraw.gui.JFileURIChooser,5,5,1
org.jhotdraw.app.AbstractApplicationModel,org.jhotdraw.gui.URIChooser,6,6,1
org.jhotdraw.app.AbstractView,org.jhotdraw.app.Application,4,4,1
org.jhotdraw.app.AbstractView,org.jhotdraw.app.Disposable,7,6,2
org.jhotdraw.app.AbstractView,org.jhotdraw.app.View,6,6,6
org.jhotdraw.app.AbstractView,org.jhotdraw.util.prefs.PreferencesUtil,1,1,1
org.jhotdraw.app.action.AbstractApplicationAction,org.jhotdraw.app.Application,10,9,4
org.jhotdraw.app.action.AbstractApplicationAction,org.jhotdraw.app.Disposable,1,1,1
org.jhotdraw.app.action.AbstractApplicationAction,org.jhotdraw.beans.WeakPropertyChangeListener,2,1,2
org.jhotdraw.app.action.AbstractApplicationAction.createApplicationListener.(Anon_1),org.jhotdraw.app.action.AbstractApplicationAction,1,1,1
org.jhotdraw.app.action.AbstractSaveUnsavedChangesAction,org.jhotdraw.app.action.AbstractViewAction,5,4,4
org.jhotdraw.app.action.AbstractSaveUnsavedChangesAction,org.jhotdraw.app.Application,2,2,2
org.jhotdraw.app.action.AbstractSaveUnsavedChangesAction,org.jhotdraw.app.ApplicationModel,1,1,1
org.jhotdraw.app.action.AbstractSaveUnsavedChangesAction,org.jhotdraw.app.View,19,10,7
org.jhotdraw.app.action.AbstractSaveUnsavedChangesAction,org.jhotdraw.gui.JSheet,2,2,2
org.jhotdraw.app.action.AbstractSaveUnsavedChangesAction,org.jhotdraw.gui.URIChooser,5,4,1
org.jhotdraw.app.action.AbstractSaveUnsavedChangesAction,org.jhotdraw.net.URIUtil,1,1,1
org.jhotdraw.app.action.AbstractSaveUnsavedChangesAction,org.jhotdraw.util.ResourceBundleUtil,8,2,4
org.jhotdraw.app.action.AbstractSaveUnsavedChangesAction.actionPerformed.(Anon_1),org.jhotdraw.app.action.AbstractSaveUnsavedChangesAction,2,1,2
org.jhotdraw.app.action.AbstractSaveUnsavedChangesAction.actionPerformed.(Anon_1),org.jhotdraw.app.View,2,1,1
org.jhotdraw.app.action.AbstractSaveUnsavedChangesAction.actionPerformed.(Anon_1),org.jhotdraw.gui.event.SheetEvent,2,2,2
org.jhotdraw.app.action.AbstractSaveUnsavedChangesAction.actionPerformed.(Anon_1),org.jhotdraw.gui.event.SheetListener,1,1,1
org.jhotdraw.app.action.AbstractSaveUnsavedChangesAction.actionPerformed.(Anon_1),org.jhotdraw.util.ResourceBundleUtil,3,1,1
org.jhotdraw.app.action.AbstractSaveUnsavedChangesAction.saveView.(Anon_2),org.jhotdraw.app.action.AbstractSaveUnsavedChangesAction,3,1,2
org.jhotdraw.app.action.AbstractSaveUnsavedChangesAction.saveView.(Anon_2),org.jhotdraw.app.View,1,1,1
org.jhotdraw.app.action.AbstractSaveUnsavedChangesAction.saveView.(Anon_2),org.jhotdraw.gui.event.SheetEvent,8,2,4
org.jhotdraw.app.action.AbstractSaveUnsavedChangesAction.saveView.(Anon_2),org.jhotdraw.gui.event.SheetListener,1,1,1
org.jhotdraw.app.action.AbstractSaveUnsavedChangesAction.saveView.(Anon_2),org.jhotdraw.gui.filechooser.ExtensionFileFilter,3,1,2
org.jhotdraw.app.action.AbstractSaveUnsavedChangesAction.saveView.(Anon_2),org.jhotdraw.gui.JFileURIChooser,1,1,1
org.jhotdraw.app.action.AbstractSaveUnsavedChangesAction.saveView.(Anon_2),org.jhotdraw.gui.URIChooser,1,1,1
org.jhotdraw.app.action.AbstractSaveUnsavedChangesAction.saveViewToURI.(Anon_3),org.jhotdraw.app.action.AbstractSaveUnsavedChangesAction,3,2,2
org.jhotdraw.app.action.AbstractSaveUnsavedChangesAction.saveViewToURI.(Anon_3),org.jhotdraw.app.action.AbstractViewAction,1,1,1
org.jhotdraw.app.action.AbstractSaveUnsavedChangesAction.saveViewToURI.(Anon_3),org.jhotdraw.app.View,5,4,5
org.jhotdraw.app.action.AbstractSaveUnsavedChangesAction.saveViewToURI.(Anon_3),org.jhotdraw.gui.JSheet,1,1,1
org.jhotdraw.app.action.AbstractSaveUnsavedChangesAction.saveViewToURI.(Anon_3),org.jhotdraw.gui.Worker,1,1,1
org.jhotdraw.app.action.AbstractSaveUnsavedChangesAction.saveViewToURI.(Anon_3),org.jhotdraw.net.URIUtil,1,1,1
org.jhotdraw.app.action.AbstractSaveUnsavedChangesAction.saveViewToURI.(Anon_3),org.jhotdraw.util.ResourceBundleUtil,3,2,3
org.jhotdraw.app.action.AbstractViewAction,org.jhotdraw.app.Application,6,6,4
org.jhotdraw.app.action.AbstractViewAction,org.jhotdraw.app.View,14,13,4
org.jhotdraw.app.action.AbstractViewAction.(Anon_1),org.jhotdraw.app.action.AbstractViewAction,1,1,1
org.jhotdraw.app.action.AbstractViewAction.(Anon_1),org.jhotdraw.app.Application,1,1,1
org.jhotdraw.app.action.AbstractViewAction.(Anon_1),org.jhotdraw.app.View,2,1,1
org.jhotdraw.app.action.AbstractViewAction.(Anon_2),org.jhotdraw.app.action.AbstractViewAction,3,1,3
org.jhotdraw.app.action.app.AboutAction,org.jhotdraw.app.action.AbstractApplicationAction,3,3,3
org.jhotdraw.app.action.app.AboutAction,org.jhotdraw.app.Application,7,3,5
org.jhotdraw.app.action.app.AboutAction,org.jhotdraw.util.ResourceBundleUtil,3,2,3
org.jhotdraw.app.action.app.AbstractPreferencesAction,org.jhotdraw.app.action.AbstractApplicationAction,2,2,2
org.jhotdraw.app.action.app.AbstractPreferencesAction,org.jhotdraw.app.Application,1,1,1
org.jhotdraw.app.action.app.AbstractPreferencesAction,org.jhotdraw.util.ResourceBundleUtil,3,2,3
org.jhotdraw.app.action.app.ExitAction,org.jhotdraw.app.action.AbstractApplicationAction,9,7,3
org.jhotdraw.app.action.app.ExitAction,org.jhotdraw.app.Application,16,7,7
org.jhotdraw.app.action.app.ExitAction,org.jhotdraw.app.ApplicationModel,1,1,1
org.jhotdraw.app.action.app.ExitAction,org.jhotdraw.app.View,34,18,8
org.jhotdraw.app.action.app.ExitAction,org.jhotdraw.gui.JSheet,4,4,2
org.jhotdraw.app.action.app.ExitAction,org.jhotdraw.gui.URIChooser,7,6,1
org.jhotdraw.app.action.app.ExitAction,org.jhotdraw.net.URIUtil,2,2,1
org.jhotdraw.app.action.app.ExitAction,org.jhotdraw.util.ResourceBundleUtil,25,6,5
org.jhotdraw.app.action.app.ExitAction.actionPerformed.(Anon_1),org.jhotdraw.app.action.app.ExitAction,4,1,3
org.jhotdraw.app.action.app.ExitAction.actionPerformed.(Anon_1),org.jhotdraw.app.Application,1,1,1
org.jhotdraw.app.action.app.ExitAction.actionPerformed.(Anon_1),org.jhotdraw.app.View,2,1,1
org.jhotdraw.app.action.app.ExitAction.actionPerformed.(Anon_1),org.jhotdraw.gui.event.SheetEvent,2,2,2
org.jhotdraw.app.action.app.ExitAction.actionPerformed.(Anon_1),org.jhotdraw.gui.event.SheetListener,1,1,1
org.jhotdraw.app.action.app.ExitAction.actionPerformed.(Anon_1),org.jhotdraw.util.ResourceBundleUtil,3,1,1
org.jhotdraw.app.action.app.ExitAction.reviewChanges.(Anon_3),org.jhotdraw.app.action.AbstractApplicationAction,2,1,1
org.jhotdraw.app.action.app.ExitAction.reviewChanges.(Anon_3),org.jhotdraw.app.action.app.ExitAction,4,1,3
org.jhotdraw.app.action.app.ExitAction.reviewChanges.(Anon_3),org.jhotdraw.app.Application,2,1,2
org.jhotdraw.app.action.app.ExitAction.reviewChanges.(Anon_3),org.jhotdraw.app.View,1,1,1
org.jhotdraw.app.action.app.ExitAction.reviewChanges.(Anon_3),org.jhotdraw.gui.event.SheetEvent,2,2,2
org.jhotdraw.app.action.app.ExitAction.reviewChanges.(Anon_3),org.jhotdraw.gui.event.SheetListener,1,1,1
org.jhotdraw.app.action.app.ExitAction.reviewChanges.(Anon_3),org.jhotdraw.util.ResourceBundleUtil,3,1,1
org.jhotdraw.app.action.app.ExitAction.saveChanges.(Anon_2),org.jhotdraw.app.action.AbstractApplicationAction,1,1,1
org.jhotdraw.app.action.app.ExitAction.saveChanges.(Anon_2),org.jhotdraw.app.action.app.ExitAction,4,1,3
org.jhotdraw.app.action.app.ExitAction.saveChanges.(Anon_2),org.jhotdraw.app.Application,1,1,1
org.jhotdraw.app.action.app.ExitAction.saveChanges.(Anon_2),org.jhotdraw.app.View,1,1,1
org.jhotdraw.app.action.app.ExitAction.saveChanges.(Anon_2),org.jhotdraw.gui.event.SheetEvent,4,2,3
org.jhotdraw.app.action.app.ExitAction.saveChanges.(Anon_2),org.jhotdraw.gui.event.SheetListener,1,1,1
org.jhotdraw.app.action.app.ExitAction.saveChanges.(Anon_2),org.jhotdraw.gui.URIChooser,1,1,1
org.jhotdraw.app.action.app.ExitAction.saveChangesAndReviewNext.(Anon_4),org.jhotdraw.app.action.AbstractApplicationAction,1,1,1
org.jhotdraw.app.action.app.ExitAction.saveChangesAndReviewNext.(Anon_4),org.jhotdraw.app.action.app.ExitAction,3,1,2
org.jhotdraw.app.action.app.ExitAction.saveChangesAndReviewNext.(Anon_4),org.jhotdraw.app.Application,1,1,1
org.jhotdraw.app.action.app.ExitAction.saveChangesAndReviewNext.(Anon_4),org.jhotdraw.app.View,1,1,1
org.jhotdraw.app.action.app.ExitAction.saveChangesAndReviewNext.(Anon_4),org.jhotdraw.gui.event.SheetEvent,4,2,3
org.jhotdraw.app.action.app.ExitAction.saveChangesAndReviewNext.(Anon_4),org.jhotdraw.gui.event.SheetListener,1,1,1
org.jhotdraw.app.action.app.ExitAction.saveChangesAndReviewNext.(Anon_4),org.jhotdraw.gui.URIChooser,2,1,2
org.jhotdraw.app.action.app.ExitAction.saveToFile.(Anon_5),org.jhotdraw.app.action.AbstractApplicationAction,1,1,1
org.jhotdraw.app.action.app.ExitAction.saveToFile.(Anon_5),org.jhotdraw.app.action.app.ExitAction,3,2,2
org.jhotdraw.app.action.app.ExitAction.saveToFile.(Anon_5),org.jhotdraw.app.Application,1,1,1
org.jhotdraw.app.action.app.ExitAction.saveToFile.(Anon_5),org.jhotdraw.app.View,4,4,4
org.jhotdraw.app.action.app.ExitAction.saveToFile.(Anon_5),org.jhotdraw.gui.JSheet,1,1,1
org.jhotdraw.app.action.app.ExitAction.saveToFile.(Anon_5),org.jhotdraw.gui.Worker,1,1,1
org.jhotdraw.app.action.app.ExitAction.saveToFile.(Anon_5),org.jhotdraw.net.URIUtil,1,1,1
org.jhotdraw.app.action.app.ExitAction.saveToFile.(Anon_5),org.jhotdraw.util.ResourceBundleUtil,3,2,3
org.jhotdraw.app.action.app.ExitAction.saveToFileAndReviewNext.(Anon_6),org.jhotdraw.app.action.AbstractApplicationAction,2,2,1
org.jhotdraw.app.action.app.ExitAction.saveToFileAndReviewNext.(Anon_6),org.jhotdraw.app.action.app.ExitAction,4,2,3
org.jhotdraw.app.action.app.ExitAction.saveToFileAndReviewNext.(Anon_6),org.jhotdraw.app.Application,2,2,2
org.jhotdraw.app.action.app.ExitAction.saveToFileAndReviewNext.(Anon_6),org.jhotdraw.app.View,4,3,4
org.jhotdraw.app.action.app.ExitAction.saveToFileAndReviewNext.(Anon_6),org.jhotdraw.gui.JSheet,1,1,1
org.jhotdraw.app.action.app.ExitAction.saveToFileAndReviewNext.(Anon_6),org.jhotdraw.gui.Worker,1,1,1
org.jhotdraw.app.action.app.ExitAction.saveToFileAndReviewNext.(Anon_6),org.jhotdraw.util.ResourceBundleUtil,3,2,3
org.jhotdraw.app.action.app.OpenApplicationAction,org.jhotdraw.app.action.AbstractApplicationAction,2,2,2
org.jhotdraw.app.action.app.OpenApplicationAction,org.jhotdraw.app.Application,1,1,1
org.jhotdraw.app.action.app.OpenApplicationFileAction,org.jhotdraw.app.action.AbstractApplicationAction,4,4,3
org.jhotdraw.app.action.app.OpenApplicationFileAction,org.jhotdraw.app.Application,11,5,8
org.jhotdraw.app.action.app.OpenApplicationFileAction,org.jhotdraw.app.View,12,6,7
org.jhotdraw.app.action.app.OpenApplicationFileAction.openView.(Anon_1),org.jhotdraw.app.View,6,3,4
org.jhotdraw.app.action.app.OpenApplicationFileAction.openView.(Anon_1),org.jhotdraw.gui.JSheet,1,1,1
org.jhotdraw.app.action.app.OpenApplicationFileAction.openView.(Anon_1),org.jhotdraw.gui.Worker,1,1,1
org.jhotdraw.app.action.app.OpenApplicationFileAction.openView.(Anon_1),org.jhotdraw.net.URIUtil,2,2,1
org.jhotdraw.app.action.app.OpenApplicationFileAction.openView.(Anon_1),org.jhotdraw.util.ResourceBundleUtil,6,4,3
org.jhotdraw.app.action.app.OpenApplicationFileAction.openView.(Anon_1).failed.(Anon_2),org.jhotdraw.app.View,1,1,1
org.jhotdraw.app.action.app.OpenApplicationFileAction.openView.(Anon_1).failed.(Anon_2),org.jhotdraw.gui.event.SheetEvent,1,1,1
org.jhotdraw.app.action.app.OpenApplicationFileAction.openView.(Anon_1).failed.(Anon_2),org.jhotdraw.gui.event.SheetListener,1,1,1
org.jhotdraw.app.action.app.PrintApplicationFileAction,org.jhotdraw.app.action.AbstractViewAction,1,1,1
org.jhotdraw.app.action.app.PrintApplicationFileAction,org.jhotdraw.app.action.file.PrintFileAction,2,2,2
org.jhotdraw.app.action.app.PrintApplicationFileAction,org.jhotdraw.app.Application,4,3,3
org.jhotdraw.app.action.app.PrintApplicationFileAction,org.jhotdraw.app.PrintableView,3,2,1
org.jhotdraw.app.action.app.PrintApplicationFileAction,org.jhotdraw.app.View,3,2,3
org.jhotdraw.app.action.app.PrintApplicationFileAction.actionPerformed.(Anon_1),org.jhotdraw.app.action.file.PrintFileAction,2,1,2
org.jhotdraw.app.action.app.PrintApplicationFileAction.actionPerformed.(Anon_1),org.jhotdraw.app.Application,2,2,1
org.jhotdraw.app.action.app.PrintApplicationFileAction.actionPerformed.(Anon_1),org.jhotdraw.app.View,4,2,3
org.jhotdraw.app.action.app.PrintApplicationFileAction.actionPerformed.(Anon_1),org.jhotdraw.gui.Worker,1,1,1
org.jhotdraw.app.action.app.PrintApplicationFileAction.actionPerformed.(Anon_1),org.jhotdraw.util.ResourceBundleUtil,3,2,3
org.jhotdraw.app.action.app.ReOpenApplicationAction,org.jhotdraw.app.action.AbstractApplicationAction,3,3,3
org.jhotdraw.app.action.app.ReOpenApplicationAction,org.jhotdraw.app.Application,5,3,3
org.jhotdraw.app.action.app.ReOpenApplicationAction,org.jhotdraw.app.View,2,2,2
org.jhotdraw.app.action.edit.AbstractFindAction,org.jhotdraw.app.action.AbstractViewAction,2,2,2
org.jhotdraw.app.action.edit.AbstractFindAction,org.jhotdraw.app.Application,1,1,1
org.jhotdraw.app.action.edit.AbstractFindAction,org.jhotdraw.app.View,1,1,1
org.jhotdraw.app.action.edit.AbstractFindAction,org.jhotdraw.util.ResourceBundleUtil,3,2,3
org.jhotdraw.app.action.edit.AbstractSelectionAction,org.jhotdraw.beans.WeakPropertyChangeListener,2,1,2
org.jhotdraw.app.action.edit.AbstractSelectionAction,org.jhotdraw.gui.EditableComponent,3,1,2
org.jhotdraw.app.action.edit.AbstractSelectionAction.AbstractSelectionAction.(Anon_1),org.jhotdraw.app.action.edit.AbstractSelectionAction,2,1,1
org.jhotdraw.app.action.edit.AbstractSelectionAction.AbstractSelectionAction.(Anon_1),org.jhotdraw.gui.EditableComponent,1,1,1
org.jhotdraw.app.action.edit.ClearSelectionAction,org.jhotdraw.app.action.edit.AbstractSelectionAction,5,4,3
org.jhotdraw.app.action.edit.ClearSelectionAction,org.jhotdraw.gui.EditableComponent,3,1,2
org.jhotdraw.app.action.edit.ClearSelectionAction,org.jhotdraw.util.ResourceBundleUtil,3,2,3
org.jhotdraw.app.action.edit.CopyAction,org.jhotdraw.app.action.edit.AbstractSelectionAction,3,3,3
org.jhotdraw.app.action.edit.CopyAction,org.jhotdraw.gui.datatransfer.ClipboardUtil,1,1,1
org.jhotdraw.app.action.edit.CopyAction,org.jhotdraw.util.ResourceBundleUtil,3,2,3
org.jhotdraw.app.action.edit.CutAction,org.jhotdraw.app.action.edit.AbstractSelectionAction,3,3,3
org.jhotdraw.app.action.edit.CutAction,org.jhotdraw.gui.datatransfer.ClipboardUtil,1,1,1
org.jhotdraw.app.action.edit.CutAction,org.jhotdraw.util.ResourceBundleUtil,3,2,3
org.jhotdraw.app.action.edit.DeleteAction,org.jhotdraw.beans.WeakPropertyChangeListener,2,1,2
org.jhotdraw.app.action.edit.DeleteAction,org.jhotdraw.gui.EditableComponent,3,1,2
org.jhotdraw.app.action.edit.DeleteAction,org.jhotdraw.util.ResourceBundleUtil,3,2,3
org.jhotdraw.app.action.edit.DuplicateAction,org.jhotdraw.app.action.edit.AbstractSelectionAction,3,3,3
org.jhotdraw.app.action.edit.DuplicateAction,org.jhotdraw.gui.EditableComponent,3,1,2
org.jhotdraw.app.action.edit.DuplicateAction,org.jhotdraw.util.ResourceBundleUtil,3,2,3
org.jhotdraw.app.action.edit.PasteAction,org.jhotdraw.app.action.edit.AbstractSelectionAction,5,4,3
org.jhotdraw.app.action.edit.PasteAction,org.jhotdraw.gui.datatransfer.ClipboardUtil,1,1,1
org.jhotdraw.app.action.edit.PasteAction,org.jhotdraw.util.ResourceBundleUtil,3,2,3
org.jhotdraw.app.action.edit.RedoAction,org.jhotdraw.app.action.AbstractViewAction,8,7,7
org.jhotdraw.app.action.edit.RedoAction,org.jhotdraw.app.Application,1,1,1
org.jhotdraw.app.action.edit.RedoAction,org.jhotdraw.app.View,11,9,2
org.jhotdraw.app.action.edit.RedoAction,org.jhotdraw.util.ResourceBundleUtil,3,3,3
org.jhotdraw.app.action.edit.RedoAction.(Anon_1),org.jhotdraw.app.action.edit.RedoAction,1,1,1
org.jhotdraw.app.action.edit.SelectAllAction,org.jhotdraw.app.action.edit.AbstractSelectionAction,5,4,3
org.jhotdraw.app.action.edit.SelectAllAction,org.jhotdraw.gui.EditableComponent,3,1,2
org.jhotdraw.app.action.edit.SelectAllAction,org.jhotdraw.util.ResourceBundleUtil,3,2,3
org.jhotdraw.app.action.edit.UndoAction,org.jhotdraw.app.action.AbstractViewAction,8,7,7
org.jhotdraw.app.action.edit.UndoAction,org.jhotdraw.app.Application,1,1,1
org.jhotdraw.app.action.edit.UndoAction,org.jhotdraw.app.View,11,9,2
org.jhotdraw.app.action.edit.UndoAction,org.jhotdraw.util.ResourceBundleUtil,3,3,3
org.jhotdraw.app.action.edit.UndoAction.(Anon_1),org.jhotdraw.app.action.edit.UndoAction,1,1,1
org.jhotdraw.app.action.file.ClearFileAction,org.jhotdraw.app.action.AbstractSaveUnsavedChangesAction,2,2,2
org.jhotdraw.app.action.file.ClearFileAction,org.jhotdraw.app.Application,1,1,1
org.jhotdraw.app.action.file.ClearFileAction,org.jhotdraw.app.View,4,3,3
org.jhotdraw.app.action.file.ClearFileAction,org.jhotdraw.util.ResourceBundleUtil,3,2,3
org.jhotdraw.app.action.file.ClearFileAction.doIt.(Anon_1),org.jhotdraw.app.View,2,2,2
org.jhotdraw.app.action.file.ClearFileAction.doIt.(Anon_1),org.jhotdraw.gui.Worker,1,1,1
org.jhotdraw.app.action.file.ClearRecentFilesMenuAction,org.jhotdraw.app.action.AbstractApplicationAction,7,6,6
org.jhotdraw.app.action.file.ClearRecentFilesMenuAction,org.jhotdraw.app.Application,7,7,5
org.jhotdraw.app.action.file.ClearRecentFilesMenuAction,org.jhotdraw.util.ResourceBundleUtil,3,2,3
org.jhotdraw.app.action.file.ClearRecentFilesMenuAction.createApplicationListener.(Anon_1),org.jhotdraw.app.action.file.ClearRecentFilesMenuAction,1,1,1
org.jhotdraw.app.action.file.CloseFileAction,org.jhotdraw.app.action.AbstractSaveUnsavedChangesAction,2,2,2
