From Class,To Class,References,From Entities,To Entities
freemind.common.BooleanProperty,freemind.common.PropertyBean,1,1,1
freemind.common.BooleanProperty,freemind.common.PropertyControl,1,1,1
freemind.common.BooleanProperty,freemind.common.TextTranslator,3,2,2
freemind.common.BooleanProperty.BooleanProperty.(Anon_1),freemind.common.PropertyBean,1,1,1
freemind.common.ColorProperty,freemind.common.PropertyBean,2,2,2
freemind.common.ColorProperty,freemind.common.PropertyControl,1,1,1
freemind.common.ColorProperty,freemind.common.TextTranslator,7,5,2
freemind.common.ColorProperty,freemind.controller.Controller,1,1,1
freemind.common.ColorProperty,freemind.main.Tools,3,3,2
freemind.common.ColorProperty.layout.(Anon_1),freemind.common.ColorProperty,2,1,2
freemind.common.ColorProperty.layout.(Anon_2),freemind.common.ColorProperty,2,2,1
freemind.common.ComboProperty,freemind.common.PropertyBean,1,1,1
freemind.common.ComboProperty,freemind.common.PropertyControl,1,1,1
freemind.common.ComboProperty,freemind.common.TextTranslator,5,4,2
freemind.common.ComboProperty.ComboProperty.(Anon_1),freemind.common.PropertyBean,1,1,1
freemind.common.DontShowNotificationProperty,freemind.common.BooleanProperty,4,2,4
freemind.common.FontProperty,freemind.common.PropertyBean,1,1,1
freemind.common.FontProperty,freemind.common.PropertyControl,1,1,1
freemind.common.FontProperty,freemind.common.TextTranslator,5,4,2
freemind.common.FontProperty.FontProperty.(Anon_1),freemind.common.PropertyBean,1,1,1
freemind.common.FreeMindProgressMonitor,freemind.common.XmlBindingTools,4,2,3
freemind.common.FreeMindProgressMonitor,freemind.main.Resources,9,5,6
freemind.common.FreeMindProgressMonitor,freemind.main.Tools,1,1,1
freemind.common.FreeMindProgressMonitor.FreeMindProgressMonitor.(Anon_1),freemind.common.FreeMindProgressMonitor,1,1,1
freemind.common.FreeMindProgressMonitor.setProgress.(Anon_4),freemind.common.FreeMindProgressMonitor,1,1,1
freemind.common.FreeMindProgressMonitor.showProgress.(Anon_2),freemind.common.FreeMindProgressMonitor,1,1,1
freemind.common.FreeMindProgressMonitor.showProgress.(Anon_3),freemind.common.FreeMindProgressMonitor,1,1,1
freemind.common.FreeMindTask,freemind.common.FreeMindProgressMonitor,4,3,3
freemind.common.FreeMindTask,freemind.common.FreeMindTask.ProgressDescription,6,3,4
freemind.common.FreeMindTask,freemind.main.Resources,3,1,3
freemind.common.FreeMindTask.run.(Anon_4),freemind.common.FreeMindTask,1,1,1
freemind.common.FreeMindTask.run.(Anon_5),freemind.common.FreeMindProgressMonitor,1,1,1
freemind.common.FreeMindTask.run.(Anon_5),freemind.common.FreeMindTask,4,1,4
freemind.common.IconProperty,freemind.common.PropertyBean,2,2,2
freemind.common.IconProperty,freemind.common.PropertyControl,1,1,1
freemind.common.IconProperty,freemind.common.TextTranslator,3,2,2
freemind.common.IconProperty,freemind.main.FreeMindMain,4,3,2
freemind.common.IconProperty,freemind.modes.common.dialogs.IconSelectionPopupDialog,4,2,3
freemind.common.IconProperty,freemind.modes.MindIcon,14,9,4
freemind.common.NextLineProperty,freemind.common.PropertyControl,1,1,1
freemind.common.NextLineProperty,freemind.common.TextTranslator,1,1,1
freemind.common.NumberProperty,freemind.common.PropertyBean,1,1,1
freemind.common.NumberProperty,freemind.common.PropertyControl,1,1,1
freemind.common.NumberProperty,freemind.common.TextTranslator,3,2,2
freemind.common.NumberProperty,freemind.main.Resources,3,1,3
freemind.common.NumberProperty.NumberProperty.(Anon_1),freemind.common.PropertyBean,1,1,1
freemind.common.OptionalDontShowMeAgainDialog,freemind.common.OptionalDontShowMeAgainDialog.DontShowPropertyHandler,6,4,3
freemind.common.OptionalDontShowMeAgainDialog,freemind.common.TextTranslator,7,3,2
freemind.common.OptionalDontShowMeAgainDialog,freemind.main.Resources,5,2,4
freemind.common.OptionalDontShowMeAgainDialog,freemind.main.Tools,7,1,4
freemind.common.OptionalDontShowMeAgainDialog.show.(Anon_1),freemind.common.OptionalDontShowMeAgainDialog,1,1,1
freemind.common.OptionalDontShowMeAgainDialog.show.(Anon_2),freemind.common.OptionalDontShowMeAgainDialog,1,1,1
freemind.common.OptionalDontShowMeAgainDialog.show.(Anon_3),freemind.common.OptionalDontShowMeAgainDialog,1,1,1
freemind.common.OptionalDontShowMeAgainDialog.StandardPropertyHandler,freemind.common.OptionalDontShowMeAgainDialog.DontShowPropertyHandler,1,1,1
freemind.common.OptionalDontShowMeAgainDialog.StandardPropertyHandler,freemind.controller.Controller,4,4,3
freemind.common.PasswordProperty,freemind.common.StringProperty,5,5,4
freemind.common.PasswordProperty,freemind.main.Tools,2,2,2
freemind.common.PropertyControl,freemind.common.TextTranslator,1,1,1
freemind.common.RemindValueProperty,freemind.common.TextTranslator,5,3,2
freemind.common.RemindValueProperty,freemind.common.ThreeCheckBoxProperty,9,3,8
freemind.common.ScriptEditorProperty,freemind.common.PropertyBean,2,2,2
freemind.common.ScriptEditorProperty,freemind.common.PropertyControl,1,1,1
freemind.common.ScriptEditorProperty,freemind.common.ScriptEditorProperty.ScriptEditorStarter,4,2,2
freemind.common.ScriptEditorProperty,freemind.common.TextTranslator,3,2,2
freemind.common.ScriptEditorProperty,freemind.main.FreeMindMain,1,1,1
freemind.common.ScriptEditorProperty,freemind.main.HtmlTools,4,2,4
freemind.common.ScriptEditorProperty,freemind.modes.ControllerAdapter,1,1,1
freemind.common.ScriptEditorProperty,freemind.modes.mindmapmode.MindMapController,3,3,2
freemind.common.ScriptEditorProperty,freemind.modes.mindmapmode.MindMapController.MindMapControllerPlugin,2,2,1
freemind.common.ScriptEditorProperty.ScriptEditorStarter,freemind.modes.mindmapmode.MindMapController.MindMapControllerPlugin,1,1,1
freemind.common.SeparatorProperty,freemind.common.PropertyControl,1,1,1
freemind.common.SeparatorProperty,freemind.common.TextTranslator,2,2,2
freemind.common.StringProperty,freemind.common.PropertyBean,1,1,1
freemind.common.StringProperty,freemind.common.PropertyControl,1,1,1
freemind.common.StringProperty,freemind.common.TextTranslator,3,2,2
freemind.common.StringProperty.StringProperty.(Anon_1),freemind.common.PropertyBean,1,1,1
freemind.common.ThreeCheckBoxProperty,freemind.common.PropertyBean,1,1,1
freemind.common.ThreeCheckBoxProperty,freemind.common.PropertyControl,1,1,1
freemind.common.ThreeCheckBoxProperty,freemind.common.TextTranslator,3,2,2
freemind.common.ThreeCheckBoxProperty,freemind.controller.BlindIcon,2,1,2
freemind.common.ThreeCheckBoxProperty,freemind.main.Resources,4,1,2
freemind.common.ThreeCheckBoxProperty.ThreeCheckBoxProperty.(Anon_1),freemind.common.PropertyBean,1,1,1
freemind.common.ThreeCheckBoxProperty.ThreeCheckBoxProperty.(Anon_1),freemind.common.ThreeCheckBoxProperty,2,1,2
freemind.common.XmlBindingTools,freemind.controller.Controller,4,4,3
freemind.common.XmlBindingTools,freemind.main.Resources,17,6,4
freemind.controller.Controller,freemind.common.BooleanProperty,3,2,2
freemind.controller.Controller,freemind.controller.Controller.AboutAction,2,1,2
freemind.controller.Controller,freemind.controller.Controller.BackgroundSwatch,1,1,1
freemind.controller.Controller,freemind.controller.Controller.CloseAction,3,2,2
freemind.controller.Controller,freemind.controller.Controller.Closer,1,1,1
freemind.controller.Controller,freemind.controller.Controller.ColorTracker,4,2,3
freemind.controller.Controller,freemind.controller.Controller.DefaultLocalLinkConverter,1,1,1
freemind.controller.Controller,freemind.controller.Controller.DisposeOnClose,1,1,1
freemind.controller.Controller,freemind.controller.Controller.DocumentationAction,2,1,2
freemind.controller.Controller,freemind.controller.Controller.HideAllAttributesAction,4,2,3
freemind.controller.Controller,freemind.controller.Controller.KeyDocumentationAction,2,1,2
freemind.controller.Controller,freemind.controller.Controller.LicenseAction,2,1,2
freemind.controller.Controller,freemind.controller.Controller.LocalLinkConverter,1,1,1
freemind.controller.Controller,freemind.controller.Controller.MoveToRootAction,2,1,2
freemind.controller.Controller,freemind.controller.Controller.NavigationMoveMapLeftAction,2,1,2
freemind.controller.Controller,freemind.controller.Controller.NavigationMoveMapRightAction,2,1,2
freemind.controller.Controller,freemind.controller.Controller.NavigationNextMapAction,2,1,2
freemind.controller.Controller,freemind.controller.Controller.NavigationPreviousMapAction,2,1,2
freemind.controller.Controller,freemind.controller.Controller.OpenURLAction,7,2,2
freemind.controller.Controller,freemind.controller.Controller.OptionAntialiasAction,3,2,2
freemind.controller.Controller,freemind.controller.Controller.OptionHTMLExportFoldingAction,2,1,2
freemind.controller.Controller,freemind.controller.Controller.OptionSelectionMechanismAction,2,1,2
freemind.controller.Controller,freemind.controller.Controller.PageAction,2,1,2
freemind.controller.Controller,freemind.controller.Controller.PrintAction,4,1,2
freemind.controller.Controller,freemind.controller.Controller.PrintPreviewAction,2,1,2
freemind.controller.Controller,freemind.controller.Controller.PropertyAction,3,2,2
freemind.controller.Controller,freemind.controller.Controller.QuitAction,2,1,2
freemind.controller.Controller,freemind.controller.Controller.ShowAllAttributesAction,4,2,3
freemind.controller.Controller,freemind.controller.Controller.ShowAttributeDialogAction,2,1,2
freemind.controller.Controller,freemind.controller.Controller.ShowFilterToolbarAction,2,1,2
freemind.controller.Controller,freemind.controller.Controller.ShowSelectedAttributesAction,4,2,3
freemind.controller.Controller,freemind.controller.Controller.ShowSelectionAsRectangleAction,2,1,2
freemind.controller.Controller,freemind.controller.Controller.ToggleLeftToolbarAction,2,1,2
freemind.controller.Controller,freemind.controller.Controller.ToggleMenubarAction,2,1,2
freemind.controller.Controller,freemind.controller.Controller.ToggleToolbarAction,2,1,2
freemind.controller.Controller,freemind.controller.Controller.ZoomInAction,2,1,2
freemind.controller.Controller,freemind.controller.Controller.ZoomOutAction,2,1,2
freemind.controller.Controller,freemind.controller.filter.FilterController,5,3,3
freemind.controller.Controller,freemind.controller.LastOpenedList,6,5,4
freemind.controller.Controller,freemind.controller.LastStateStorageManagement,8,2,6
freemind.controller.Controller,freemind.controller.MainToolBar,7,5,4
freemind.controller.Controller,freemind.controller.MapModuleManager,15,10,10
freemind.controller.Controller,freemind.controller.MapModuleManager.MapModuleChangeObserver,1,1,1
freemind.controller.Controller,freemind.controller.MapModuleManager.MapTitleChangeListener,5,4,2
freemind.controller.Controller,freemind.controller.MapModuleManager.MapTitleContributor,5,4,2
freemind.controller.Controller,freemind.controller.MapMouseMotionListener,4,3,2
freemind.controller.Controller,freemind.controller.MapMouseWheelListener,4,3,2
freemind.controller.Controller,freemind.controller.MenuBar,2,2,2
freemind.controller.Controller,freemind.controller.NodeDragListener,4,3,2
freemind.controller.Controller,freemind.controller.NodeDropListener,4,3,2
freemind.controller.Controller,freemind.controller.NodeKeyListener,4,3,2
freemind.controller.Controller,freemind.controller.NodeMotionListener,4,3,2
freemind.controller.Controller,freemind.controller.NodeMouseMotionListener,4,3,2
freemind.controller.Controller,freemind.controller.ZoomListener,5,4,2
freemind.controller.Controller,freemind.main.FreeMind,3,2,1
freemind.controller.Controller,freemind.main.FreeMindCommon,3,1,2
freemind.controller.Controller,freemind.main.FreeMindMain,37,26,21
freemind.controller.Controller,freemind.main.Resources,4,2,3
freemind.controller.Controller,freemind.main.Tools,8,5,5
freemind.controller.Controller,freemind.modes.attributes.AttributeTableLayoutModel,3,1,3
freemind.controller.Controller,freemind.modes.MindMap,8,6,5
freemind.controller.Controller,freemind.modes.mindmapmode.attributeactors.AttributeManagerDialog,1,1,1
freemind.controller.Controller,freemind.modes.Mode,17,15,5
freemind.controller.Controller,freemind.modes.ModeController,14,6,6
freemind.controller.Controller,freemind.modes.ModesCreator,5,4,4
freemind.controller.Controller,freemind.preferences.FreemindPropertyListener,7,6,2
freemind.controller.Controller,freemind.view.MapModule,25,19,6
freemind.controller.Controller,freemind.view.mindmapview.MapView,8,5,8
freemind.controller.Controller.AboutAction,freemind.controller.Controller,7,4,4
freemind.controller.Controller.AboutAction,freemind.main.FreeMindMain,1,1,1
freemind.controller.Controller.addTabbedPane.(Anon_10),freemind.controller.Controller,3,1,2
freemind.controller.Controller.addTabbedPane.(Anon_10),freemind.controller.MapModuleManager.MapTitleChangeListener,1,1,1
freemind.controller.Controller.addTabbedPane.(Anon_10),freemind.modes.MindMap,2,2,2
freemind.controller.Controller.addTabbedPane.(Anon_10),freemind.view.MapModule,1,1,1
freemind.controller.Controller.addTabbedPane.(Anon_8),freemind.controller.Controller,1,1,1
freemind.controller.Controller.addTabbedPane.(Anon_9),freemind.controller.Controller,17,2,5
freemind.controller.Controller.addTabbedPane.(Anon_9),freemind.controller.MapModuleManager.MapModuleChangeObserver,1,1,1
freemind.controller.Controller.addTabbedPane.(Anon_9),freemind.modes.Mode,7,7,1
freemind.controller.Controller.addTabbedPane.(Anon_9),freemind.view.MapModule,8,8,2
freemind.controller.Controller.BackgroundSwatch,freemind.controller.ColorSwatch,1,1,1
freemind.controller.Controller.BackgroundSwatch,freemind.controller.Controller,1,1,1
freemind.controller.Controller.CloseAction,freemind.controller.Controller,4,4,3
freemind.controller.Controller.CloseAction,freemind.main.Tools,1,1,1
freemind.controller.Controller.DefaultLocalLinkConverter,freemind.controller.Controller,1,1,1
freemind.controller.Controller.DefaultLocalLinkConverter,freemind.controller.Controller.LocalLinkConverter,1,1,1
freemind.controller.Controller.DefaultLocalLinkConverter,freemind.main.FreeMindMain,1,1,1
freemind.controller.Controller.DefaultLocalLinkConverter,freemind.main.Tools,1,1,1
freemind.controller.Controller.DocumentationAction,freemind.controller.Controller,5,4,4
freemind.controller.Controller.DocumentationAction,freemind.controller.Controller.LocalLinkConverter,1,1,1
freemind.controller.Controller.DocumentationAction,freemind.main.FreeMindMain,1,1,1
freemind.controller.Controller.DocumentationAction,freemind.main.Resources,3,1,3
freemind.controller.Controller.DocumentationAction,freemind.main.Tools,2,1,2
freemind.controller.Controller.DocumentationAction.actionPerformed.(Anon_4),freemind.controller.Controller,2,1,2
freemind.controller.Controller.DocumentationAction.actionPerformed.(Anon_4),freemind.controller.Controller.DocumentationAction,1,1,1
freemind.controller.Controller.DocumentationAction.actionPerformed.(Anon_4),freemind.main.Resources,3,1,3
freemind.controller.Controller.DocumentationAction.actionPerformed.(Anon_4),freemind.modes.browsemode.BrowseMode,1,1,1
freemind.controller.Controller.DocumentationAction.actionPerformed.(Anon_4),freemind.modes.ModeController,1,1,1
freemind.controller.Controller.HideAllAttributesAction,freemind.controller.Controller,1,1,1
freemind.controller.Controller.HideAllAttributesAction,freemind.main.Resources,2,1,2
freemind.controller.Controller.HideAllAttributesAction,freemind.modes.attributes.AttributeRegistry,3,2,3
freemind.controller.Controller.HideAllAttributesAction,freemind.modes.attributes.AttributeTableLayoutModel,2,1,1
freemind.controller.Controller.HideAllAttributesAction,freemind.modes.MapRegistry,1,1,1
freemind.controller.Controller.HideAllAttributesAction,freemind.modes.MindMap,3,3,2
freemind.controller.Controller.initialization.(Anon_1),freemind.controller.Controller,2,1,2
freemind.controller.Controller.initialization.(Anon_1),freemind.main.FreeMindMain,1,1,1
freemind.controller.Controller.KeyDocumentationAction,freemind.controller.Controller,7,4,5
freemind.controller.Controller.KeyDocumentationAction,freemind.controller.Controller.LocalLinkConverter,1,1,1
freemind.controller.Controller.KeyDocumentationAction,freemind.main.FreeMindMain,2,1,2
freemind.controller.Controller.KeyDocumentationAction,freemind.main.Resources,3,1,3
freemind.controller.Controller.KeyDocumentationAction,freemind.main.Tools,2,1,2
freemind.controller.Controller.LicenseAction,freemind.controller.Controller,6,4,3
freemind.controller.Controller.MoveToRootAction,freemind.controller.Controller,3,3,3
freemind.controller.Controller.NavigationMoveMapLeftAction,freemind.controller.Controller,7,3,5
freemind.controller.Controller.NavigationMoveMapRightAction,freemind.controller.Controller,7,3,5
freemind.controller.Controller.NavigationNextMapAction,freemind.controller.Controller,4,3,4
freemind.controller.Controller.NavigationNextMapAction,freemind.controller.MapModuleManager,1,1,1
freemind.controller.Controller.NavigationPreviousMapAction,freemind.controller.Controller,4,3,4
freemind.controller.Controller.NavigationPreviousMapAction,freemind.controller.MapModuleManager,1,1,1
freemind.controller.Controller.OpenURLAction,freemind.controller.Controller,7,4,5
freemind.controller.Controller.OpenURLAction,freemind.main.FreeMindMain,1,1,1
freemind.controller.Controller.OptionAntialiasAction,freemind.controller.Controller,10,3,5
freemind.controller.Controller.OptionAntialiasAction,freemind.main.FreeMindCommon,1,1,1
freemind.controller.Controller.OptionAntialiasAction,freemind.preferences.FreemindPropertyListener,1,1,1
freemind.controller.Controller.OptionHTMLExportFoldingAction,freemind.controller.Controller,2,2,2
freemind.controller.Controller.OptionSelectionMechanismAction,freemind.controller.Controller,7,4,6
freemind.controller.Controller.OptionSelectionMechanismAction,freemind.controller.NodeMouseMotionListener,1,1,1
freemind.controller.Controller.OptionSelectionMechanismAction,freemind.main.FreeMind,1,1,1
freemind.controller.Controller.OptionSelectionMechanismAction,freemind.main.FreeMindMain,1,1,1
freemind.controller.Controller.OptionSelectionMechanismAction,freemind.preferences.FreemindPropertyListener,1,1,1
freemind.controller.Controller.PageAction,freemind.controller.Controller,17,4,9
freemind.controller.Controller.PageAction,freemind.main.Resources,2,1,2
freemind.controller.Controller.PageAction,freemind.main.Tools,1,1,1
freemind.controller.Controller.PageAction,freemind.main.Tools.IntHolder,4,2,3
freemind.controller.Controller.PageAction.actionPerformed.(Anon_2),freemind.main.Tools.IntHolder,1,1,1
freemind.controller.Controller.PrintAction,freemind.controller.Controller,14,4,9
freemind.controller.Controller.PrintAction,freemind.main.FreeMindMain,2,1,1
freemind.controller.Controller.PrintAction,freemind.main.Resources,3,1,3
freemind.controller.Controller.PrintPreviewAction,freemind.controller.Controller,7,4,4
freemind.controller.Controller.PrintPreviewAction,freemind.controller.printpreview.PreviewDialog,3,2,2
freemind.controller.Controller.PropertyAction,freemind.controller.Controller,5,4,3
freemind.controller.Controller.PropertyAction,freemind.main.FreeMind,1,1,1
freemind.controller.Controller.PropertyAction,freemind.main.FreeMindMain,1,1,1
freemind.controller.Controller.PropertyAction,freemind.main.Tools,1,1,1
freemind.controller.Controller.PropertyAction,freemind.preferences.layout.OptionPanel,5,2,4
freemind.controller.Controller.PropertyAction.actionPerformed.(Anon_5),freemind.controller.Controller,4,1,4
freemind.controller.Controller.PropertyAction.actionPerformed.(Anon_5),freemind.controller.Controller.PropertyAction,3,1,1
freemind.controller.Controller.PropertyAction.actionPerformed.(Anon_5),freemind.main.FreeMindMain,1,1,1
freemind.controller.Controller.PropertyAction.actionPerformed.(Anon_5),freemind.preferences.layout.OptionPanel.OptionPanelFeedback,1,1,1
freemind.controller.Controller.PropertyAction.actionPerformed.(Anon_6),freemind.preferences.layout.OptionPanel,1,1,1
freemind.controller.Controller.PropertyAction.actionPerformed.(Anon_7),freemind.preferences.layout.OptionPanel,1,1,1
freemind.controller.Controller.QuitAction,freemind.controller.Controller,3,3,3
freemind.controller.Controller.ShowAllAttributesAction,freemind.controller.Controller,1,1,1
freemind.controller.Controller.ShowAllAttributesAction,freemind.main.Resources,2,1,2
freemind.controller.Controller.ShowAllAttributesAction,freemind.modes.attributes.AttributeRegistry,3,2,3
freemind.controller.Controller.ShowAllAttributesAction,freemind.modes.attributes.AttributeTableLayoutModel,2,1,1
freemind.controller.Controller.ShowAllAttributesAction,freemind.modes.MapRegistry,1,1,1
freemind.controller.Controller.ShowAllAttributesAction,freemind.modes.MindMap,3,3,2
freemind.controller.Controller.ShowAttributeDialogAction,freemind.controller.Controller,8,5,5
freemind.controller.Controller.ShowAttributeDialogAction,freemind.modes.mindmapmode.attributeactors.AttributeManagerDialog,3,1,2
freemind.controller.Controller.ShowFilterToolbarAction,freemind.controller.Controller,6,3,4
freemind.controller.Controller.ShowFilterToolbarAction,freemind.controller.filter.FilterController,3,1,2
freemind.controller.Controller.ShowSelectedAttributesAction,freemind.controller.Controller,1,1,1
freemind.controller.Controller.ShowSelectedAttributesAction,freemind.main.Resources,2,1,2
freemind.controller.Controller.ShowSelectedAttributesAction,freemind.modes.attributes.AttributeRegistry,3,2,3
freemind.controller.Controller.ShowSelectedAttributesAction,freemind.modes.attributes.AttributeTableLayoutModel,2,1,1
freemind.controller.Controller.ShowSelectedAttributesAction,freemind.modes.MapRegistry,1,1,1
freemind.controller.Controller.ShowSelectedAttributesAction,freemind.modes.MindMap,3,3,2
freemind.controller.Controller.ShowSelectionAsRectangleAction,freemind.controller.Controller,4,4,4
freemind.controller.Controller.ShowSelectionAsRectangleAction,freemind.controller.MenuItemSelectedListener,1,1,1
freemind.controller.Controller.ToggleLeftToolbarAction,freemind.controller.Controller,7,4,4
freemind.controller.Controller.ToggleLeftToolbarAction,freemind.controller.MenuItemSelectedListener,1,1,1
freemind.controller.Controller.ToggleMenubarAction,freemind.controller.Controller,7,4,4
freemind.controller.Controller.ToggleMenubarAction,freemind.controller.MenuItemSelectedListener,1,1,1
freemind.controller.Controller.ToggleToolbarAction,freemind.controller.Controller,8,4,5
freemind.controller.Controller.ToggleToolbarAction,freemind.controller.MenuItemSelectedListener,1,1,1
freemind.controller.Controller.ZoomInAction,freemind.controller.Controller,9,3,5
freemind.controller.Controller.ZoomInAction,freemind.view.mindmapview.MapView,1,1,1
freemind.controller.Controller.ZoomOutAction,freemind.controller.Controller,8,3,5
freemind.controller.Controller.ZoomOutAction,freemind.view.mindmapview.MapView,1,1,1
freemind.controller.filter.condition.AttributeCompareCondition,freemind.controller.Controller,1,1,1
freemind.controller.filter.condition.AttributeCompareCondition,freemind.controller.filter.condition.CompareConditionAdapter,7,6,7
freemind.controller.filter.condition.AttributeCompareCondition,freemind.controller.filter.condition.Condition,1,1,1
freemind.controller.filter.condition.AttributeCompareCondition,freemind.main.Tools,3,2,2
freemind.controller.filter.condition.AttributeCompareCondition,freemind.main.XMLElement,15,5,8
freemind.controller.filter.condition.AttributeCompareCondition,freemind.modes.attributes.AttributeTableModel,4,2,3
freemind.controller.filter.condition.AttributeCompareCondition,freemind.modes.MindMapNode,2,2,2
freemind.controller.filter.condition.AttributeExistsCondition,freemind.controller.Controller,1,1,1
freemind.controller.filter.condition.AttributeExistsCondition,freemind.controller.filter.condition.Condition,1,1,1
freemind.controller.filter.condition.AttributeExistsCondition,freemind.controller.filter.condition.ConditionFactory,2,1,2
freemind.controller.filter.condition.AttributeExistsCondition,freemind.controller.filter.condition.NodeCondition,3,3,3
freemind.controller.filter.condition.AttributeExistsCondition,freemind.main.Resources,2,1,2
freemind.controller.filter.condition.AttributeExistsCondition,freemind.main.XMLElement,9,5,6
freemind.controller.filter.condition.AttributeExistsCondition,freemind.modes.attributes.AttributeTableModel,3,2,3
freemind.controller.filter.condition.AttributeExistsCondition,freemind.modes.MindMapNode,2,2,2
freemind.controller.filter.condition.AttributeNotExistsCondition,freemind.controller.Controller,1,1,1
freemind.controller.filter.condition.AttributeNotExistsCondition,freemind.controller.filter.condition.Condition,1,1,1
freemind.controller.filter.condition.AttributeNotExistsCondition,freemind.controller.filter.condition.ConditionFactory,2,1,2
freemind.controller.filter.condition.AttributeNotExistsCondition,freemind.controller.filter.condition.NodeCondition,3,3,3
freemind.controller.filter.condition.AttributeNotExistsCondition,freemind.main.Resources,2,1,2
freemind.controller.filter.condition.AttributeNotExistsCondition,freemind.main.XMLElement,9,5,6
freemind.controller.filter.condition.AttributeNotExistsCondition,freemind.modes.attributes.AttributeTableModel,3,2,3
freemind.controller.filter.condition.AttributeNotExistsCondition,freemind.modes.MindMapNode,2,2,2
freemind.controller.filter.condition.CompareConditionAdapter,freemind.controller.filter.condition.ConditionFactory,7,1,7
freemind.controller.filter.condition.CompareConditionAdapter,freemind.controller.filter.condition.NodeCondition,3,3,3
freemind.controller.filter.condition.CompareConditionAdapter,freemind.main.Resources,2,1,2
freemind.controller.filter.condition.CompareConditionAdapter,freemind.main.Tools,1,1,1
freemind.controller.filter.condition.CompareConditionAdapter,freemind.main.XMLElement,3,2,2
freemind.controller.filter.condition.Condition,freemind.controller.Controller,1,1,1
freemind.controller.filter.condition.Condition,freemind.main.XMLElement,1,1,1
freemind.controller.filter.condition.Condition,freemind.modes.MindMapNode,1,1,1
freemind.controller.filter.condition.ConditionFactory,freemind.common.NamedObject,50,10,3
freemind.controller.filter.condition.ConditionFactory,freemind.controller.filter.condition.AttributeCompareCondition,26,2,4
freemind.controller.filter.condition.ConditionFactory,freemind.controller.filter.condition.AttributeExistsCondition,4,2,4
freemind.controller.filter.condition.ConditionFactory,freemind.controller.filter.condition.AttributeNotExistsCondition,4,2,4
freemind.controller.filter.condition.ConditionFactory,freemind.controller.filter.condition.Condition,4,4,1
freemind.controller.filter.condition.ConditionFactory,freemind.controller.filter.condition.ConditionNotSatisfiedDecorator,2,1,2
freemind.controller.filter.condition.ConditionFactory,freemind.controller.filter.condition.ConjunctConditions,2,1,2
freemind.controller.filter.condition.ConditionFactory,freemind.controller.filter.condition.DisjunctConditions,2,1,2
freemind.controller.filter.condition.ConditionFactory,freemind.controller.filter.condition.IconContainedCondition,4,2,4
freemind.controller.filter.condition.ConditionFactory,freemind.controller.filter.condition.IconNotContainedCondition,4,2,4
freemind.controller.filter.condition.ConditionFactory,freemind.controller.filter.condition.IgnoreCaseNodeContainsCondition,4,2,4
freemind.controller.filter.condition.ConditionFactory,freemind.controller.filter.condition.JCondition,3,2,2
freemind.controller.filter.condition.ConditionFactory,freemind.controller.filter.condition.NodeCompareCondition,26,2,4
freemind.controller.filter.condition.ConditionFactory,freemind.controller.filter.condition.NodeContainsCondition,4,2,4
freemind.controller.filter.condition.ConditionFactory,freemind.main.Resources,20,4,3
freemind.controller.filter.condition.ConditionFactory,freemind.main.XMLElement,12,2,2
freemind.controller.filter.condition.ConditionNotSatisfiedDecorator,freemind.controller.Controller,1,1,1
freemind.controller.filter.condition.ConditionNotSatisfiedDecorator,freemind.controller.filter.condition.Condition,8,8,4
freemind.controller.filter.condition.ConditionNotSatisfiedDecorator,freemind.controller.filter.condition.ConditionFactory,1,1,1
freemind.controller.filter.condition.ConditionNotSatisfiedDecorator,freemind.controller.filter.condition.JCondition,3,2,2
freemind.controller.filter.condition.ConditionNotSatisfiedDecorator,freemind.controller.filter.FilterController,1,1,1
freemind.controller.filter.condition.ConditionNotSatisfiedDecorator,freemind.main.Resources,2,1,2
freemind.controller.filter.condition.ConditionNotSatisfiedDecorator,freemind.main.Tools,1,1,1
freemind.controller.filter.condition.ConditionNotSatisfiedDecorator,freemind.main.XMLElement,9,5,5
freemind.controller.filter.condition.ConditionNotSatisfiedDecorator,freemind.modes.MindMapNode,1,1,1
freemind.controller.filter.condition.ConditionRenderer,freemind.controller.filter.condition.Condition,4,2,2
freemind.controller.filter.condition.ConditionRenderer,freemind.main.Resources,2,1,2
freemind.controller.filter.condition.ConditionRenderer,freemind.modes.MindIcon,3,1,2
freemind.controller.filter.condition.ConjunctConditions,freemind.controller.Controller,1,1,1
freemind.controller.filter.condition.ConjunctConditions,freemind.controller.filter.condition.Condition,14,9,4
freemind.controller.filter.condition.ConjunctConditions,freemind.controller.filter.condition.ConditionFactory,1,1,1
freemind.controller.filter.condition.ConjunctConditions,freemind.controller.filter.condition.JCondition,3,2,2
freemind.controller.filter.condition.ConjunctConditions,freemind.controller.filter.FilterController,1,1,1
freemind.controller.filter.condition.ConjunctConditions,freemind.main.Resources,2,1,2
freemind.controller.filter.condition.ConjunctConditions,freemind.main.Tools,1,1,1
freemind.controller.filter.condition.ConjunctConditions,freemind.main.XMLElement,9,5,5
freemind.controller.filter.condition.ConjunctConditions,freemind.modes.MindMapNode,1,1,1
freemind.controller.filter.condition.DisjunctConditions,freemind.controller.Controller,1,1,1
freemind.controller.filter.condition.DisjunctConditions,freemind.controller.filter.condition.Condition,14,9,4
freemind.controller.filter.condition.DisjunctConditions,freemind.controller.filter.condition.ConditionFactory,1,1,1
freemind.controller.filter.condition.DisjunctConditions,freemind.controller.filter.condition.JCondition,3,2,2
