com.corendal.netapps.wiki.writedatafactories.ContentFactory,0.2787115428925311,1.4395950596059412E-4,6.911624242452328E-5,1.1474090740378178E-4,2.204959663711658E-5,1.6071146572862565E-4,1.245425745896529E-4,6.159200693867806E-5,1.29563740082048E-4,7.649403275330154E-5,5.519635025812491E-5,3.887606540796426E-5,2.1593802023240168E-4,7.064812274683958E-5,2.7269653080995634E-5,6.598011300259762E-5,7.7550681085622E-5,5.345657855920891E-5,6.983485714773332E-5,7.368205441827145E-5,5.095483951764281E-4,0.06930025931472217,1.3256977735229974E-4,4.40317334293154E-5,7.361143593960138E-5,3.161059135457504E-4,0.17684806377619058,3.5573717559742046E-4,4.366335335317937E-5,7.982210897217695E-5,1.1458739579882355E-5,4.5557451201573367E-4,3.0861592182088734E-5,3.512272916732384E-4,5.9541181058211114E-6,0.11543517688743841,2.5135091398090457E-5,5.595904057535371E-5,3.447522012749492E-4,7.329470999614908E-5,1.2606947543452086E-4,3.2059028767619937E-4,2.7216558331835656E-4,5.915791001530462E-5,1.4493858971834345E-5,0.35373861097276005,3.7970945452125766E-5,4.073030238482087E-4,1.5470767994999927E-5,1.5261454502019193E-4
com.corendal.netapps.wiki.blocks.AbstractMyContentApprovalsEntryBlock,0.02760444867114682,0.018126394432978084,3.0176782008099E-6,5.0096926983791794E-6,9.627055056000742E-7,7.01680921498426E-6,5.43764243003158E-6,2.6891632149411203E-6,5.656871096370121E-6,0.23824921778116448,2.409923009343347E-6,1.6973644833627218E-6,0.058396446035267564,3.084561493256703E-6,0.1721422263992257,2.8807519290757506E-6,3.385933487712404E-6,2.3339629897294617E-6,3.0490535752362527E-6,3.2170257179666135E-6,0.01780679880279515,5.6943745177665105E-6,5.788117426075717E-6,1.9224656528256586E-6,0.017116650248193373,0.002027146920311523,3.5235912659878746E-6,0.02014898628697916,1.9063818426187837E-6,3.4851061015224477E-6,5.002990241654052E-7,1.9890798827146593E-5,1.34744527050751E-6,0.14128507382002045,2.599622285977858E-7,0.13087409562083738,1.0974210218417436E-6,2.4432227644158756E-6,0.006055088538837386,3.2001139071123066E-6,5.50430831395008E-6,1.3997264442845097E-5,1.1882997671457686E-5,0.14865458844604762,6.328151058368125E-7,8.902047424452442E-6,1.6578461203262102E-6,0.0013600135201040282,6.754678450478679E-7,6.663290269821562E-6
com.corendal.netapps.wiki.blocks.DefaultArticleAccessGroupNewBlock,0.03277434607664657,1.4395950596059418E-4,6.911624242452329E-5,1.1474090740378181E-4,2.2049596637116586E-5,1.6071146572862568E-4,1.2454257458965293E-4,6.159200693867807E-5,1.2956374008204802E-4,7.649403275330155E-5,5.519635025812492E-5,3.887606540796427E-5,2.1593802023240174E-4,7.06481227468396E-5,2.726965308099564E-5,6.598011300259764E-5,7.755068108562201E-5,5.345657855920892E-5,6.983485714773333E-5,7.368205441827146E-5,0.06967938499964396,1.304227102546417E-4,1.3256977735229977E-4,4.4031733429315415E-5,7.361143593960139E-5,3.161059135457505E-4,8.070356477360279E-5,3.557371755974205E-4,4.3663353353179384E-5,7.982210897217698E-5,1.1458739579882358E-5,0.7459527023601658,3.086159218208874E-5,3.512272916732385E-4,5.954118105821113E-6,1.5211587999253625E-4,2.5135091398090464E-5,5.595904057535372E-5,3.4475220127494927E-4,7.329470999614909E-5,1.2606947543452088E-4,3.205902876761994E-4,2.721655833183566E-4,5.915791001530463E-5,1.4493858971834348E-5,2.0389054992607473E-4,3.797094545212577E-5,4.073030238482088E-4,1.547076799499993E-5,0.14617782515445166
com.corendal.netapps.wiki.writedatabeans.AbstractContent,0.019152035584957358,3.7657399650292652E-6,1.8079653343762026E-6,3.0014302824324596E-6,5.767805794769352E-7,4.203943222050073E-6,3.2578255069051965E-6,1.6111439151425561E-6,0.012668960050371315,2.000955993168069E-6,1.443844230388442E-6,1.0169328674268714E-6,5.648577545001024E-6,0.0703661307010449,7.133285277298605E-7,1.7259294325380685E-6,2.0285961467477142E-6,1.398334711771254E-6,1.8267630939586178E-6,0.07177349571691012,0.010869532545076119,3.4116400238812638E-6,3.4678037091016315E-6,1.1517965222086526E-6,1.9255520804359146E-6,0.007848860299023196,2.111070312171483E-6,2.1034629730709903E-4,1.142160315375561E-6,2.088012902265223E-6,2.9974146755294653E-7,1.1917067480184017E-5,0.4034897081654069,9.187518672264315E-6,1.5574977392415035E-7,3.979097071646586E-6,6.574919632494542E-7,1.4637949338127474E-6,9.018141134273253E-6,0.40349081814481763,3.297766679916238E-6,8.386105875029571E-6,7.119396578701677E-6,1.5474720096164896E-6,3.7913511590318123E-7,5.333435866045434E-6,9.932564428093853E-7,1.065436606320608E-5,4.0468942248533445E-7,3.992141314965394E-6
com.corendal.netapps.wiki.blocks.DefaultArticleWhatsRelatedViewBlock,0.008479511432379145,1.2561635174154642E-4,6.030953052749055E-5,0.08057518181843089,1.9240062463714115E-5,1.4023379611619784E-4,1.0867350337208018E-4,5.3744024449448866E-5,1.1305487774841255E-4,6.674725132148156E-5,4.8163294966934185E-5,3.392252198997509E-5,1.8842344673863725E-4,6.164622042587566E-5,2.379498533587601E-5,5.757300309956605E-5,6.76692627419446E-5,4.664520297139176E-5,6.093658019145728E-5,6.429357202280825E-5,0.060800918125169315,1.138043989322763E-4,1.1567788921659239E-4,3.842126073814754E-5,6.423195166924505E-5,2.758280626109893E-4,7.042040962666639E-5,3.104095549593077E-4,3.809981922645502E-5,6.965126790686332E-5,9.998680198133554E-6,3.9752573311495397E-4,2.6929243699339926E-5,3.0647431524343465E-4,5.195451243742572E-6,1.3273345000119527E-4,2.1932407040787665E-5,4.882880416356278E-5,3.0082427339588584E-4,6.395558258022312E-5,1.1000584827229049E-4,2.79741042961626E-4,2.3748655858419102E-4,5.162007734877467E-5,1.264706817760739E-5,1.7791105120423147E-4,3.313273137502241E-5,0.8453435461260183,1.3499500579723644E-5,1.3316857570614424E-4
com.corendal.netapps.wiki.blocks.AbstractArticleHierarchyBlock,0.054033886724453445,0.12563541643931075,1.506080716022362E-5,2.5002671140355346E-5,4.804727677072045E-6,3.501990717187651E-5,2.7138508016850805E-5,1.3421235104434043E-5,2.823264743398005E-5,1.6668468015508584E-5,0.04020532258678922,8.471307231393205E-6,4.705407538368648E-5,1.5394612258962044E-5,5.942206520089274E-6,1.4377427410453438E-5,1.6898717465001282E-5,1.1648480775047617E-5,1.5217397237882758E-5,1.605572256007005E-5,0.11064259463226196,2.841982173154035E-5,2.888767939254097E-5,9.59475548505797E-6,1.604033440741751E-5,6.888120706674402E-5,1.7585748060959214E-5,7.751707577630673E-5,9.514483452121402E-6,1.7393674021922275E-5,2.496922012221504E-6,9.92721773044112E-5,6.724909691372147E-6,7.653434740864017E-5,1.2974348930917914E-6,0.11223942875772978,5.477073857344421E-6,1.219378093212862E-5,0.4288036033924464,1.5971318092443732E-5,2.747122806022485E-5,6.985837671086553E-5,5.930636883918845E-5,1.2890832074896464E-5,3.15829112412544E-6,4.442886572692232E-5,8.274076643711301E-6,0.12736752105686278,3.3711649421291646E-6,3.325554387457327E-5
com.corendal.netapps.wiki.managers.DefaultContentHistoryManager,0.002238660150417405,1.585852614578124E-4,7.613819804907403E-5,1.2639816092114268E-4,2.428975443062157E-5,1.7703915862852946E-4,1.3719564138637376E-4,6.784952795514126E-5,1.4272693879616331E-4,8.42655446974467E-5,0.16938799787450232,4.282573044436964E-5,2.3787652763000963E-4,7.782571176909961E-5,3.004014937990472E-5,7.268344943054406E-5,8.542954460792061E-5,5.8887570021063764E-5,7.692982138097747E-5,8.116787972215485E-5,5.613166350861313E-4,1.436731771740758E-4,1.4603837837963408E-4,4.8505195344585794E-5,8.109008666619151E-5,3.482211099122237E-4,8.890274966421865E-5,3.9187876219735684E-4,4.8099389209728176E-5,8.793174120041578E-5,1.2622905310261646E-5,0.8217387490293966,3.39970162619244E-5,3.86910690679686E-4,6.559034571991378E-6,1.6757029304549588E-4,2.7688724093171622E-5,6.164427295964704E-5,3.7977775494943454E-4,8.074118253361827E-5,1.388776697323853E-4,3.531610799350894E-4,2.998166039981696E-4,6.516813575091615E-5,1.5966381651866593E-5,2.2460507872022333E-4,4.182865363523817E-5,4.4868351067561E-4,1.7042541033113825E-5,1.681196206030126E-4
com.corendal.netapps.wiki.writestandardbeans.DefaultStandardContent,0.010187512945732191,1.509188612773171E-4,7.245749096507249E-5,1.2028776406085245E-4,2.311552817504585E-5,1.6848065183421707E-4,1.305632678592319E-4,6.456951549635301E-5,1.3582716879679592E-4,8.019194175894225E-5,5.786467709815819E-5,4.0755429682555783E-5,2.2637699332528208E-4,7.406342613631701E-5,2.8587934940106528E-5,6.916975336124333E-5,0.008138374784285307,5.6040800571694026E-5,7.321084528509676E-5,7.724402549993958E-5,5.341812133389842E-4,1.3672766369259324E-4,1.389785252755251E-4,4.616033533094817E-5,7.716999315094735E-5,3.313872480807853E-4,0.008141680086097471,3.729343824635484E-4,4.577414685915028E-5,8.368090533828577E-5,1.2012683132870282E-5,4.775981003936212E-4,3.235351718003744E-5,3.68206479698192E-4,6.2419547666907665E-6,1.5946953441862063E-4,2.6350183314323485E-5,5.866423773443124E-5,3.6141836756167924E-4,7.683795589919485E-5,1.3216398283288512E-4,0.9671851019947448,2.8532273460653946E-4,6.201774836251264E-5,1.5194527634333635E-5,2.1374711877986057E-4,3.980655400989328E-5,4.26993050190139E-4,1.6218662833769808E-5,1.599923061357813E-4
com.corendal.netapps.wiki.blocks.DefaultArticleRemoveRelatedContentPagesBlock,0.0016723212288597244,1.1846617239812891E-4,5.687666567024564E-5,9.442180304046703E-5,1.8144903312163853E-5,1.3225158059777478E-4,1.0248772398735009E-4,5.068487324721348E-5,1.0661970716478913E-4,6.294794644586553E-5,4.5421803178571744E-5,3.19916259509913E-5,1.776982392476722E-4,5.813727015166487E-5,2.244055647158643E-5,5.429590348798039E-5,6.38174762672247E-5,4.3990122146868396E-5,5.746802318512164E-5,6.063393245981682E-5,0.0573400831079745,1.073265650264658E-4,0.12659969125121082,3.623429302996899E-5,6.057581958416613E-5,2.6012771716811436E-4,6.64120257555636E-5,2.927408043778865E-4,3.593114821631901E-5,6.5686664173942E-5,9.429547632006919E-6,0.500012759716489,2.5396410438674603E-5,2.8902956153294406E-4,4.899722163509664E-6,1.2517815995160222E-4,2.0683997565426363E-5,4.604943107993411E-5,2.83701124412389E-4,6.031518163622645E-5,1.0374423079123206E-4,2.6381796766800764E-4,2.239686410361496E-4,4.8681822848881016E-5,1.1927187331008874E-5,1.6778421735139432E-4,3.124679082521155E-5,0.31023713971886524,1.2731098625253664E-5,1.2558851796680233E-4
com.corendal.netapps.wiki.readstandardfactories.AbstractStandardContentSubscriptionTypeFactory,0.15242420897732556,9.132079947497991E-5,4.384393008851877E-5,7.278596384921041E-5,1.3987174932049928E-5,1.0194741526239509E-4,7.900365734314642E-5,3.907092676775519E-5,8.218883670314792E-5,4.852403583552813E-5,3.5013838093142186E-5,2.4661055550362182E-5,1.3698041343699209E-4,4.481567929535619E-5,1.7298520887141233E-5,4.185452449729889E-5,4.919432134274446E-5,3.391021286611173E-5,4.429978377181771E-5,4.674025568188158E-5,3.232323319548044E-4,0.2633502992583895,8.409571825945251E-5,2.793155667076927E-5,4.6695458807324204E-5,2.0052197700420388E-4,5.119435501274636E-5,0.11723346899575188,2.7697874547182346E-5,5.063520299321874E-5,7.26885836699723E-6,2.8899396660258544E-4,1.957706962338829E-5,2.2280124441252086E-4,3.7769984132959784E-6,9.649480026390873E-5,1.5944460395540788E-5,3.5497651156103276E-5,2.1869376691112963E-4,4.6494543513974643E-5,7.997224781545972E-5,0.35610211264134817,0.10742980473044786,3.752685591561642E-5,9.194188184751257E-6,1.293380933784194E-4,2.408689216020332E-5,2.583729189552556E-4,9.813891013088432E-6,9.681112872510946E-5
