org.apache.solr.client.solrj.beans.BindingException,4.268102220480297E-5,8.046152805460826E-5,1.3107639710231963E-4,1.714262903567746E-4,9.792765626157452E-5,9.550743073570674E-5,8.093198683405416E-5,4.048501405029683E-4,2.6187254541454305E-5,8.026218467316113E-5,8.248675847635724E-5,0.06462202661829412,1.2290364030476675E-4,1.2397532762257947E-4,1.3241343335226378E-4,3.4391776278819474E-5,2.506069981676589E-4,1.3612116942520567E-4,1.7054829917429335E-4,8.206438649912985E-5,1.3475486855942287E-4,1.385404145941919E-4,1.6792312211402386E-4,1.2323023070732832E-4,0.1160986190020509,1.0396832300665524E-4,0.0011813075400005332,6.763090601304096E-4,3.0245480590682524E-5,8.521058002866044E-5,1.7297629748611276E-4,4.110594739622442E-4,0.4442027031040698,1.8204089233669803E-4,4.404358360706482E-5,1.0975912538700109E-4,1.6362260763101588E-4,0.363381503208847,1.976172284121692E-4,4.1236114029253274E-5,1.3650124104048984E-4,3.659019046301986E-4,1.0211060336064574E-4,7.928883653711964E-5,5.959555892012042E-5,8.198991380791493E-5,8.879514081825291E-5,1.117292634681126E-4,5.017941779758196E-4,1.9931141747699612E-4,3.871349760271584E-5,7.926104999330968E-5,9.918426752329572E-5,1.6832750655919004E-4,1.3200528563098746E-4,2.457922085489239E-4,6.098485682307326E-4,1.2650406882632202E-4,2.2570406767172992E-4,2.083855909445837E-4,2.845441093318673E-4,3.1808352003807747E-4,9.076925797372357E-4,1.2852962516150105E-4,8.488543975045529E-5
org.apache.solr.client.solrj.beans.DocumentObjectBinder,2.753693742353478E-6,5.191216021982723E-6,8.39996350502703E-4,1.1060079600839535E-5,6.318095498202349E-6,6.161947413142748E-6,5.221569076574037E-6,2.612011711304553E-5,1.6895490134747888E-6,5.178354787792115E-6,5.3218798170632104E-6,1.1585410213034028E-5,7.929495774391594E-6,7.998638885506873E-6,8.543048502353724E-6,2.2188882607584014E-6,1.616865967578945E-5,8.782264179367416E-6,1.1003433374949284E-5,5.294629226272402E-6,8.69411319445837E-6,8.938349013772028E-6,1.083406222894565E-5,7.950566730554057E-6,0.6752167200889905,6.707827171819567E-6,0.09154556772547802,4.363410083858061E-5,1.9513775990975128E-6,5.497615307367863E-6,1.1160082944531279E-5,0.0025211394254972008,0.021175209249624696,1.1744912379900736E-5,2.8416034645943527E-6,7.081438098977014E-6,0.0033367148612450212,0.03758081661077475,1.2749866267228038E-5,2.6604711718584623E-6,8.806785635850631E-6,2.360725524005871E-5,6.587970835208964E-6,5.115556322973546E-6,3.844985644507976E-6,5.289824397962744E-6,5.728883962744062E-6,0.00665952506657565,8.639143163956484E-4,1.2859171939519376E-5,2.497717031744814E-6,5.1137635910318415E-6,6.39916953038856E-6,1.0860152300331847E-5,8.516715631958977E-6,1.5858019129735068E-5,0.13807491397543964,8.397013530750129E-4,1.4561972667595291E-5,1.3444619367999991E-5,1.8358213857458478E-5,2.0522109205155214E-5,0.020847051622603502,8.29247300629166E-6,5.476637910313399E-6
org.apache.solr.client.solrj.beans.Field,2.9676514813129614E-5,5.594565466922957E-5,9.113864756081012E-5,1.1919430656373063E-4,6.809001733174626E-5,6.640721183742408E-5,5.6272769068463006E-5,2.814960975883546E-4,1.8208243551093087E-5,5.580704934754753E-5,5.735381636513832E-5,1.2485578643521995E-4,8.545605315145245E-5,8.62012073890783E-5,9.206830139821735E-5,2.3912924420853556E-5,1.742493949116233E-4,9.464632504450794E-5,1.1858383106462768E-4,5.706013717023308E-5,9.369632324539374E-5,9.63284488875009E-5,1.1675852084730563E-4,8.568313451967596E-5,0.28683870533391487,7.229014954229568E-5,8.213742056473637E-4,4.7024402894819376E-4,2.102996616324264E-5,5.924771502242379E-5,1.2027204104988089E-4,2.8581350534629546E-4,0.5777029736068408,1.2657473881723052E-4,3.0623916528205504E-5,7.63165487179204E-5,1.1376833281603813E-4,0.0734327851230768,1.3740511129659415E-4,2.8671856614702322E-5,9.491059240124806E-5,2.5441502410147247E-4,7.099845965893484E-5,5.513027126479774E-5,4.143735074111393E-5,0.017979986380103598,6.17400937396077E-5,7.768640419297128E-5,0.00931039120780309,1.3858309683399114E-4,2.691785776737486E-5,5.511095102042718E-5,6.896375092097174E-5,1.1703969314256109E-4,9.178451246180713E-5,1.709016265578838E-4,0.027308500462697834,8.795946485140759E-5,1.569341539081028E-4,1.4489245470352847E-4,1.978461864164463E-4,2.2116645306494468E-4,6.311271590235865E-4,8.936785315797924E-5,5.902164193925817E-5
org.apache.solr.client.solrj.beans.package-info,4.625821380144058E-5,8.7205188050108E-5,1.4206220208098268E-4,1.8579390981922518E-4,1.0613519138986628E-4,1.0351212136857946E-4,8.771507702839786E-5,4.3878153309135395E-4,2.8382066709616455E-5,8.698913725557372E-5,8.940015754725148E-5,1.9461873133135366E-4,1.3320446832113298E-4,1.3436597614158285E-4,1.4351129831896434E-4,3.727422769968046E-5,2.716109292263449E-4,1.4752978801582453E-4,1.8484233223891068E-4,8.894238563324791E-5,1.46048974429327E-4,1.5015179551433456E-4,1.8199713323833664E-4,1.3355843099322409E-4,0.042016874258682724,1.126821398780342E-4,0.0012803155577761482,7.329920297889042E-4,3.2780421728832684E-5,9.235226865459122E-5,1.8747382650066339E-4,4.4551128462695097E-4,0.7747751223230148,1.9729814524846098E-4,4.7734974511645093E-5,1.1895828231217171E-4,1.7733618305170338E-4,0.14240063060923902,2.1417996876629494E-4,4.469220465134797E-5,1.4794171428027312E-4,3.965689587639103E-4,1.1066872060808583E-4,8.593421064289352E-5,6.459039553727122E-5,8.886167121980069E-5,9.623725947307659E-5,1.2109354205682143E-4,5.438506664095662E-4,2.1601615159258178E-4,4.195816211980188E-5,8.590409524691736E-5,1.0749712204211425E-4,1.824354100451271E-4,1.4306894282750551E-4,2.663926013586647E-4,6.609613359387881E-4,1.3710665678156225E-4,2.446208286229562E-4,2.2585085176262106E-4,3.0839238531482036E-4,3.447428087835349E-4,0.028921177903742018,1.3930197950766675E-4,9.199987764501084E-5
org.apache.solr.client.solrj.impl.BinaryRequestWriter,1.1595563391069835E-5,2.1859756418733624E-5,3.5610784211769707E-5,4.657302740289652E-5,2.660494728713881E-5,0.003527487766456131,2.1987570475617586E-5,0.0141161509079267,7.114543054204168E-6,2.180559888696063E-5,2.2409970226271504E-5,4.8785148642553535E-5,0.0035349307579385916,3.368156843756427E-5,3.5974029696331716E-5,9.34354430545167E-6,6.808481107961377E-5,3.6981345980015196E-5,4.6334495102418584E-5,2.2295220372974866E-5,3.6610149896087394E-5,3.7638605559715756E-5,4.562128802717398E-5,3.3479140799542214E-5,2.77642196436255E-5,2.8246073261835563E-5,3.209371696557796E-4,1.8373938049249746E-4,8.217080317330479E-6,2.314997699846497E-5,4.6994132732534766E-5,1.1167647684156553E-4,0.2887547529143933,4.945679831022327E-5,1.1965743539013301E-5,2.9819316183812775E-5,4.445292593728193E-5,6.802147639467962E-4,5.368857119272486E-5,1.120301130402127E-5,3.708460368755149E-5,9.940808609722574E-5,2.7741368716223373E-5,2.1541160046698302E-5,1.6190898099125876E-5,2.2274987661402438E-5,2.4123829069425575E-5,0.05605500008399249,1.3632724568001604E-4,5.4148847814109225E-5,1.0517667861567888E-5,2.1533611009362198E-5,2.694634294240924E-5,4.573115103480737E-5,3.5863144283319096E-5,6.677673092232963E-5,1.6568342009102267E-4,3.436857585708917E-5,6.131919267892665E-5,0.4202414555267066,0.21016972553764482,8.641680610548035E-5,2.4660156444806066E-4,3.491887820866005E-5,2.3061643015065352E-5
org.apache.solr.client.solrj.impl.BinaryResponseParser,1.80379431199051E-5,3.400481973991589E-5,5.539578185237727E-5,7.244853836616566E-5,4.138639147478342E-5,4.036355068705663E-5,3.4203646015987365E-5,0.29430701130211634,1.10673124373313E-5,3.392057282196208E-5,3.4860726868309325E-5,7.58896921721116E-5,5.19417942337188E-5,5.239471297564279E-5,5.596084291651995E-5,1.4534724621474445E-5,1.0591205516839052E-4,5.752781411197132E-5,7.207747989119801E-5,3.468222313744479E-5,5.695038517450566E-5,0.0436342410089699,7.096802205615365E-5,5.207981855461357E-5,4.318974402623336E-5,4.393931072379351E-5,4.992466701335651E-4,2.8582315342803595E-4,1.2782408441650012E-5,3.601187404546592E-5,7.31036056300257E-5,1.737228170086959E-4,0.3947144091703883,7.693450371712544E-5,1.861379167745468E-5,4.638663177093411E-5,6.915052960579485E-5,0.03373990339991526,8.351740753788391E-5,1.7427292996321172E-5,5.768844077515406E-5,1.5463823034776662E-4,4.3154197350766595E-5,3.350921439128685E-5,2.5186400101708802E-5,3.465074933249056E-5,3.752678864433031E-5,0.05996379406219597,2.1206930791851578E-4,8.423340927371569E-5,1.6361179551407008E-5,3.3497471183864645E-5,4.191746316172649E-5,7.113892385849289E-5,5.578835067053825E-5,1.0387721868157184E-4,2.5773548095255375E-4,5.346341488674499E-5,9.538752645281613E-5,8.806835549602237E-5,0.16897605635577945,1.344291243610463E-4,3.8361094176928386E-4,5.431945975335579E-5,3.5874462579168034E-5
org.apache.solr.client.solrj.impl.CloudSolrClient,5.790870669279315E-7,0.527054218177111,1.7784167862062452E-6,2.3258755894058557E-6,5.259336316589674E-4,1.2958245861398131E-6,1.0980680512171144E-6,0.07152663715958403,3.5530312162016153E-7,1.088980317401548E-6,0.05998095406226814,0.01871334694524873,1.6675305534468614E-6,1.6820709799286382E-6,1.7965574107826955E-6,4.6662033435323897E-7,3.4001826578603383E-6,0.022210123925067004,2.3139631910520406E-6,1.1134322099641152E-6,5.264332954732586E-4,1.8796869942187581E-6,2.278345344864962E-6,1.6719616628377915E-6,1.3865562178162144E-6,1.4106201799582155E-6,0.0839528229249346,9.176018045875968E-6,4.1036427288550403E-7,1.1561190972242445E-6,2.3469057577541862E-6,0.014169911356928426,8.13251745549466E-5,0.07344716568744968,5.975740113633023E-7,1.489188559822754E-6,0.002625244846703654,0.01629672426591879,2.681228688162775E-6,5.594828589184732E-7,1.8520199194588324E-6,4.9644795225124944E-6,1.3854150333752694E-6,1.0757741361040295E-6,8.0857991758922E-7,1.1124217802674004E-6,1.204753658596966E-6,1.5159189759163381E-6,6.808237097302463E-6,2.704215086465616E-6,5.252565336815066E-7,1.0753971341644376E-6,1.3457111287038761E-6,2.283831947344605E-6,0.03322677245090608,3.3348566123685192E-6,0.0038553774092533652,1.7163804048451365E-6,3.0623049727946128E-6,0.028681232356337873,3.860634192263305E-6,4.315689811108462E-6,0.043029922917801645,1.7438627240690684E-6,1.151707662813361E-6
org.apache.solr.client.solrj.impl.ConcurrentUpdateSolrClient,1.7153114345352493E-6,3.2336755771682774E-6,5.267841095005232E-6,6.88946657879823E-6,3.935623372296212E-6,3.838356711278709E-6,3.252582887306933E-6,1.6270558655921716E-5,1.052441924621638E-6,3.2256641481084387E-6,3.315067744472175E-6,0.015028542333506133,4.93938543808002E-6,0.29576970437623096,5.321575364932329E-6,0.024346289232453144,0.2362074678069437,0.04040765676770872,6.854180912313848E-6,3.298092999146514E-6,5.415675514755157E-6,5.56781316432317E-6,0.07925719080328544,4.952510809099374E-6,4.107112506696846E-6,4.178392270621421E-6,0.04407549907806718,2.7180245556324403E-5,1.2155383357799122E-6,3.4245356534617922E-6,6.951759954524029E-6,0.04456252025528643,0.04116105589494407,7.316057771057779E-6,1.7700715371012355E-6,4.4111193475521935E-6,6.575843672890584E-6,1.0062298166867983E-4,0.0020798490402228393,1.6572418901021042E-6,5.4858606352369895E-6,1.4705264506522925E-5,4.103732208927719E-6,3.186546172453496E-6,2.395091269667346E-6,3.295100009470948E-6,3.5685958889610905E-6,4.490297403830415E-6,2.016665128437996E-5,0.017619219505756924,1.5558602319819484E-6,3.1854294565488313E-6,3.986125435148718E-6,6.7649292784579585E-6,5.305172279506554E-6,9.87816514376259E-6,2.4509258878607846E-5,5.084083383284237E-6,9.070841045950138E-6,0.11758909615120261,0.041449575242411545,1.2783487153621587E-5,3.6479338606160886E-5,5.165488648752245E-6,3.411468561620433E-6
org.apache.solr.client.solrj.impl.DelegationTokenHttpSolrClient,7.690776554449026E-6,1.4498519518304504E-5,2.3618911394365088E-5,3.0889637281079255E-5,1.7645775192420496E-5,1.720967003913932E-5,1.458329240245511E-5,7.295073566197865E-5,4.718732421318195E-6,1.4462599445983799E-5,1.4863449734132166E-5,3.235683034378591E-5,2.214624642251349E-5,2.233935584847768E-5,2.3859834561438663E-5,6.1971211795681035E-6,0.7292795148008667,2.4527938748893145E-5,3.073143033915461E-5,1.4787341704569765E-5,2.4281742333669907E-5,2.4963867249757622E-5,0.04880070905122184,2.220509538350782E-5,1.8414664495923855E-5,1.873425470336995E-5,0.048983312764045946,1.2186544732349674E-4,5.449992080524447E-6,1.5354260446969288E-5,3.1168936085881576E-5,7.406960755680364E-5,0.10558817712941736,3.280230309424286E-5,7.93629914845413E-6,1.9777710667580665E-5,2.9483476485359834E-5,0.06547842110690012,3.5609033441951625E-5,7.430415734913668E-6,2.459642459381534E-5,6.593257714997986E-5,1.8399508580615153E-5,1.4287209948795462E-5,1.0738639882916635E-5,1.4773922325230766E-5,1.6000169440111745E-5,2.0132713687202218E-5,9.041927066829187E-5,3.591431267064612E-5,6.975860565733609E-6,1.4282203037324658E-5,1.7872206424159237E-5,3.0331261390656273E-5,2.3786289628271845E-5,4.4289776981058034E-5,1.0988980179076939E-4,2.279501465319637E-5,4.0670055734939256E-5,3.754940566866885E-5,5.12725574906649E-5,5.731608925688232E-5,1.6355889456895242E-4,2.3160003596000032E-5,1.5295672786708287E-5
org.apache.solr.client.solrj.impl.HttpClientConfigurer,9.418851214060286E-6,1.7756256107591773E-5,2.8925949244085843E-5,3.7830366744755694E-5,2.1610682603698607E-5,2.10765870512717E-5,1.7860076986686152E-5,8.934235968134222E-5,5.779005316393904E-6,1.7712264995069944E-5,1.8203184110513305E-5,3.9627229917427265E-5,2.7122384654759117E-5,2.735888469325485E-5,2.9221006505029602E-5,7.589579795045209E-6,5.530397134391581E-5,3.0039229982538396E-5,3.76366115840811E-5,1.8109975030576005E-5,2.9737714603954004E-5,3.05731091897344E-5,0.6712761161138913,2.7194456649541877E-5,2.255233705153081E-5,2.2943737398699147E-5,2.606910374339746E-4,1.4924793463293496E-4,6.674574948425887E-6,1.8804277257057192E-5,3.817242243550075E-5,9.071263585961108E-5,0.1918863850815798,4.0172797913944465E-5,9.719541367551538E-6,2.422165210675799E-5,3.610824944955693E-5,0.009085225158416857,0.031330176486178175,9.099988768400529E-6,3.0123104215397003E-5,8.074726003786504E-5,2.2533775686459952E-5,1.7497466454658555E-5,1.3151552457996449E-5,1.8093540391435966E-5,1.959531840370355E-5,2.4656422327773348E-5,1.1073597721621743E-4,4.398405871047829E-5,8.54329758425577E-6,1.7491334518065208E-5,2.18879916721476E-5,3.7146526901512546E-5,2.913093643497334E-5,0.0939139403469227,1.345814282448599E-4,2.7916927493697305E-5,4.9808390755200564E-5,4.598654799884784E-5,6.279321560701906E-5,7.019469530291785E-5,2.0030966727149977E-4,2.8363927419219277E-5,1.8732525275827283E-5
