From Class,To Class,References,From Entities,To Entities
weka.associations.AbstractAssociator,java.io.PrintStream,2,1,1
weka.associations.AbstractAssociator,java.io.Serializable,1,1,1
weka.associations.AbstractAssociator,java.lang.Class,4,4,1
weka.associations.AbstractAssociator,java.lang.Cloneable,1,1,1
weka.associations.AbstractAssociator,java.lang.Exception,11,9,2
weka.associations.AbstractAssociator,java.lang.IllegalArgumentException,2,1,2
weka.associations.AbstractAssociator,java.lang.Object,2,2,1
weka.associations.AbstractAssociator,java.lang.Override,5,1,1
weka.associations.AbstractAssociator,java.lang.String,13,11,2
weka.associations.AbstractAssociator,java.lang.System,2,1,2
weka.associations.AbstractAssociator,java.lang.Throwable,5,1,2
weka.associations.AbstractAssociator,java.util.Enumeration,1,1,1
weka.associations.AbstractAssociator,java.util.Vector,6,4,4
weka.associations.AbstractAssociator,weka.associations.Associator,14,9,1
weka.associations.AbstractAssociator,weka.associations.AssociatorEvaluation,1,1,1
weka.associations.AbstractAssociator,weka.core.Capabilities,5,2,3
weka.associations.AbstractAssociator,weka.core.CapabilitiesHandler,1,1,1
weka.associations.AbstractAssociator,weka.core.CapabilitiesIgnorer,1,1,1
weka.associations.AbstractAssociator,weka.core.CommandlineRunnable,7,2,3
weka.associations.AbstractAssociator,weka.core.Option,5,4,4
weka.associations.AbstractAssociator,weka.core.OptionHandler,1,1,1
weka.associations.AbstractAssociator,weka.core.RevisionHandler,1,1,1
weka.associations.AbstractAssociator,weka.core.RevisionUtils,1,1,1
weka.associations.AbstractAssociator,weka.core.SerializedObject,7,3,3
weka.associations.AbstractAssociator,weka.core.Utils,1,1,1
weka.associations.Apriori,java.io.PrintStream,3,2,1
weka.associations.Apriori,java.lang.Double,29,3,3
weka.associations.Apriori,java.lang.Exception,15,11,2
weka.associations.Apriori,java.lang.Integer,8,5,3
weka.associations.Apriori,java.lang.Math,9,3,3
weka.associations.Apriori,java.lang.Object,34,22,1
weka.associations.Apriori,java.lang.Override,16,1,1
weka.associations.Apriori,java.lang.String,98,78,5
weka.associations.Apriori,java.lang.StringBuffer,63,4,6
weka.associations.Apriori,java.lang.SuppressWarnings,2,2,1
weka.associations.Apriori,java.lang.System,3,2,2
weka.associations.Apriori,java.lang.Throwable,2,1,1
weka.associations.Apriori,java.util.ArrayList,194,26,6
weka.associations.Apriori,java.util.Enumeration,10,7,3
weka.associations.Apriori,java.util.Hashtable,4,4,1
weka.associations.Apriori,java.util.List,6,4,2
weka.associations.Apriori,java.util.Vector,18,2,4
weka.associations.Apriori,weka.associations.AbstractAssociator,3,3,3
weka.associations.Apriori,weka.associations.AprioriItemSet,16,9,6
weka.associations.Apriori,weka.associations.AssociationRule,2,2,1
weka.associations.Apriori,weka.associations.AssociationRules,3,1,2
weka.associations.Apriori,weka.associations.AssociationRulesProducer,1,1,1
weka.associations.Apriori,weka.associations.CARuleMiner,1,1,1
weka.associations.Apriori,weka.associations.DefaultAssociationRule,6,3,3
weka.associations.Apriori,weka.associations.DefaultAssociationRule.METRIC_TYPE,9,2,5
weka.associations.Apriori,weka.associations.Item,6,5,1
weka.associations.Apriori,weka.associations.ItemSet,32,8,13
weka.associations.Apriori,weka.associations.LabeledItemSet,17,5,11
weka.associations.Apriori,weka.associations.NominalItem,4,1,2
weka.associations.Apriori,weka.core.AttributeStats,3,2,3
weka.associations.Apriori,weka.core.Capabilities,9,3,4
weka.associations.Apriori,weka.core.Capabilities.Capability,5,1,5
weka.associations.Apriori,weka.core.Instances,37,16,7
weka.associations.Apriori,weka.core.Option,31,2,2
weka.associations.Apriori,weka.core.OptionHandler,1,1,1
weka.associations.Apriori,weka.core.RevisionUtils,1,1,1
weka.associations.Apriori,weka.core.SelectedTag,8,4,4
weka.associations.Apriori,weka.core.Tag,11,4,4
weka.associations.Apriori,weka.core.TechnicalInformation,19,4,5
weka.associations.Apriori,weka.core.TechnicalInformation.Field,12,1,6
weka.associations.Apriori,weka.core.TechnicalInformation.Type,2,1,1
weka.associations.Apriori,weka.core.TechnicalInformationHandler,1,1,1
weka.associations.Apriori,weka.core.Utils,29,4,7
weka.associations.Apriori,weka.core.WekaEnumeration,6,3,2
weka.associations.Apriori,weka.filters.Filter,1,1,1
weka.associations.Apriori,weka.filters.unsupervised.attribute.Remove,6,2,5
weka.associations.AprioriItemSet,java.io.PrintStream,2,1,1
weka.associations.AprioriItemSet,java.io.Serializable,1,1,1
weka.associations.AprioriItemSet,java.lang.Double,32,3,2
weka.associations.AprioriItemSet,java.lang.Exception,6,2,2
weka.associations.AprioriItemSet,java.lang.Integer,8,8,1
weka.associations.AprioriItemSet,java.lang.Math,1,1,1
weka.associations.AprioriItemSet,java.lang.Object,38,18,1
weka.associations.AprioriItemSet,java.lang.Override,2,1,1
weka.associations.AprioriItemSet,java.lang.String,2,2,1
weka.associations.AprioriItemSet,java.lang.SuppressWarnings,3,3,1
weka.associations.AprioriItemSet,java.lang.System,2,1,1
weka.associations.AprioriItemSet,java.util.ArrayList,137,35,5
weka.associations.AprioriItemSet,java.util.Enumeration,3,2,3
weka.associations.AprioriItemSet,java.util.Hashtable,15,12,2
weka.associations.AprioriItemSet,weka.associations.ItemSet,117,23,8
weka.associations.AprioriItemSet,weka.core.Attribute,2,1,2
weka.associations.AprioriItemSet,weka.core.ContingencyTables,1,1,1
weka.associations.AprioriItemSet,weka.core.Instances,8,3,4
weka.associations.AprioriItemSet,weka.core.RevisionHandler,1,1,1
weka.associations.AprioriItemSet,weka.core.RevisionUtils,1,1,1
weka.associations.AprioriItemSet,weka.core.WekaEnumeration,2,1,2
weka.associations.AssociationRule,java.lang.Comparable,1,1,1
weka.associations.AssociationRule,java.lang.Double,1,1,1
weka.associations.AssociationRule,java.lang.Exception,2,2,1
weka.associations.AssociationRule,java.lang.Object,4,3,2
weka.associations.AssociationRule,java.lang.String,3,3,1
weka.associations.AssociationRule,java.util.ArrayList,4,2,3
weka.associations.AssociationRule,java.util.Collection,2,2,1
weka.associations.AssociationRule,weka.associations.Item,5,5,1
weka.associations.AssociationRules,java.io.Serializable,1,1,1
weka.associations.AssociationRules,java.lang.Class,1,1,1
weka.associations.AssociationRules,java.lang.Object,2,2,1
weka.associations.AssociationRules,java.lang.String,9,7,4
weka.associations.AssociationRules,java.util.List,7,7,2
weka.associations.AssociationRules,weka.associations.AssociationRule,6,6,1
weka.associations.AssociationRules,weka.core.OptionHandler,3,1,2
weka.associations.AssociationRules,weka.core.Utils,1,1,1
weka.associations.AssociationRulesProducer,java.lang.String,1,1,1
weka.associations.AssociationRulesProducer,weka.associations.AssociationRules,1,1,1
weka.associations.Associator,java.lang.Exception,1,1,1
weka.associations.Associator,weka.core.Capabilities,1,1,1
weka.associations.Associator,weka.core.Instances,1,1,1
weka.associations.AssociatorEvaluation,java.io.BufferedWriter,6,2,5
weka.associations.AssociatorEvaluation,java.io.FileWriter,2,1,2
weka.associations.AssociatorEvaluation,java.io.PrintStream,2,1,1
weka.associations.AssociatorEvaluation,java.io.Writer,1,1,1
weka.associations.AssociatorEvaluation,java.lang.Class,3,2,3
weka.associations.AssociatorEvaluation,java.lang.Exception,16,7,2
weka.associations.AssociatorEvaluation,java.lang.Object,4,4,3
weka.associations.AssociatorEvaluation,java.lang.Override,3,1,1
weka.associations.AssociatorEvaluation,java.lang.String,26,20,4
weka.associations.AssociatorEvaluation,java.lang.StringBuffer,29,8,6
weka.associations.AssociatorEvaluation,java.lang.System,2,1,2
weka.associations.AssociatorEvaluation,java.lang.Throwable,3,2,2
weka.associations.AssociatorEvaluation,java.util.Enumeration,3,2,3
weka.associations.AssociatorEvaluation,weka.associations.Associator,6,6,2
weka.associations.AssociatorEvaluation,weka.core.converters.ConverterUtils.DataSource,4,2,3
weka.associations.AssociatorEvaluation,weka.core.Drawable,3,1,2
weka.associations.AssociatorEvaluation,weka.core.Instances,3,2,2
weka.associations.AssociatorEvaluation,weka.core.Option,4,3,3
weka.associations.AssociatorEvaluation,weka.core.OptionHandler,6,2,3
weka.associations.AssociatorEvaluation,weka.core.RevisionHandler,1,1,1
weka.associations.AssociatorEvaluation,weka.core.RevisionUtils,1,1,1
weka.associations.AssociatorEvaluation,weka.core.Utils,4,1,3
weka.associations.BinaryItem,java.io.Serializable,1,1,1
weka.associations.BinaryItem,java.lang.Exception,3,1,2
weka.associations.BinaryItem,java.lang.Object,1,1,1
weka.associations.BinaryItem,java.lang.String,1,1,1
weka.associations.BinaryItem,weka.associations.Item,5,2,3
weka.associations.BinaryItem,weka.associations.NominalItem,4,3,4
weka.associations.BinaryItem,weka.core.Attribute,7,4,6
weka.associations.CARuleMiner,java.lang.Exception,1,1,1
weka.associations.CARuleMiner,java.lang.Object,1,1,1
weka.associations.CARuleMiner,java.lang.String,1,1,1
weka.associations.CARuleMiner,java.util.ArrayList,1,1,1
weka.associations.CARuleMiner,weka.core.Instances,3,3,1
weka.associations.CARuleMiner,weka.core.OptionHandler,1,1,1
weka.associations.CheckAssociator,java.lang.Class,6,4,2
weka.associations.CheckAssociator,java.lang.Error,8,4,2
weka.associations.CheckAssociator,java.lang.Exception,15,13,2
weka.associations.CheckAssociator,java.lang.Override,5,1,1
weka.associations.CheckAssociator,java.lang.String,30,24,4
weka.associations.CheckAssociator,java.lang.Throwable,11,4,2
weka.associations.CheckAssociator,java.util.ArrayList,39,13,5
weka.associations.CheckAssociator,java.util.Collections,4,2,2
weka.associations.CheckAssociator,java.util.Enumeration,4,3,3
weka.associations.CheckAssociator,java.util.Random,5,2,3
weka.associations.CheckAssociator,java.util.Vector,15,4,6
weka.associations.CheckAssociator,weka.associations.AbstractAssociator,4,4,1
weka.associations.CheckAssociator,weka.associations.Apriori,2,2,1
weka.associations.CheckAssociator,weka.associations.Associator,10,10,2
weka.associations.CheckAssociator,weka.associations.AssociatorEvaluation,25,7,5
weka.associations.CheckAssociator,weka.core.Attribute,14,5,5
weka.associations.CheckAssociator,weka.core.Check,95,17,5
weka.associations.CheckAssociator,weka.core.CheckScheme,47,14,16
weka.associations.CheckAssociator,weka.core.Instance,3,1,2
weka.associations.CheckAssociator,weka.core.Instances,22,12,5
weka.associations.CheckAssociator,weka.core.MultiInstanceCapabilitiesHandler,1,1,1
weka.associations.CheckAssociator,weka.core.Option,11,5,4
weka.associations.CheckAssociator,weka.core.OptionHandler,9,3,3
weka.associations.CheckAssociator,weka.core.RevisionHandler,1,1,1
weka.associations.CheckAssociator,weka.core.RevisionUtils,1,1,1
weka.associations.CheckAssociator,weka.core.SerializationHelper,1,1,1
weka.associations.CheckAssociator,weka.core.TestInstances,24,5,18
weka.associations.CheckAssociator,weka.core.Utils,2,1,2
weka.associations.CheckAssociator,weka.core.WeightedInstancesHandler,1,1,1
weka.associations.DefaultAssociationRule,java.io.Serializable,1,1,1
weka.associations.DefaultAssociationRule,java.lang.Enum,7,4,2
weka.associations.DefaultAssociationRule,java.lang.Exception,4,2,2
weka.associations.DefaultAssociationRule,java.lang.Object,2,1,1
weka.associations.DefaultAssociationRule,java.lang.String,7,6,2
weka.associations.DefaultAssociationRule,java.lang.StringBuffer,7,2,4
weka.associations.DefaultAssociationRule,java.util.Collection,6,6,1
weka.associations.DefaultAssociationRule,weka.associations.AssociationRule,1,1,1
weka.associations.DefaultAssociationRule,weka.associations.DefaultAssociationRule.METRIC_TYPE,17,10,8
weka.associations.DefaultAssociationRule,weka.associations.Item,6,6,1
weka.associations.DefaultAssociationRule,weka.core.Tag,13,6,3
weka.associations.DefaultAssociationRule.METRIC_TYPE,java.lang.Enum,1,1,1
weka.associations.DefaultAssociationRule.METRIC_TYPE,java.lang.String,7,7,1
weka.associations.DefaultAssociationRule.METRIC_TYPE,weka.core.Utils,2,2,1
weka.associations.FilteredAssociationRules,java.lang.Object,1,1,1
weka.associations.FilteredAssociationRules,java.lang.String,1,1,1
weka.associations.FilteredAssociationRules,java.util.List,2,2,1
weka.associations.FilteredAssociationRules,weka.associations.AssociationRule,2,2,1
weka.associations.FilteredAssociationRules,weka.associations.AssociationRules,13,13,7
weka.associations.FilteredAssociationRules,weka.filters.Filter,4,4,1
weka.associations.FilteredAssociator,java.lang.Class,5,3,2
weka.associations.FilteredAssociator,java.lang.Exception,4,2,2
weka.associations.FilteredAssociator,java.lang.IllegalArgumentException,2,1,2
weka.associations.FilteredAssociator,java.lang.Integer,1,1,1
weka.associations.FilteredAssociator,java.lang.Object,1,1,1
weka.associations.FilteredAssociator,java.lang.Override,11,1,1
weka.associations.FilteredAssociator,java.lang.String,23,17,3
weka.associations.FilteredAssociator,java.util.Collections,2,2,2
weka.associations.FilteredAssociator,java.util.Enumeration,1,1,1
weka.associations.FilteredAssociator,java.util.Vector,15,4,7
weka.associations.FilteredAssociator,weka.associations.AbstractAssociator,1,1,1
weka.associations.FilteredAssociator,weka.associations.Apriori,2,1,2
weka.associations.FilteredAssociator,weka.associations.AssociationRules,2,2,1
weka.associations.FilteredAssociator,weka.associations.AssociationRulesProducer,10,4,4
weka.associations.FilteredAssociator,weka.associations.Associator,2,1,2
weka.associations.FilteredAssociator,weka.associations.FilteredAssociationRules,3,2,2
weka.associations.FilteredAssociator,weka.associations.SingleAssociatorEnhancer,17,11,8
weka.associations.FilteredAssociator,weka.core.Capabilities,6,3,5
weka.associations.FilteredAssociator,weka.core.Capabilities.Capability,2,2,2
weka.associations.FilteredAssociator,weka.core.Instances,10,4,7
weka.associations.FilteredAssociator,weka.core.Option,7,2,2
weka.associations.FilteredAssociator,weka.core.OptionHandler,3,1,2
weka.associations.FilteredAssociator,weka.core.RevisionUtils,1,1,1
weka.associations.FilteredAssociator,weka.core.Utils,5,2,4
weka.associations.FilteredAssociator,weka.filters.Filter,9,8,4
weka.associations.FilteredAssociator,weka.filters.MultiFilter,3,1,2
weka.associations.FilteredAssociator,weka.filters.supervised.attribute.Discretize,1,1,1
weka.associations.FilteredAssociator,weka.filters.unsupervised.attribute.ReplaceMissingValues,1,1,1
weka.associations.FPGrowth,java.io.File,1,1,1
weka.associations.FPGrowth,java.io.PrintStream,10,6,2
weka.associations.FPGrowth,java.lang.Double,4,1,1
weka.associations.FPGrowth,java.lang.Enum,2,2,1
weka.associations.FPGrowth,java.lang.Exception,11,10,2
weka.associations.FPGrowth,java.lang.Integer,6,3,2
weka.associations.FPGrowth,java.lang.Math,5,2,2
weka.associations.FPGrowth,java.lang.Object,5,5,1
weka.associations.FPGrowth,java.lang.Override,11,1,1
weka.associations.FPGrowth,java.lang.String,86,63,4
weka.associations.FPGrowth,java.lang.StringBuffer,19,4,4
weka.associations.FPGrowth,java.lang.System,10,6,2
weka.associations.FPGrowth,java.lang.Throwable,2,2,1
weka.associations.FPGrowth,java.util.ArrayList,76,25,6
weka.associations.FPGrowth,java.util.Collection,11,6,2
weka.associations.FPGrowth,java.util.Collections,3,2,1
weka.associations.FPGrowth,java.util.Enumeration,1,1,1
weka.associations.FPGrowth,java.util.HashMap,2,1,2
weka.associations.FPGrowth,java.util.Iterator,6,4,3
weka.associations.FPGrowth,java.util.List,18,13,3
weka.associations.FPGrowth,java.util.Map,9,4,5
weka.associations.FPGrowth,java.util.Set,2,2,2
weka.associations.FPGrowth,java.util.Vector,16,2,4
weka.associations.FPGrowth,weka.associations.AbstractAssociator,4,3,3
weka.associations.FPGrowth,weka.associations.AssociationRule,14,11,2
weka.associations.FPGrowth,weka.associations.AssociationRules,3,1,2
weka.associations.FPGrowth,weka.associations.AssociationRulesProducer,1,1,1
weka.associations.FPGrowth,weka.associations.BinaryItem,22,18,2
weka.associations.FPGrowth,weka.associations.DefaultAssociationRule,11,5,5
weka.associations.FPGrowth,weka.associations.DefaultAssociationRule.METRIC_TYPE,7,5,3
weka.associations.FPGrowth,weka.associations.FPGrowth.FPTreeNode,13,6,7
weka.associations.FPGrowth,weka.associations.FPGrowth.FPTreeRoot,12,8,5
weka.associations.FPGrowth,weka.associations.FPGrowth.FPTreeRoot.Header,7,4,3
weka.associations.FPGrowth,weka.associations.FPGrowth.FrequentBinaryItemSet,21,12,7
weka.associations.FPGrowth,weka.associations.FPGrowth.FrequentItemSets,10,7,6
weka.associations.FPGrowth,weka.associations.FPGrowth.ShadowCounts,2,1,2
weka.associations.FPGrowth,weka.associations.Item,17,12,1
weka.associations.FPGrowth,weka.core.Attribute,5,5,3
weka.associations.FPGrowth,weka.core.Capabilities,11,4,5
weka.associations.FPGrowth,weka.core.Capabilities.Capability,4,1,4
weka.associations.FPGrowth,weka.core.converters.ArffLoader,23,7,5
weka.associations.FPGrowth,weka.core.Instance,21,9,7
weka.associations.FPGrowth,weka.core.Instances,34,13,9
weka.associations.FPGrowth,weka.core.Option,27,2,2
weka.associations.FPGrowth,weka.core.OptionHandler,1,1,1
weka.associations.FPGrowth,weka.core.RevisionUtils,1,1,1
weka.associations.FPGrowth,weka.core.SelectedTag,8,5,3
weka.associations.FPGrowth,weka.core.SparseInstance,3,3,1
weka.associations.FPGrowth,weka.core.Tag,3,3,2
weka.associations.FPGrowth,weka.core.TechnicalInformation,10,3,4
weka.associations.FPGrowth,weka.core.TechnicalInformation.Field,5,1,5
weka.associations.FPGrowth,weka.core.TechnicalInformation.Type,1,1,1
weka.associations.FPGrowth,weka.core.TechnicalInformationHandler,1,1,1
weka.associations.FPGrowth,weka.core.Utils,18,3,6
weka.associations.FPGrowth.FPTreeNode,java.io.Serializable,1,1,1
weka.associations.FPGrowth.FPTreeNode,java.lang.Object,1,1,1
weka.associations.FPGrowth.FPTreeNode,java.lang.String,3,3,1
weka.associations.FPGrowth.FPTreeNode,java.lang.StringBuffer,17,4,5
weka.associations.FPGrowth.FPTreeNode,java.util.Collection,5,4,3
weka.associations.FPGrowth.FPTreeNode,java.util.HashMap,2,1,2
weka.associations.FPGrowth.FPTreeNode,java.util.Iterator,3,2,3
weka.associations.FPGrowth.FPTreeNode,java.util.Map,12,6,5
weka.associations.FPGrowth.FPTreeNode,weka.associations.BinaryItem,9,9,1
weka.associations.FPGrowth.FPTreeNode,weka.associations.FPGrowth.FPTreeRoot.Header,2,2,1
weka.associations.FPGrowth.FPTreeNode,weka.associations.FPGrowth.ShadowCounts,6,6,4
weka.associations.FPGrowth.FPTreeNode,weka.associations.Item,2,2,1
weka.associations.FPGrowth.FPTreeRoot,java.lang.Override,1,1,1
weka.associations.FPGrowth.FPTreeRoot,java.lang.String,2,2,1
weka.associations.FPGrowth.FPTreeRoot,java.lang.StringBuffer,7,2,4
weka.associations.FPGrowth.FPTreeRoot,java.util.Collection,1,1,1
weka.associations.FPGrowth.FPTreeRoot,java.util.HashMap,2,1,2
weka.associations.FPGrowth.FPTreeRoot,java.util.Map,4,4,2
weka.associations.FPGrowth.FPTreeRoot,weka.associations.BinaryItem,4,4,1
weka.associations.FPGrowth.FPTreeRoot,weka.associations.FPGrowth.FPTreeNode,9,7,6
weka.associations.FPGrowth.FPTreeRoot,weka.associations.FPGrowth.FPTreeRoot.Header,3,3,1
weka.associations.FPGrowth.FPTreeRoot.Header,java.io.Serializable,1,1,1
weka.associations.FPGrowth.FPTreeRoot.Header,java.lang.Object,1,1,1
weka.associations.FPGrowth.FPTreeRoot.Header,java.util.LinkedList,2,1,2
weka.associations.FPGrowth.FPTreeRoot.Header,java.util.List,3,3,2
weka.associations.FPGrowth.FPTreeRoot.Header,weka.associations.FPGrowth.FPTreeNode,4,4,1
weka.associations.FPGrowth.FPTreeRoot.Header,weka.associations.FPGrowth.ShadowCounts,3,3,1
weka.associations.FPGrowth.FrequentBinaryItemSet,java.io.Serializable,1,1,1
weka.associations.FPGrowth.FrequentBinaryItemSet,java.lang.Cloneable,1,1,1
weka.associations.FPGrowth.FrequentBinaryItemSet,java.lang.Object,3,3,2
weka.associations.FPGrowth.FrequentBinaryItemSet,java.lang.Override,2,1,1
weka.associations.FPGrowth.FrequentBinaryItemSet,java.lang.String,1,1,1
weka.associations.FPGrowth.FrequentBinaryItemSet,java.lang.StringBuffer,6,2,4
weka.associations.FPGrowth.FrequentBinaryItemSet,java.util.ArrayList,11,9,7
weka.associations.FPGrowth.FrequentBinaryItemSet,java.util.Collection,1,1,1
weka.associations.FPGrowth.FrequentBinaryItemSet,java.util.Collections,2,2,1
weka.associations.FPGrowth.FrequentBinaryItemSet,java.util.Iterator,3,2,3
weka.associations.FPGrowth.FrequentBinaryItemSet,weka.associations.BinaryItem,9,9,1
weka.associations.FPGrowth.FrequentItemSets,java.io.Serializable,1,1,1
weka.associations.FPGrowth.FrequentItemSets,java.lang.Object,1,1,1
weka.associations.FPGrowth.FrequentItemSets,java.lang.String,1,1,1
weka.associations.FPGrowth.FrequentItemSets,java.lang.StringBuffer,8,2,4
weka.associations.FPGrowth.FrequentItemSets,java.util.ArrayList,9,7,6
weka.associations.FPGrowth.FrequentItemSets,java.util.Collections,1,1,1
weka.associations.FPGrowth.FrequentItemSets,java.util.Comparator,2,2,1
weka.associations.FPGrowth.FrequentItemSets,java.util.Iterator,1,1,1
weka.associations.FPGrowth.FrequentItemSets,weka.associations.FPGrowth.FrequentBinaryItemSet,9,9,2
weka.associations.FPGrowth.FrequentItemSets.sort.(Anon_1),java.lang.Object,1,1,1
weka.associations.FPGrowth.FrequentItemSets.sort.(Anon_1),java.lang.Override,1,1,1
weka.associations.FPGrowth.FrequentItemSets.sort.(Anon_1),java.util.Collection,7,3,3
weka.associations.FPGrowth.FrequentItemSets.sort.(Anon_1),java.util.Comparator,1,1,1
weka.associations.FPGrowth.FrequentItemSets.sort.(Anon_1),java.util.Iterator,2,2,2
weka.associations.FPGrowth.FrequentItemSets.sort.(Anon_1),weka.associations.BinaryItem,5,5,1
weka.associations.FPGrowth.FrequentItemSets.sort.(Anon_1),weka.associations.FPGrowth.FrequentBinaryItemSet,4,3,2
weka.associations.FPGrowth.FrequentItemSets.sort.(Anon_1),weka.associations.Item,1,1,1
weka.associations.FPGrowth.ShadowCounts,java.io.Serializable,1,1,1
weka.associations.FPGrowth.ShadowCounts,java.lang.Integer,2,2,1
weka.associations.FPGrowth.ShadowCounts,java.lang.Object,1,1,1
weka.associations.FPGrowth.ShadowCounts,java.util.ArrayList,12,5,7
weka.associations.Item,java.io.Serializable,1,1,1
weka.associations.Item,java.lang.Comparable,1,1,1
weka.associations.Item,java.lang.Object,2,2,1
weka.associations.Item,java.lang.String,7,7,3
weka.associations.Item,weka.core.Attribute,9,7,4
weka.associations.ItemSet,java.io.Serializable,1,1,1
weka.associations.ItemSet,java.lang.Double,2,1,2
weka.associations.ItemSet,java.lang.Exception,3,1,2
weka.associations.ItemSet,java.lang.Integer,7,4,3
weka.associations.ItemSet,java.lang.Object,34,25,2
weka.associations.ItemSet,java.lang.Override,3,1,1
weka.associations.ItemSet,java.lang.String,3,3,1
weka.associations.ItemSet,java.lang.StringBuffer,19,4,8
weka.associations.ItemSet,java.util.ArrayList,77,23,6
weka.associations.ItemSet,java.util.Enumeration,6,4,3
weka.associations.ItemSet,java.util.Hashtable,7,4,4
weka.associations.ItemSet,weka.core.Attribute,6,3,4
weka.associations.ItemSet,weka.core.Instance,15,6,8
weka.associations.ItemSet,weka.core.Instances,21,10,5
weka.associations.ItemSet,weka.core.RevisionHandler,1,1,1
weka.associations.ItemSet,weka.core.RevisionUtils,1,1,1
weka.associations.ItemSet,weka.core.SparseInstance,1,1,1
weka.associations.ItemSet,weka.core.WekaEnumeration,4,2,2
weka.associations.LabeledItemSet,java.io.Serializable,1,1,1
weka.associations.LabeledItemSet,java.lang.Double,2,1,2
weka.associations.LabeledItemSet,java.lang.Exception,6,2,2
weka.associations.LabeledItemSet,java.lang.Integer,6,3,2
weka.associations.LabeledItemSet,java.lang.Object,30,23,2
weka.associations.LabeledItemSet,java.lang.Override,3,1,1
weka.associations.LabeledItemSet,java.lang.String,1,1,1
weka.associations.LabeledItemSet,java.lang.SuppressWarnings,1,1,1
weka.associations.LabeledItemSet,java.util.ArrayList,55,20,6
weka.associations.LabeledItemSet,java.util.Enumeration,6,4,3
weka.associations.LabeledItemSet,java.util.Hashtable,8,4,4
weka.associations.LabeledItemSet,weka.associations.ItemSet,63,14,13
weka.associations.LabeledItemSet,weka.core.Attribute,3,1,2
weka.associations.LabeledItemSet,weka.core.Instance,6,6,2
weka.associations.LabeledItemSet,weka.core.Instances,31,12,9
weka.associations.LabeledItemSet,weka.core.RevisionHandler,1,1,1
weka.associations.LabeledItemSet,weka.core.RevisionUtils,1,1,1
weka.associations.LabeledItemSet,weka.core.WekaEnumeration,4,2,2
weka.associations.NominalItem,java.io.Serializable,1,1,1
weka.associations.NominalItem,java.lang.Exception,3,1,2
weka.associations.NominalItem,java.lang.Object,1,1,1
weka.associations.NominalItem,java.lang.String,4,4,1
weka.associations.NominalItem,weka.associations.Item,10,5,5
weka.associations.NominalItem,weka.core.Attribute,7,5,6
weka.associations.NumericItem,java.io.Serializable,1,1,1
weka.associations.NumericItem,java.lang.Double,5,1,3
weka.associations.NumericItem,java.lang.Exception,3,1,2
weka.associations.NumericItem,java.lang.Object,1,1,1
weka.associations.NumericItem,java.lang.Override,4,1,1
weka.associations.NumericItem,java.lang.String,4,4,1
weka.associations.NumericItem,java.lang.StringBuffer,10,2,4
weka.associations.NumericItem,weka.associations.Item,6,4,5
weka.associations.NumericItem,weka.associations.NumericItem.Comparison,9,5,4
weka.associations.NumericItem,weka.core.Attribute,4,4,4
weka.associations.NumericItem,weka.core.Utils,2,2,1
weka.associations.NumericItem.Comparison,java.lang.Enum,1,1,1
weka.associations.NumericItem.Comparison,java.lang.String,1,1,1
weka.associations.SingleAssociatorEnhancer,java.lang.Class,5,4,2
weka.associations.SingleAssociatorEnhancer,java.lang.Exception,1,1,1
weka.associations.SingleAssociatorEnhancer,java.lang.Override,4,1,1
weka.associations.SingleAssociatorEnhancer,java.lang.String,11,9,2
weka.associations.SingleAssociatorEnhancer,java.util.Collections,1,1,1
weka.associations.SingleAssociatorEnhancer,java.util.Enumeration,1,1,1
weka.associations.SingleAssociatorEnhancer,java.util.Vector,15,4,7
weka.associations.SingleAssociatorEnhancer,weka.associations.AbstractAssociator,5,2,2
weka.associations.SingleAssociatorEnhancer,weka.associations.Apriori,2,1,2
weka.associations.SingleAssociatorEnhancer,weka.associations.Associator,5,5,2
weka.associations.SingleAssociatorEnhancer,weka.core.Capabilities,6,2,4
weka.associations.SingleAssociatorEnhancer,weka.core.Capabilities.Capability,1,1,1
weka.associations.SingleAssociatorEnhancer,weka.core.Option,7,2,2
weka.associations.SingleAssociatorEnhancer,weka.core.OptionHandler,9,4,3
weka.associations.SingleAssociatorEnhancer,weka.core.Utils,4,2,3
weka.attributeSelection.ASEvaluation,java.io.PrintStream,2,1,1
weka.attributeSelection.ASEvaluation,java.io.Serializable,1,1,1
weka.attributeSelection.ASEvaluation,java.lang.Class,1,1,1
weka.attributeSelection.ASEvaluation,java.lang.Exception,11,9,2
weka.attributeSelection.ASEvaluation,java.lang.IllegalArgumentException,2,1,2
weka.attributeSelection.ASEvaluation,java.lang.Object,2,2,1
weka.attributeSelection.ASEvaluation,java.lang.Override,7,1,1
weka.attributeSelection.ASEvaluation,java.lang.String,10,8,3
weka.attributeSelection.ASEvaluation,java.lang.System,2,1,2
weka.attributeSelection.ASEvaluation,java.lang.Throwable,4,1,3
weka.attributeSelection.ASEvaluation,weka.attributeSelection.AttributeSelection,1,1,1
weka.attributeSelection.ASEvaluation,weka.core.Capabilities,5,2,3
weka.attributeSelection.ASEvaluation,weka.core.CapabilitiesHandler,1,1,1
weka.attributeSelection.ASEvaluation,weka.core.CapabilitiesIgnorer,1,1,1
weka.attributeSelection.ASEvaluation,weka.core.CommandlineRunnable,1,1,1
weka.attributeSelection.ASEvaluation,weka.core.Instances,1,1,1
weka.attributeSelection.ASEvaluation,weka.core.RevisionHandler,1,1,1
